step,loss,voltage_nll,voltage_huber,endpoint_nll,endpoint_huber,kl,q_monotonic,endpoint_monotonic,temporal_smoothness,kl_coefficient,gradient_norm,prior_std,posterior_std,validation_voltage_rmse_v,validation_voltage_crps_v,best_validation_score,best_step,stale_validations,elapsed_seconds,sampling_seconds,cells,cut_cycles,future_counts
7259,-3.2259576320648193,-1.7436339855194092,0.019656533375382423,-3.1345648765563965,0.0003109573444817215,8.070889472961426,0.007554925978183746,0.0018366234144195914,0.06906191259622574,0.01,26.9322509765625,0.22817674279212952,0.17544806003570557,,,0.04744439826424075,6500,1,95.89568180590868,0.0008876067586243153,MATR_b4c4|MATR_b1c38|MATR_b2c27|MATR_b1c44,585|448|392|272,64|64|64|64
7260,-3.4286434650421143,-1.9514497518539429,0.010484231635928154,-3.057581901550293,5.140280700288713e-05,4.93367862701416,0.0061998809687793255,0.001149394316598773,0.06429741531610489,0.01,60.50496292114258,0.2384491264820099,0.17995069921016693,,,0.04744439826424075,6500,1,95.9080290356651,0.0008190786466002464,MATR_b4c8|MATR_b4c23|MATR_b2c42|MATR_b2c35,505|842|351|386,64|64|64|64
7261,-3.1812949180603027,-1.7366024255752563,0.01072822418063879,-3.014343500137329,0.00010522837692406029,6.015732288360596,0.005594126880168915,0.0011436152271926403,0.05633791536092758,0.01,126.94639587402344,0.2929043471813202,0.19699309766292572,,,0.04744439826424075,6500,1,95.92100063199177,0.0008178059943020344,MATR_b4c17|MATR_b4c20|MATR_b2c18|MATR_b1c9,357|647|259|553,64|64|64|64
7262,-3.3069536685943604,-1.9645813703536987,0.013973737135529518,-2.796322822570801,0.00010821694741025567,5.280353546142578,0.006378732156008482,0.000987836392596364,0.0629720687866211,0.01,149.03399658203125,0.30875325202941895,0.1914900243282318,,,0.04744439826424075,6500,1,95.93366278056055,0.000840689055621624,MATR_b3c19|MATR_b2c10|MATR_b3c8|MATR_b2c4,586|415|314|372,64|64|64|64
7263,-2.785707950592041,-1.3589359521865845,0.01895139552652836,-2.9707140922546387,0.0002366177795920521,5.448160171508789,0.009916719980537891,0.0015778450760990381,0.07999451458454132,0.01,66.45529174804688,0.27023178339004517,0.1853199601173401,,,0.04744439826424075,6500,1,95.94643957260996,0.0007905848324298859,MATR_b2c10|MATR_b4c37|MATR_b2c4|MATR_b4c44,409|794|253|557,64|64|64|64
7264,-3.2740156650543213,-1.7072330713272095,0.013130094856023788,-3.2669286727905273,0.00012567563680931926,6.387105941772461,0.005570773500949144,0.0007043029763735831,0.05867471545934677,0.01,162.3519744873047,0.2738629877567291,0.1765061914920807,,,0.04744439826424075,6500,1,95.95876690559089,0.000948870088905096,MATR_b1c29|MATR_b1c31|MATR_b4c5|MATR_b2c43,512|386|483|289,64|64|64|64
7265,-2.8564083576202393,-1.4478545188903809,0.018881531432271004,-2.956362247467041,0.00022645655553787947,6.555546760559082,0.008780880831182003,0.0018348244484513998,0.07609118521213531,0.01,31.305952072143555,0.25354740023612976,0.18325580656528473,,,0.04744439826424075,6500,1,95.97089021885768,0.0008056527003645897,MATR_b2c20|MATR_b4c24|MATR_b1c9|MATR_b4c27,404|894|557|394,64|64|64|64
7266,-3.313771963119507,-1.7304658889770508,0.008853777311742306,-3.282085418701172,6.542833580169827e-05,5.581949234008789,0.005047118756920099,0.0008237613365054131,0.05480519309639931,0.01,197.2432861328125,0.2868350148200989,0.19611166417598724,,,0.04744439826424075,6500,1,95.98324905196205,0.0008632401004433632,MATR_b3c39|MATR_b4c35|MATR_b2c26|MATR_b3c39,381|882|275|711,64|64|64|64
7267,-3.0471384525299072,-1.8554248809814453,0.010568575002253056,-2.5129003524780273,0.00012677803169935942,6.2448835372924805,0.005071868188679218,0.0006950623355805874,0.05297510325908661,0.01,152.628173828125,0.2937272787094116,0.18888700008392334,,,0.04744439826424075,6500,1,95.99619889678434,0.0009059500880539417,MATR_b3c8|MATR_b2c0|MATR_b3c4|MATR_b4c28,369|154|400|554,64|64|64|64
7268,-1.7493815422058105,-1.2835326194763184,0.01434412319213152,-1.0568510293960571,0.0002630914677865803,5.948421478271484,0.0037453745026141405,0.0006734284688718617,0.04793386161327362,0.01,235.45652770996094,0.28223514556884766,0.17708981037139893,,,0.04744439826424075,6500,1,96.00814698264003,0.0007243012078106403,MATR_b3c10|MATR_b3c26|MATR_b4c28|MATR_b2c34,673|501|636|385,64|64|64|64
7269,-2.4404125213623047,-1.4637436866760254,0.014268375933170319,-2.1165199279785156,0.0001781478349585086,7.854623794555664,0.004301642999053001,0.0007224929868243635,0.052283018827438354,0.01,245.1152801513672,0.24812203645706177,0.17296868562698364,,,0.04744439826424075,6500,1,96.02003181166947,0.0007724813185632229,MATR_b1c15|MATR_b2c2|MATR_b4c39|MATR_b2c46,415|328|352|280,64|64|64|64
7270,-2.829007863998413,-1.3188130855560303,0.01129392720758915,-3.303318977355957,0.00010281700815539807,13.902912139892578,0.006091456860303879,0.0005607612547464669,0.059209514409303665,0.01,345.2142333984375,0.3205541968345642,0.19661685824394226,,,0.04744439826424075,6500,1,96.03258914360777,0.0007044547237455845,MATR_b3c26|MATR_b3c22|MATR_b4c40|MATR_b4c40,401|462|618|447,64|64|64|64
7271,-2.9981331825256348,-1.532278060913086,0.012348179705440998,-3.1168386936187744,0.00014702545013278723,8.9876708984375,0.00685017928481102,0.0012064670445397496,0.06387048959732056,0.01,188.06167602539062,0.29037967324256897,0.1846146583557129,,,0.04744439826424075,6500,1,96.04503614176065,0.0008405083790421486,MATR_b2c26|MATR_b4c5|MATR_b3c0|MATR_b3c8,183|684|506|630,64|64|64|64
7272,-3.391751527786255,-1.8805891275405884,0.017204511910676956,-3.1236329078674316,0.00015739434456918389,4.699170112609863,0.006759211421012878,0.0009934521513059735,0.06542427837848663,0.01,48.30948257446289,0.23023051023483276,0.17696622014045715,,,0.04744439826424075,6500,1,96.05740396073088,0.0007948139682412148,MATR_b2c31|MATR_b2c34|MATR_b2c13|MATR_b2c47,364|357|326|370,64|64|64|64
7273,-2.5445642471313477,-1.6424623727798462,0.013300665654242039,-1.9940011501312256,0.0002706391387619078,9.192659378051758,0.008427422493696213,0.0019595930352807045,0.07288084924221039,0.01,199.8381805419922,0.2958467900753021,0.18613743782043457,,,0.04744439826424075,6500,1,96.07015881175175,0.0009222310036420822,MATR_b4c41|MATR_b3c4|MATR_b2c32|MATR_b3c26,777|828|189|799,64|64|64|64
7274,-1.9844073057174683,-1.0702251195907593,0.02232038602232933,-2.0283091068267822,0.00028125435346737504,9.521345138549805,0.007456405553966761,0.0009445955511182547,0.07020161300897598,0.01,312.080810546875,0.28000888228416443,0.19586706161499023,,,0.04744439826424075,6500,1,96.0823870706372,0.0008849920704960823,MATR_b1c28|MATR_b3c39|MATR_b4c33|MATR_b4c20,325|314|385|536,64|64|64|64
7275,-1.4693998098373413,-0.9977904558181763,0.020019523799419403,-1.0820937156677246,0.000419089337810874,6.5081000328063965,0.006872119847685099,0.0008975922828540206,0.06550392508506775,0.01,385.4884948730469,0.3164151906967163,0.18598565459251404,,,0.04744439826424075,6500,1,96.09444621484727,0.0008871760219335556,MATR_b3c26|MATR_b1c29|MATR_b3c19|MATR_b4c39,517|429|896|257,64|64|64|64
7276,-2.0330727100372314,-1.213301658630371,0.025440262630581856,-1.7855368852615356,0.00042173470137640834,6.753687858581543,0.00809942465275526,0.001165962079539895,0.06899750232696533,0.01,226.46197509765625,0.29402264952659607,0.1872326284646988,,,0.04744439826424075,6500,1,96.1063643549569,0.0007193023338913918,MATR_b3c16|MATR_b2c34|MATR_b4c16|MATR_b2c6,1175|294|553|226,64|64|64|64
7277,-1.8304150104522705,-1.2946454286575317,0.021643521264195442,-1.3105249404907227,0.0004300138680264354,11.479000091552734,0.008015009574592113,0.0009697467903606594,0.06953948736190796,0.01,267.72705078125,0.29860132932662964,0.1982085108757019,,,0.04744439826424075,6500,1,96.11828592093661,0.0007450412958860397,MATR_b3c16|MATR_b4c20|MATR_b4c16|MATR_b1c45,658|278|459|267,64|64|64|64
7278,-3.0679996013641357,-1.7847181558609009,0.012233318760991096,-2.685013771057129,0.0002784299140330404,5.649382591247559,0.0071163843385875225,0.000922754465136677,0.0652923732995987,0.01,145.08938598632812,0.31316864490509033,0.19659364223480225,,,0.04744439826424075,6500,1,96.13049856061116,0.0008821757510304451,MATR_b3c0|MATR_b4c44|MATR_b3c25|MATR_b3c35,409|745|401|555,64|64|64|64
7279,-2.861938238143921,-1.8060780763626099,0.013688989914953709,-2.186824321746826,0.0002831632737070322,3.4506921768188477,0.007901119068264961,0.0012920743320137262,0.07368287444114685,0.01,98.31604766845703,0.2111753523349762,0.1713392287492752,,,0.04744439826424075,6500,1,96.14253116492182,0.0008477619849145412,MATR_b2c32|MATR_b2c4|MATR_b2c44|MATR_b2c44,243|340|343|385,64|64|64|64
7280,-2.1882472038269043,-1.0804802179336548,0.016934530809521675,-2.3464932441711426,0.00013307311746757478,6.19272518157959,0.004301277454942465,0.0006927474751137197,0.049088262021541595,0.01,284.5572814941406,0.27340084314346313,0.19040465354919434,,,0.04744439826424075,6500,1,96.15493741584942,0.0007258951663970947,MATR_b1c43|MATR_b3c28|MATR_b3c13|MATR_b4c22,506|189|640|372,64|64|64|64
7281,-2.255099296569824,-0.9247902631759644,0.017371317371726036,-2.9087352752685547,0.000152460765093565,12.039468765258789,0.005043903831392527,0.0010980661027133465,0.051887139678001404,0.01,334.8603210449219,0.2980082929134369,0.1896744817495346,,,0.04744439826424075,6500,1,96.16726220492274,0.0007116077467799187,MATR_b3c34|MATR_b2c11|MATR_b4c16|MATR_b2c46,861|192|709|193,64|64|64|64
7282,-2.9141809940338135,-1.4425612688064575,0.013788197189569473,-3.064756393432617,8.444023842457682e-05,5.784903049468994,0.004846163094043732,0.0007608140585944057,0.05358000844717026,0.01,197.53770446777344,0.25288060307502747,0.173872709274292,,,0.04744439826424075,6500,1,96.18018768494949,0.0008813152089715004,MATR_b4c33|MATR_b2c2|MATR_b3c4|MATR_b2c11,349|294|691|267,64|64|64|64
7283,-1.1755210161209106,-0.36000269651412964,0.019352519884705544,-1.8074992895126343,0.00028144015232101083,8.411628723144531,0.004569008480757475,0.0007334990659728646,0.05066753923892975,0.01,341.6999206542969,0.26896998286247253,0.1692429482936859,,,0.04744439826424075,6500,1,96.19245988596231,0.0007102652452886105,MATR_b1c38|MATR_b4c39|MATR_b4c27|MATR_b1c17,477|313|368|498,64|64|64|64
7284,-2.884239912033081,-1.8286582231521606,0.01319093070924282,-2.2435178756713867,0.00010606645082589239,6.336462497711182,0.005637516267597675,0.0009912148816511035,0.05516288802027702,0.01,166.66673278808594,0.2868032455444336,0.21103984117507935,,,0.04744439826424075,6500,1,96.20462112966925,0.0008708150126039982,MATR_b4c40|MATR_b3c16|MATR_b4c13|MATR_b2c46,603|527|589|230,64|64|64|64
7285,-3.0154662132263184,-1.8353549242019653,0.017864538356661797,-2.4848175048828125,0.00022393344261217862,5.846043586730957,0.0071570007130503654,0.0012379828840494156,0.0680706575512886,0.01,93.08674621582031,0.237238809466362,0.1752758026123047,,,0.04744439826424075,6500,1,96.21695192996413,0.0007155048660933971,MATR_b2c43|MATR_b2c26|MATR_b2c32|MATR_b4c19,362|282|272|442,64|64|64|64
7286,-3.254290819168091,-2.060683250427246,0.009861016646027565,-2.704342842102051,0.00015710893785580993,15.640310287475586,0.0047398763708770275,0.0011773417936637998,0.05070430785417557,0.01,114.1098861694336,0.30188143253326416,0.21817602217197418,,,0.04744439826424075,6500,1,96.22999508865178,0.0008505270816385746,MATR_b4c17|MATR_b1c1|MATR_b4c2|MATR_b3c11,662|1125|336|523,64|64|64|64
7287,-3.633164644241333,-1.9637722969055176,0.010643469169735909,-3.458089828491211,8.501948468619958e-05,5.735023021697998,0.006274980027228594,0.0007182596600614488,0.06126429885625839,0.01,84.5036849975586,0.26610082387924194,0.1769697070121765,,,0.04744439826424075,6500,1,96.24261411698535,0.0009045978076756,MATR_b3c34|MATR_b1c41|MATR_b2c45|MATR_b1c40,568|561|332|591,64|64|64|64
7288,-2.605276584625244,-1.190995216369629,0.016984716057777405,-3.070974349975586,0.00011993809312116355,11.759405136108398,0.007282638922333717,0.0012611892307177186,0.06944049149751663,0.01,223.85122680664062,0.22747915983200073,0.17347568273544312,,,0.04744439826424075,6500,1,96.25472378497943,0.0006874129176139832,MATR_b2c28|MATR_b3c21|MATR_b2c20|MATR_b3c11,354|603|336|513,64|64|64|64
7289,-2.6674230098724365,-1.6462626457214355,0.014947716146707535,-2.187537908554077,0.00020065651915501803,6.936410427093506,0.007549224887043238,0.0013103799428790808,0.06593083590269089,0.01,125.28791046142578,0.3482649624347687,0.20367221534252167,,,0.04744439826424075,6500,1,96.26714383158833,0.0007172189652919769,MATR_b2c46|MATR_b2c36|MATR_b2c1|MATR_b3c35,168|292|109|321,64|64|60|64
7290,-3.5337140560150146,-1.9120539426803589,0.006391745526343584,-3.512479543685913,1.605491343070753e-05,13.318273544311523,0.005112658254802227,0.0005618759896606207,0.05382392182946205,0.01,63.73215866088867,0.3069903254508972,0.18724194169044495,,,0.04744439826424075,6500,1,96.28007658477873,0.0008955621160566807,MATR_b1c23|MATR_b2c47|MATR_b4c2|MATR_b3c11,549|423|311|385,64|64|64|64
7291,-2.969569206237793,-1.87652587890625,0.012291919440031052,-2.4836134910583496,0.00021967932116240263,14.606438636779785,0.0062406184151768684,0.0011227105278521776,0.057350270450115204,0.01,122.77752685546875,0.3399401903152466,0.2519036531448364,,,0.04744439826424075,6500,1,96.29309762362391,0.0007842429913580418,MATR_b3c40|MATR_b3c38|MATR_b4c13|MATR_b1c0,448|659|340|646,64|64|64|64
7292,-3.5200142860412598,-1.9685064554214478,0.010490895248949528,-3.1971468925476074,7.871400157455355e-05,4.4805192947387695,0.005505467299371958,0.0009697446948848665,0.05788830295205116,0.01,53.80309295654297,0.25766539573669434,0.17889592051506042,,,0.04744439826424075,6500,1,96.30570602184162,0.0008212230168282986,MATR_b4c16|MATR_b4c28|MATR_b1c26|MATR_b2c4,477|622|601|343,64|64|64|64
7293,-2.0862557888031006,-0.9261130094528198,0.016082612797617912,-2.5393574237823486,0.00022116073523648083,10.61164379119873,0.003966381307691336,0.0006127149681560695,0.04648204147815704,0.01,255.25054931640625,0.28922218084335327,0.19328686594963074,,,0.04744439826424075,6500,1,96.31793482182547,0.0008947593159973621,MATR_b1c15|MATR_b4c35|MATR_b2c34|MATR_b2c35,461|503|383|220,64|64|64|64
7294,-3.3874967098236084,-1.8755152225494385,0.011705036275088787,-3.1499805450439453,0.00017239840235561132,6.048277854919434,0.004330583848059177,0.0006674642208963633,0.048733409494161606,0.01,95.7847900390625,0.2842252850532532,0.18322956562042236,,,0.04744439826424075,6500,1,96.33060738956556,0.0009580082260072231,MATR_b4c22|MATR_b3c41|MATR_b1c43|MATR_b2c13,273|461|333|367,64|64|64|64
7295,-3.7744293212890625,-2.0618295669555664,0.007857801392674446,-3.548935890197754,4.53769534942694e-05,6.015236854553223,0.005644343793392181,0.0008678850717842579,0.05640783905982971,0.01,68.7894058227539,0.2857128977775574,0.17428091168403625,,,0.04744439826424075,6500,1,96.34413890074939,0.0008807233534753323,MATR_b2c42|MATR_b2c25|MATR_b3c11|MATR_b3c26,277|322|442|298,64|64|64|64
7296,-3.5500762462615967,-2.0108728408813477,0.01057781558483839,-3.2221343517303467,8.15440434962511e-05,6.959166526794434,0.005093597341328859,0.0009959179442375898,0.05473863333463669,0.01,58.56013107299805,0.2959793210029602,0.1845252960920334,,,0.04744439826424075,6500,1,96.35665864357725,0.0008515389636158943,MATR_b1c31|MATR_b2c26|MATR_b3c16|MATR_b1c33,563|326|935|385,64|64|64|64
7297,-3.884077310562134,-2.1835978031158447,0.00566118536517024,-3.5679244995117188,4.387372609926388e-05,8.222286224365234,0.004780792165547609,0.0006001830915920436,0.05179288983345032,0.01,35.20651626586914,0.2963513731956482,0.17504119873046875,,,0.04744439826424075,6500,1,96.36874319380149,0.0008997991681098938,MATR_b3c0|MATR_b2c29|MATR_b3c8|MATR_b1c17,384|316|282|558,64|64|64|64
7298,-3.056699752807617,-1.74441659450531,0.017466019839048386,-2.810479164123535,0.0003002106968779117,8.91521167755127,0.007534173782914877,0.0021068237256258726,0.06454996764659882,0.01,18.684833526611328,0.29079484939575195,0.17589616775512695,,,0.04744439826424075,6500,1,96.38136257277802,0.0007104859687387943,MATR_b1c16|MATR_b4c2|MATR_b4c31|MATR_b1c26,616|523|428|339,64|64|64|64
7299,-3.6687514781951904,-2.0344653129577637,0.008115869015455246,-3.3986430168151855,6.189821579027921e-05,6.325728416442871,0.00589829683303833,0.0008122746367007494,0.05696934834122658,0.01,88.4357681274414,0.28396010398864746,0.1800975501537323,,,0.04744439826424075,6500,1,96.39438650663942,0.000872438307851553,MATR_b1c23|MATR_b3c34|MATR_b1c33|MATR_b2c29,672|492|387|306,64|64|64|64
7300,-3.249462842941284,-1.848527193069458,0.012101517990231514,-3.0131335258483887,0.0001513718452770263,10.299778938293457,0.006261516362428665,0.0012725599808618426,0.06203864887356758,0.01,77.26610565185547,0.2844337224960327,0.18345041573047638,,,0.04744439826424075,6500,1,96.40697688097134,0.0008601550944149494,MATR_b1c16|MATR_b1c0|MATR_b1c28|MATR_b2c2,339|1474|438|342,64|64|64|64
7301,-3.180333375930786,-1.8029524087905884,0.007820955477654934,-2.9523019790649414,0.0001451009011361748,9.701117515563965,0.005543760024011135,0.0008102520951069891,0.05858906731009483,0.01,147.1836395263672,0.2930957078933716,0.18407322466373444,,,0.04744439826424075,6500,1,96.41946089686826,0.0007596667855978012,MATR_b4c20|MATR_b2c36|MATR_b3c10|MATR_b1c16,528|224|812|497,64|64|64|64
7302,-3.4390687942504883,-1.896180510520935,0.012530598789453506,-3.219778537750244,0.0001456160971429199,6.429283618927002,0.006097008474171162,0.0008511446649208665,0.05964730679988861,0.01,37.9637451171875,0.29269012808799744,0.1936933994293213,,,0.04744439826424075,6500,1,96.43196174455807,0.0008587432093918324,MATR_b3c19|MATR_b4c27|MATR_b2c11|MATR_b3c0,329|339|347|322,64|64|64|64
7303,-2.7787492275238037,-1.309061884880066,0.016483934596180916,-3.1048526763916016,0.00018159221508540213,7.92356014251709,0.004986192565411329,0.001377147389575839,0.05209840089082718,0.01,214.5730743408203,0.33570897579193115,0.22038856148719788,,,0.04744439826424075,6500,1,96.44487994071096,0.0008148010820150375,MATR_b1c1|MATR_b1c29|MATR_b1c1|MATR_b4c27,1190|617|1666|412,64|64|64|64
7304,-3.309537887573242,-1.8993949890136719,0.010358007624745369,-2.9951539039611816,0.00022082820942159742,8.511457443237305,0.006587356794625521,0.0009184255613945425,0.06257960200309753,0.01,79.10076904296875,0.2653658390045166,0.18664222955703735,,,0.04744439826424075,6500,1,96.45743625285104,0.0008266116492450237,MATR_b4c35|MATR_b2c11|MATR_b2c6|MATR_b2c28,671|263|331|214,64|64|64|64
7305,-3.41912841796875,-1.8448588848114014,0.008897117339074612,-3.2782347202301025,6.858153938082978e-05,6.291055679321289,0.005511133931577206,0.0013628769665956497,0.05477338284254074,0.01,90.22502899169922,0.28694450855255127,0.18609215319156647,,,0.04744439826424075,6500,1,96.46984520880505,0.0009400839917361736,MATR_b4c38|MATR_b1c17|MATR_b2c13|MATR_b4c5,847|429|289|613,64|64|64|64
7306,-2.47507381439209,-1.394943356513977,0.024239636957645416,-2.3476157188415527,0.00045533335651271045,8.839832305908203,0.01009296253323555,0.0025366961490362883,0.07743455469608307,0.01,39.29181671142578,0.2821226119995117,0.2047291100025177,,,0.04744439826424075,6500,1,96.48281811689958,0.0008943891152739525,MATR_b2c44|MATR_b4c13|MATR_b4c0|MATR_b2c1,370|408|621|114,64|64|64|55
7307,-3.5925450325012207,-2.096205472946167,0.009371318854391575,-3.238943099975586,8.397332567255944e-05,12.111533164978027,0.004389735870063305,0.0007845691288821399,0.048759039491415024,0.01,121.60533142089844,0.27546921372413635,0.18195870518684387,,,0.04744439826424075,6500,1,96.49514680262655,0.0008529722690582275,MATR_b2c31|MATR_b4c40|MATR_b3c25|MATR_b1c38,267|367|541|202,64|64|64|64
7308,-3.7405357360839844,-2.059164047241211,0.005849204491823912,-3.487544059753418,5.0291411753278226e-05,6.1102070808410645,0.004489560145884752,0.0007072453154250979,0.05117304250597954,0.01,126.0131607055664,0.27198368310928345,0.18053153157234192,,,0.04744439826424075,6500,1,96.50816713972017,0.0007341201417148113,MATR_b2c13|MATR_b3c27|MATR_b3c13|MATR_b3c25,185|574|443|771,64|64|64|64
7309,-3.0269219875335693,-1.6339397430419922,0.020216045901179314,-2.9216666221618652,0.0002721624041441828,6.349176406860352,0.008408769965171814,0.002360680839046836,0.0721362754702568,0.01,87.16271209716797,0.262633353471756,0.17311221361160278,,,0.04744439826424075,6500,1,96.52085707057267,0.0009010410867631435,MATR_b3c40|MATR_b2c35|MATR_b1c20|MATR_b4c4,395|201|348|669,64|64|64|64
7310,-3.216482400894165,-1.8110098838806152,0.014663987793028355,-3.0171170234680176,9.958445298252627e-05,9.994157791137695,0.007835333235561848,0.0013658677926287055,0.06996091455221176,0.01,76.551025390625,0.2743602991104126,0.1949949860572815,,,0.04744439826424075,6500,1,96.53352414770052,0.0007757479324936867,MATR_b4c39|MATR_b3c13|MATR_b2c23|MATR_b2c1,526|570|317|119,64|64|64|50
7311,-2.9942233562469482,-1.6271777153015137,0.018315892666578293,-2.9014732837677,0.0002851730678230524,7.974113464355469,0.006456592120230198,0.0016063081566244364,0.06331058591604233,0.01,59.68107223510742,0.24439817667007446,0.1808372139930725,,,0.04744439826424075,6500,1,96.54618163779378,0.0008432529866695404,MATR_b1c44|MATR_b4c13|MATR_b3c27|MATR_b4c26,435|396|670|453,64|64|64|64
7312,-3.5911264419555664,-2.0140740871429443,0.009561027400195599,-3.3416318893432617,5.79733750782907e-05,9.170072555541992,0.005413646809756756,0.0009143651113845408,0.058689702302217484,0.01,55.8258056640625,0.26446598768234253,0.18260692059993744,,,0.04744439826424075,6500,1,96.55830203555524,0.0008424916304647923,MATR_b3c26|MATR_b4c2|MATR_b2c38|MATR_b1c36,374|593|375|313,64|64|64|64
7313,-2.2791831493377686,-0.8787022233009338,0.01584022119641304,-3.0362942218780518,0.00017593354277778417,11.423770904541016,0.008236288093030453,0.002061910228803754,0.06961145997047424,0.01,262.89703369140625,0.24652528762817383,0.17914487421512604,,,0.04744439826424075,6500,1,96.5719750309363,0.0009174421429634094,MATR_b2c39|MATR_b4c14|MATR_b3c11|MATR_b4c23,199|598|458|657,64|64|64|64
7314,-3.1587018966674805,-1.7348350286483765,0.010614189319312572,-3.0902743339538574,6.814200605731457e-05,11.895936965942383,0.007254291325807571,0.0012575921136885881,0.0688672587275505,0.01,103.9488296508789,0.2397560179233551,0.1798931360244751,,,0.04744439826424075,6500,1,96.58471151767299,0.000867488794028759,MATR_b2c31|MATR_b4c26|MATR_b1c45|MATR_b1c23,344|395|476|728,64|64|64|64
7315,-2.9733786582946777,-1.517554759979248,0.01914639212191105,-3.0921316146850586,0.0003120190231129527,8.61332893371582,0.0059442766942083836,0.0008935186197049916,0.05508808791637421,0.01,209.1053924560547,0.32421207427978516,0.18328094482421875,,,0.04744439826424075,6500,1,96.59724868275225,0.000951666384935379,MATR_b4c44|MATR_b4c22|MATR_b4c20|MATR_b4c41,541|281|323|446,64|64|64|64
7316,-3.0152084827423096,-1.7212200164794922,0.011607385240495205,-2.745938301086426,0.0002796796034090221,7.6383843421936035,0.006358928978443146,0.0011914900969713926,0.059920623898506165,0.01,173.58633422851562,0.269142746925354,0.1796039491891861,,,0.04744439826424075,6500,1,96.60955701163039,0.0008029080927371979,MATR_b3c27|MATR_b3c11|MATR_b1c17|MATR_b4c13,681|431|581|664,64|64|64|64
7317,-3.1820003986358643,-1.7946513891220093,0.01479431428015232,-2.8733878135681152,0.0001459381019230932,4.615075588226318,0.00803927332162857,0.00114704598672688,0.07065575569868088,0.01,75.61971282958984,0.256684273481369,0.17590826749801636,,,0.04744439826424075,6500,1,96.62184053380042,0.0007008770480751991,MATR_b4c35|MATR_b4c20|MATR_b2c4|MATR_b2c43,764|481|364|306,64|64|64|64
7318,-3.34598445892334,-1.8185184001922607,0.011499562300741673,-3.27435040473938,7.568227010779083e-05,10.720816612243652,0.00810186006128788,0.0014033839106559753,0.0680311992764473,0.01,71.45185852050781,0.27989310026168823,0.18769210577011108,,,0.04744439826424075,6500,1,96.63422424299642,0.0008975951932370663,MATR_b1c41|MATR_b4c23|MATR_b2c4|MATR_b4c43,366|571|236|493,64|64|64|64
7319,-3.3175294399261475,-1.8034207820892334,0.012208732776343822,-3.183307647705078,0.00011087318853242323,7.489734649658203,0.00715447636321187,0.0014339623739942908,0.064940445125103,0.01,83.33159637451172,0.2776746451854706,0.1678573340177536,,,0.04744439826424075,6500,1,96.64646979374811,0.0008648340590298176,MATR_b2c35|MATR_b4c14|MATR_b1c16|MATR_b1c28,194|270|565|655,64|64|64|64
7320,-3.392529249191284,-1.9498291015625,0.012763731181621552,-3.2875466346740723,0.00018860172713175416,19.82997703552246,0.0059461528435349464,0.0010496251052245498,0.056262001395225525,0.01,64.5284423828125,0.30204105377197266,0.21372340619564056,,,0.04744439826424075,6500,1,96.65856068581343,0.0009095771238207817,MATR_b3c39|MATR_b4c44|MATR_b3c19|MATR_b4c44,498|364|921|341,64|64|64|64
7321,-3.4888010025024414,-1.9011080265045166,0.00635574571788311,-3.3502883911132812,4.448456456884742e-05,8.604101181030273,0.005141546484082937,0.0011799458879977465,0.05359765887260437,0.01,59.596405029296875,0.3537801206111908,0.21606503427028656,,,0.04744439826424075,6500,1,96.67073317058384,0.0007543177343904972,MATR_b2c47|MATR_b2c42|MATR_b3c40|MATR_b1c1,555|185|244|1369,64|64|64|64
7322,-3.4239096641540527,-1.795438289642334,0.00832584872841835,-3.3775410652160645,8.075790537986904e-05,5.847805976867676,0.005093670915812254,0.0009376752423122525,0.05537823215126991,0.01,171.47930908203125,0.27981793880462646,0.17175842821598053,,,0.04744439826424075,6500,1,96.68342559598386,0.0009105089120566845,MATR_b1c16|MATR_b1c36|MATR_b1c29|MATR_b2c4,350|287|710|349,64|64|64|64
7323,-3.798954725265503,-2.0891635417938232,0.006136288866400719,-3.5864930152893066,4.330454612500034e-05,8.209144592285156,0.005352272652089596,0.0007157778018154204,0.05458926782011986,0.01,55.106075286865234,0.3742007315158844,0.20298513770103455,,,0.04744439826424075,6500,1,96.6955511639826,0.0008811242878437042,MATR_b1c17|MATR_b1c41|MATR_b3c39|MATR_b1c41,423|481|325|435,64|64|64|64
7324,-2.9119489192962646,-1.5561500787734985,0.014844796620309353,-3.003262996673584,0.00017984530131798238,14.260417938232422,0.007772537879645824,0.002276984043419361,0.06921650469303131,0.01,17.797080993652344,0.29453960061073303,0.2007996141910553,,,0.04744439826424075,6500,1,96.70821033697575,0.000878400169312954,MATR_b4c27|MATR_b2c47|MATR_b4c25|MATR_b1c1,442|358|332|1702,64|64|64|64
7325,-4.003925800323486,-2.254768133163452,0.005797928664833307,-3.6573009490966797,4.054044620716013e-05,7.821256637573242,0.004376917611807585,0.0007772734970785677,0.04871212691068649,0.01,45.3034782409668,0.3461441993713379,0.1881151795387268,,,0.04744439826424075,6500,1,96.72056641383097,0.0007712389342486858,MATR_b4c23|MATR_b3c13|MATR_b3c8|MATR_b3c41,451|584|255|414,64|64|64|64
7326,-3.5558338165283203,-1.968482494354248,0.010134067386388779,-3.3066647052764893,7.856555748730898e-05,6.381275177001953,0.0043455371633172035,0.0007144745322875679,0.05146387591958046,0.01,60.514183044433594,0.3001891076564789,0.17012202739715576,,,0.04744439826424075,6500,1,96.73272713692859,0.0008233957923948765,MATR_b2c5|MATR_b3c27|MATR_b3c8|MATR_b2c38,342|563|414|357,64|64|64|64
