step,loss,soh_nll,soh_huber,kl,effective_kl_coefficient,future_voltage,endpoint,monotonic,prior_std_mean,posterior_std_mean,gradient_norm,validation_soh_rmse,validation_soh_nll,validation_soh_crps,selection_metric,validation_selection_score,best_validation_score,best_validation_soh_rmse,best_validation_soh_crps,best_step,stale_validations,elapsed_seconds,sampling_seconds,cells,current_cycles,betas
3852,-2.4637680053710938,-2.564380407333374,0.00026552152121439576,12.233967781066895,0.007704,0.031208161264657974,0.0005072318599559367,0.0016350554069504142,0.3182641267776489,0.15080952644348145,869.022705078125,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,387.86015664599836,0.0034758448600769043,MATR_b1c45|MATR_b4c20|MATR_b3c34|MATR_b1c44|MATR_b1c45|MATR_b3c39|MATR_b4c43|MATR_b4c43,131|336|605|369|208|875|239|355,0.1515|0.3078|0.2655|0.5791|0.6101|0.5573|0.4996|0.5616
3853,-2.498673677444458,-2.635162353515625,0.00020077764929737896,16.977052688598633,0.007705999999999999,0.02793003059923649,0.00019304148736409843,0.0018368721939623356,0.31394079327583313,0.159196138381958,670.8652954101562,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,387.95800223900005,0.003709171898663044,MATR_b3c27|MATR_b4c17|MATR_b1c41|MATR_b2c26|MATR_b2c20|MATR_b4c25|MATR_b2c17|MATR_b4c17,599|446|282|185|192|164|139|267,0.3548|0.2421|0.2102|0.3494|0.4671|0.4301|0.4526|0.4053
3854,-2.73810076713562,-2.9090921878814697,0.00017360241326969117,21.58860969543457,0.0077080000000000004,0.022362496703863144,0.0006441985606215894,0.0014738441677764058,0.332226037979126,0.17841053009033203,821.6215209960938,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,388.0540790921077,0.003985709045082331,MATR_b2c42|MATR_b4c35|MATR_b3c0|MATR_b4c38|MATR_b1c0|MATR_b4c19|MATR_b3c0|MATR_b2c38,279|328|767|256|1213|266|330|201,0.2061|0.1082|0.5641|0.2301|0.5833|0.1736|0.1387|0.6649
3855,-2.9158778190612793,-3.0300166606903076,0.000189508413313888,13.976737976074219,0.007710000000000001,0.031340911984443665,0.0005731521523557603,0.0014895569765940309,0.29004716873168945,0.157681405544281,467.48065185546875,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,388.14946186589077,0.0037305220030248165,MATR_b4c22|MATR_b3c40|MATR_b1c16|MATR_b4c33|MATR_b1c31|MATR_b3c44|MATR_b1c28|MATR_b2c11,503|310|590|262|216|289|436|172,0.5859|0.3928|0.6011|0.1964|0.4268|0.1915|0.1945|0.5645
3856,-2.7557196617126465,-2.9313602447509766,0.00020742957713082433,22.29220199584961,0.007712,0.01804877631366253,0.0005187253118492663,0.0019921809434890747,0.31235945224761963,0.15535405278205872,209.77671813964844,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,388.2444013101049,0.0038994979113340378,MATR_b1c0|MATR_b4c30|MATR_b3c40|MATR_b2c5|MATR_b4c26|MATR_b3c34|MATR_b3c10|MATR_b3c8,982|435|428|240|387|826|752|619,0.3916|0.5509|0.3279|0.5700|0.3660|0.3683|0.2159|0.6096
3857,-3.0984885692596436,-3.2068428993225098,8.971398347057402e-05,13.272306442260742,0.0077139999999999995,0.02945326641201973,0.0004929224960505962,0.0013726218603551388,0.28850340843200684,0.14794185757637024,102.35929870605469,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,388.3452103692107,0.0036013899371027946,MATR_b2c47|MATR_b1c28|MATR_b4c2|MATR_b3c40|MATR_b2c28|MATR_b2c36|MATR_b2c32|MATR_b2c34,514|667|488|473|219|158|281|317,0.2380|0.5649|0.1241|0.4363|0.6362|0.4527|0.4952|0.1818
3858,-2.821204423904419,-2.96907114982605,0.00012352154590189457,18.849111557006836,0.007716,0.011847086250782013,0.00012644626258406788,0.001991956029087305,0.30131542682647705,0.15443122386932373,384.2318420410156,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,388.4431266942993,0.0032843570224940777,MATR_b2c0|MATR_b4c22|MATR_b2c18|MATR_b2c35|MATR_b4c43|MATR_b3c19|MATR_b2c26|MATR_b2c18,109|417|233|178|611|500|199|133,0.2655|0.1287|0.2477|0.1153|0.1488|0.1854|0.5438|0.2806
3859,-2.8255767822265625,-2.9251677989959717,0.00013704158482141793,12.339488983154297,0.007718000000000001,0.021287795156240463,0.0005239970632828772,0.0017746026860550046,0.27581989765167236,0.1450943946838379,588.4458618164062,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,388.5383709981106,0.003666121978312731,MATR_b2c42|MATR_b1c9|MATR_b2c28|MATR_b3c0|MATR_b2c20|MATR_b4c2|MATR_b4c14|MATR_b4c16,351|779|273|392|415|560|426|496,0.4409|0.2992|0.3036|0.6405|0.4251|0.4127|0.6332|0.4221
3860,-2.604405641555786,-2.7368500232696533,0.00022398121654987335,16.391765594482422,0.00772,0.028897518292069435,0.0005978388362564147,0.001578085357323289,0.28508812189102173,0.1483059525489807,601.0563354492188,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,388.6395549993031,0.003921308554708958,MATR_b1c38|MATR_b3c4|MATR_b4c5|MATR_b1c15|MATR_b3c28|MATR_b4c14|MATR_b1c45|MATR_b1c33,315|830|432|437|395|330|311|506,0.6432|0.3540|0.1417|0.5087|0.4517|0.1628|0.4254|0.5736
3861,-2.9132020473480225,-3.061760187149048,0.00012957863509655,18.483104705810547,0.0077220000000000006,0.028772957623004913,0.00037473428528755903,0.0013495358871296048,0.28529030084609985,0.1584177017211914,779.2041015625,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,388.7384378542192,0.004051322117447853,MATR_b4c40|MATR_b1c45|MATR_b4c19|MATR_b3c39|MATR_b2c46|MATR_b3c12|MATR_b2c47|MATR_b2c10,260|326|871|512|262|603|450|404,0.4632|0.1284|0.2433|0.2014|0.6741|0.3474|0.3534|0.4598
3862,-3.0537312030792236,-3.1692633628845215,8.148075721692294e-05,14.585258483886719,0.007724,0.014088180847465992,0.0003206626570317894,0.0009800982661545277,0.2926476001739502,0.152790367603302,646.8236694335938,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,388.8392686638981,0.0036680051125586033,MATR_b3c8|MATR_b4c40|MATR_b1c36|MATR_b4c40|MATR_b1c15|MATR_b2c29|MATR_b4c23|MATR_b3c40,499|612|535|422|327|396|578|610,0.5026|0.2695|0.5884|0.1342|0.4839|0.2923|0.6014|0.2307
3863,-3.0138957500457764,-3.1465015411376953,0.00024246465181931853,16.65186882019043,0.007725999999999999,0.019173232838511467,0.0005853051552549005,0.0011881485115736723,0.3166862726211548,0.15704035758972168,391.97125244140625,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,388.9377179471776,0.003953849896788597,MATR_b1c26|MATR_b4c24|MATR_b2c36|MATR_b4c28|MATR_b1c33|MATR_b4c19|MATR_b4c41|MATR_b3c4,307|569|169|631|387|351|405|644,0.5283|0.4167|0.1554|0.6044|0.1983|0.6568|0.3050|0.2556
3864,-3.1000218391418457,-3.224804401397705,0.00015315393102355301,15.053936004638672,0.0077280000000000005,0.04148357734084129,0.0010558842914178967,0.0012763433624058962,0.2905903160572052,0.15220220386981964,200.7932586669922,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,389.03897308092564,0.0037257829681038857,MATR_b3c8|MATR_b4c0|MATR_b4c26|MATR_b1c43|MATR_b4c17|MATR_b1c24|MATR_b1c15|MATR_b2c10,617|694|269|516|483|351|260|450,0.5214|0.5684|0.4310|0.3472|0.6797|0.1660|0.4550|0.5736
3865,-2.693432092666626,-2.886392593383789,0.0002988539927173406,24.51671028137207,0.007730000000000001,0.016602560877799988,0.00048134889220818877,0.0017768776742741466,0.3117978870868683,0.1868404895067215,537.0484008789062,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,389.1374963321723,0.003849645145237446,MATR_b2c31|MATR_b1c17|MATR_b4c4|MATR_b1c0|MATR_b3c41|MATR_b3c38|MATR_b4c0|MATR_b2c32,266|595|345|855|234|803|661|216,0.3793|0.1349|0.4951|0.1950|0.1768|0.2891|0.6149|0.1840
3866,-3.0024051666259766,-3.119739294052124,0.0001257096155313775,14.691915512084961,0.007732,0.018330061808228493,0.000333449017489329,0.0011815860634669662,0.28019949793815613,0.1528167426586151,244.5743865966797,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,389.23759935004637,0.003708590753376484,MATR_b2c39|MATR_b3c34|MATR_b3c28|MATR_b2c27|MATR_b2c0|MATR_b1c9|MATR_b2c27|MATR_b2c27,265|652|114|341|117|678|265|237,0.4670|0.2989|0.2652|0.5162|0.5861|0.5173|0.3627|0.4417
3867,-3.0856540203094482,-3.1807539463043213,0.00016192221664823592,11.820109367370605,0.0077339999999999996,0.017864998430013657,0.0006620585336349905,0.0011394692119210958,0.2906658351421356,0.14769193530082703,290.4669494628906,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,389.33865643292665,0.003964359872043133,MATR_b4c24|MATR_b4c13|MATR_b4c8|MATR_b2c14|MATR_b2c23|MATR_b1c0|MATR_b1c40|MATR_b2c38,740|520|423|287|215|1386|506|131,0.2590|0.4327|0.6192|0.4337|0.6260|0.3407|0.2324|0.2493
3868,-2.844693660736084,-2.9673330783843994,0.00020305972429923713,15.093951225280762,0.007736,0.028525885194540024,0.001143754692748189,0.001274825888685882,0.3085656464099884,0.15595710277557373,484.6678161621094,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,389.43796703824773,0.004095634911209345,MATR_b4c24|MATR_b2c18|MATR_b3c41|MATR_b1c38|MATR_b4c20|MATR_b3c39|MATR_b4c43|MATR_b3c22,872|251|444|260|358|721|316|328,0.7179|0.5109|0.3902|0.6907|0.6288|0.6710|0.2742|0.5451
3869,-3.101266860961914,-3.2147135734558105,0.0001631904160603881,14.213315963745117,0.007738000000000001,0.01697123795747757,0.00024308265710715204,0.0012744171544909477,0.30908942222595215,0.16347132623195648,143.22996520996094,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,389.5333234318532,0.003906210884451866,MATR_b2c4|MATR_b2c35|MATR_b4c33|MATR_b3c28|MATR_b3c41|MATR_b1c1|MATR_b1c17|MATR_b4c5,324|108|379|201|313|1355|533|690,0.4635|0.4561|0.2682|0.2683|0.3569|0.2974|0.2056|0.1699
3870,-3.100576639175415,-3.2261791229248047,0.00012526140199042857,15.849166870117188,0.00774,0.014374754391610622,0.0001746734051266685,0.001253770082257688,0.2574867308139801,0.15046879649162292,341.8900451660156,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,389.6315002050251,0.0037799039855599403,MATR_b2c10|MATR_b1c29|MATR_b2c29|MATR_b1c24|MATR_b1c33|MATR_b2c23|MATR_b4c13|MATR_b2c28,315|564|363|627|431|330|307|406,0.2061|0.3197|0.3157|0.1529|0.5033|0.4794|0.2696|0.3556
3871,-3.37013840675354,-3.4827377796173096,5.660057286149822e-05,14.209066390991211,0.007742,0.012659179046750069,0.00037769312621094286,0.0012128798989579082,0.2823059856891632,0.14976072311401367,317.8721618652344,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,389.7271399302408,0.0036060488782823086,MATR_b2c34|MATR_b4c35|MATR_b3c34|MATR_b3c8|MATR_b1c7|MATR_b1c44|MATR_b3c27|MATR_b4c2,319|501|817|581|524|373|490|345,0.2489|0.2577|0.5001|0.1350|0.1591|0.5525|0.3450|0.6421
3872,-2.5240535736083984,-2.863154411315918,0.00018320941308047622,42.83371353149414,0.007744,0.03622638061642647,0.0009144507348537445,0.002324399771168828,0.278156578540802,0.2023591548204422,458.0202331542969,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,389.82359088305384,0.00363739812746644,MATR_b3c10|MATR_b4c27|MATR_b4c43|MATR_b1c44|MATR_b2c4|MATR_b3c38|MATR_b1c40|MATR_b3c13,242|388|746|461|231|538|322|558,0.1867|0.3078|0.2279|0.1373|0.5908|0.6292|0.3063|0.3199
3873,-3.1051125526428223,-3.2192881107330322,0.00011524518777150661,13.920791625976562,0.007745999999999999,0.0311296209692955,0.0008062653942033648,0.00155074882786721,0.2799881398677826,0.15346558392047882,444.7882995605469,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,389.91829525725916,0.0033305841498076916,MATR_b2c10|MATR_b1c23|MATR_b3c27|MATR_b2c6|MATR_b2c44|MATR_b1c9|MATR_b2c28|MATR_b1c32,319|506|270|405|357|722|281|161,0.3764|0.6648|0.3801|0.2738|0.6108|0.5566|0.3442|0.3128
3874,-2.7878942489624023,-2.890315532684326,0.00024224848311860114,12.721014022827148,0.0077480000000000005,0.01866915263235569,0.0005752956494688988,0.001898638904094696,0.2919314205646515,0.14510059356689453,61.932716369628906,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,390.0133316828869,0.004104801919311285,MATR_b2c44|MATR_b4c17|MATR_b4c24|MATR_b4c16|MATR_b2c17|MATR_b1c28|MATR_b4c41|MATR_b3c39,351|568|572|648|370|667|299|682,0.5231|0.4584|0.6727|0.1476|0.1361|0.4023|0.1960|0.5738
3875,-3.133554697036743,-3.255775213241577,0.00019087341206613928,15.036565780639648,0.007750000000000001,0.02794012986123562,0.00044888860429637134,0.0016093332087621093,0.2823743522167206,0.1499483436346054,71.59846496582031,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,390.1084836940281,0.003774594981223345,MATR_b4c43|MATR_b2c6|MATR_b4c39|MATR_b3c44|MATR_b1c44|MATR_b4c0|MATR_b1c26|MATR_b4c16,398|304|358|635|351|568|184|630,0.2421|0.3899|0.5028|0.5965|0.5679|0.3186|0.6370|0.1886
3876,-3.3607301712036133,-3.5200915336608887,9.566079825162888e-05,20.082473754882812,0.007752,0.017795342952013016,0.0009141022455878556,0.0012654593447223306,0.32416245341300964,0.17140451073646545,107.7486572265625,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,390.2074860432185,0.003754967823624611,MATR_b3c16|MATR_b3c44|MATR_b4c43|MATR_b1c29|MATR_b3c34|MATR_b1c7|MATR_b2c14|MATR_b3c10,717|394|327|481|689|437|165|541,0.3842|0.6701|0.5898|0.1605|0.6114|0.1816|0.5886|0.6323
3877,-2.2935967445373535,-2.4854514598846436,0.0005355743924155831,22.780475616455078,0.007754,0.07433594763278961,0.001995941624045372,0.004100164398550987,0.3154199719429016,0.1572624295949936,103.88327026367188,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,390.3076862520538,0.003650411032140255,MATR_b4c26|MATR_b4c35|MATR_b2c29|MATR_b4c25|MATR_b4c31|MATR_b4c38|MATR_b1c20|MATR_b4c14,243|267|143|228|603|808|126|611,0.1842|0.4353|0.1917|0.5536|0.4326|0.4035|0.2314|0.4143
3878,-2.61012864112854,-2.7101855278015137,0.00022804734180681407,12.241218566894531,0.007756,0.02492227405309677,0.0007487855618819594,0.0009363709832541645,0.3041442632675171,0.14737597107887268,156.2941436767578,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,390.4078699410893,0.003985890187323093,MATR_b4c33|MATR_b4c38|MATR_b3c40|MATR_b2c36|MATR_b3c28|MATR_b3c27|MATR_b3c21|MATR_b2c29,152|872|461|417|332|590|479|343,0.1923|0.7034|0.2650|0.3940|0.5519|0.2273|0.4707|0.3811
3879,-3.1521623134613037,-3.2563436031341553,9.026749467011541e-05,12.78630542755127,0.007758000000000001,0.024543343111872673,0.0004724985337816179,0.0011198946740478277,0.29432618618011475,0.15250256657600403,31.3648738861084,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,390.50799142429605,0.0033569326624274254,MATR_b2c35|MATR_b2c10|MATR_b2c28|MATR_b4c38|MATR_b3c12|MATR_b2c47|MATR_b2c36|MATR_b1c38,229|326|121|665|731|277|367|317,0.4148|0.4980|0.1969|0.4917|0.3264|0.6027|0.4846|0.3197
3880,-3.086319923400879,-3.2054173946380615,0.00016092347505036741,14.181394577026367,0.00776,0.04458305984735489,0.0008560220012441278,0.0015555941499769688,0.2935720384120941,0.1457834541797638,219.9048309326172,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,390.6061271801591,0.003821202088147402,MATR_b1c28|MATR_b2c23|MATR_b3c27|MATR_b2c32|MATR_b1c33|MATR_b1c15|MATR_b2c6|MATR_b4c0,515|423|305|384|398|388|295|742,0.5520|0.5730|0.6355|0.5282|0.2731|0.2958|0.3665|0.4834
3881,-3.1179676055908203,-3.2755870819091797,0.00013883828069083393,19.18484878540039,0.007762,0.042872071266174316,0.0008905839640647173,0.0015328002627938986,0.3033832907676697,0.16789501905441284,418.1627502441406,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,390.7021656311117,0.0036648097448050976,MATR_b1c36|MATR_b1c45|MATR_b4c26|MATR_b3c11|MATR_b1c7|MATR_b1c23|MATR_b2c6|MATR_b2c17,224|463|457|228|177|240|411|359,0.1765|0.3795|0.1779|0.3753|0.1641|0.3020|0.5297|0.3728
3882,-3.0882439613342285,-3.2022440433502197,0.0001481754006817937,14.210113525390625,0.007764,0.017891112715005875,0.0004970654845237732,0.0015581803163513541,0.29795852303504944,0.14664886891841888,179.9193115234375,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,390.79772994387895,0.003805302083492279,MATR_b1c31|MATR_b1c29|MATR_b4c44|MATR_b2c29|MATR_b4c17|MATR_b2c6|MATR_b3c26|MATR_b2c28,425|547|751|231|469|173|636|287,0.2541|0.1258|0.1194|0.3383|0.1838|0.3139|0.6220|0.4525
3883,-2.6271262168884277,-2.7928969860076904,0.00021750804444309324,20.895158767700195,0.0077659999999999995,0.01701897382736206,0.0002809685538522899,0.002369038760662079,0.320425420999527,0.17179888486862183,57.33277130126953,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,390.89251388795674,0.0034489152021706104,MATR_b2c46|MATR_b4c14|MATR_b3c39|MATR_b4c43|MATR_b1c28|MATR_b2c6|MATR_b1c28|MATR_b1c0,152|288|828|624|595|149|563|693,0.3460|0.1072|0.4559|0.1911|0.2402|0.5267|0.1610|0.4649
3884,-3.147545099258423,-3.2790133953094482,0.00015175406588241458,16.481101989746094,0.007768000000000001,0.01683504693210125,0.00031579984351992607,0.0014326228993013501,0.321956068277359,0.16245824098587036,133.55722045898438,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,390.9929767292924,0.003409421071410179,MATR_b2c14|MATR_b3c16|MATR_b3c41|MATR_b2c5|MATR_b2c29|MATR_b4c26|MATR_b2c38|MATR_b1c40,170|819|211|176|262|309|317|717,0.4904|0.3362|0.2276|0.5312|0.4750|0.1587|0.3778|0.6045
3885,-3.187168598175049,-3.3147099018096924,0.00015661086945328861,15.999611854553223,0.00777,0.01549431774765253,0.0007972727762535214,0.0014498851960524917,0.3711370825767517,0.1561262458562851,277.14520263671875,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,391.091486425139,0.003492636140435934,MATR_b2c35|MATR_b2c2|MATR_b3c35|MATR_b3c40|MATR_b2c27|MATR_b2c43|MATR_b4c23|MATR_b4c41,111|105|731|339|183|126|474|433,0.6439|0.3233|0.1838|0.6091|0.6557|0.1742|0.2722|0.6130
3886,-2.746321678161621,-2.849337100982666,0.00019107972912024707,12.81265640258789,0.007772,0.016717100515961647,0.0004081275255884975,0.0013023634674027562,0.3196086585521698,0.15605995059013367,665.6787719726562,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,391.1874962830916,0.00408499501645565,MATR_b2c39|MATR_b3c44|MATR_b2c45|MATR_b4c24|MATR_b1c9|MATR_b4c37|MATR_b4c13|MATR_b3c0,344|420|185|373|792|462|633|541,0.5576|0.3954|0.5705|0.3752|0.6462|0.3865|0.2136|0.2622
3887,-2.9324710369110107,-3.046614646911621,0.00017350386769976467,14.082754135131836,0.007774,0.022732237353920937,0.00070122757460922,0.0012773479102179408,0.34292471408843994,0.15554329752922058,615.4448852539062,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,391.2828373792581,0.004133947193622589,MATR_b2c31|MATR_b4c16|MATR_b3c35|MATR_b3c5|MATR_b1c44|MATR_b2c18|MATR_b4c0|MATR_b4c17,371|384|866|397|124|282|593|212,0.1091|0.1631|0.4047|0.3501|0.2636|0.6457|0.6029|0.5511
3888,-3.0916647911071777,-3.2440130710601807,0.0001304126053582877,19.035398483276367,0.007776,0.021282799541950226,0.00022157441708259284,0.002420509234070778,0.3789684474468231,0.17052069306373596,313.2828063964844,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,391.3777886549942,0.0034830686636269093,MATR_b4c31|MATR_b4c5|MATR_b1c23|MATR_b3c16|MATR_b4c16|MATR_b4c16|MATR_b1c23|MATR_b2c31,514|642|586|765|322|302|306|164,0.4019|0.3758|0.1958|0.2959|0.2409|0.1579|0.5166|0.5002
3889,-3.3806662559509277,-3.499465227127075,0.00011021754471585155,14.620279312133789,0.007778000000000001,0.02504640631377697,0.0004018976469524205,0.0011000395752489567,0.3632630705833435,0.16367051005363464,68.40492248535156,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,391.4729748610407,0.0045037600211799145,MATR_b1c15|MATR_b3c25|MATR_b2c38|MATR_b3c5|MATR_b4c44|MATR_b2c43|MATR_b1c24|MATR_b4c16,245|223|375|323|744|164|227|588,0.4995|0.2063|0.2755|0.6627|0.4804|0.6334|0.4877|0.2278
3890,-3.4047999382019043,-3.5125820636749268,7.010551780695096e-05,13.317743301391602,0.0077800000000000005,0.020592179149389267,0.0002566874900367111,0.0011885894928127527,0.33453744649887085,0.1615552455186844,299.2979736328125,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,391.56785230897367,0.003633148968219757,MATR_b3c34|MATR_b2c4|MATR_b4c8|MATR_b3c11|MATR_b2c32|MATR_b2c11|MATR_b2c38|MATR_b3c22,416|301|279|427|236|403|318|257,0.3288|0.2205|0.4448|0.1633|0.3020|0.1345|0.1009|0.4958
3891,-2.935563325881958,-3.055279493331909,0.00017299836326856166,14.879659652709961,0.007782,0.01930723898112774,0.0001370989193674177,0.0012845402816310525,0.30357277393341064,0.14629992842674255,56.16225814819336,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,391.66278192494065,0.0034774579107761383,MATR_b1c44|MATR_b2c29|MATR_b2c13|MATR_b4c5|MATR_b4c35|MATR_b1c20|MATR_b2c27|MATR_b1c16,408|323|210|662|820|360|154|653,0.3700|0.4352|0.1523|0.2389|0.2408|0.3236|0.4509|0.1249
3892,-2.9950637817382812,-3.120068311691284,0.0001358332228846848,15.542985916137695,0.007784,0.01958775892853737,0.0005804107058793306,0.0015332023613154888,0.31353890895843506,0.15395240485668182,263.97064208984375,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,391.76341839088127,0.0032051289454102516,MATR_b2c27|MATR_b2c39|MATR_b2c18|MATR_b2c27|MATR_b1c38|MATR_b4c8|MATR_b2c26|MATR_b4c16,177|250|278|168|348|506|160|466,0.6499|0.4910|0.6459|0.1053|0.3880|0.2883|0.6531|0.2763
3893,-2.788649797439575,-2.9099209308624268,0.00016981890075840056,14.92959976196289,0.0077859999999999995,0.024713851511478424,0.0003846996114589274,0.0014230037340894341,0.3580248951911926,0.15180620551109314,36.712684631347656,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,391.8627204298973,0.004309404641389847,MATR_b3c21|MATR_b4c44|MATR_b4c30|MATR_b3c39|MATR_b2c42|MATR_b3c39|MATR_b2c6|MATR_b1c23,431|685|162|871|368|891|147|269,0.1619|0.2973|0.3263|0.2383|0.4986|0.5898|0.3144|0.3165
3894,-3.0106594562530518,-3.135754346847534,0.0002020984684349969,15.524446487426758,0.007788000000000001,0.020482921972870827,0.00038633038639090955,0.0014845755649730563,0.32416462898254395,0.15779641270637512,313.6675720214844,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,391.9638810781762,0.003755098208785057,MATR_b2c4|MATR_b3c5|MATR_b1c7|MATR_b1c20|MATR_b2c10|MATR_b4c20|MATR_b4c24|MATR_b4c0,287|641|242|328|380|189|281|449,0.2997|0.4308|0.1321|0.1883|0.5921|0.2488|0.2816|0.1837
3895,-2.9493181705474854,-3.0831305980682373,0.00035466437111608684,16.6552734375,0.00779,0.01972806639969349,0.0003358464455232024,0.0017684181220829487,0.3465309739112854,0.1704121232032776,251.4304962158203,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,392.06275459518656,0.004172338172793388,MATR_b1c28|MATR_b3c22|MATR_b4c2|MATR_b2c47|MATR_b1c26|MATR_b4c4|MATR_b1c1|MATR_b4c43,439|281|211|408|687|211|1156|425,0.5400|0.5377|0.5493|0.6116|0.3066|0.4357|0.3749|0.1022
3896,-3.2465932369232178,-3.368252754211426,8.029831224121153e-05,15.181391716003418,0.007792,0.016527539119124413,0.00027160911122336984,0.0017376717878505588,0.3832702040672302,0.17143353819847107,296.5209045410156,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,392.16426803311333,0.0038091689348220825,MATR_b1c1|MATR_b4c40|MATR_b4c17|MATR_b3c16|MATR_b4c14|MATR_b2c46|MATR_b3c16|MATR_b1c32,1476|698|281|1083|485|152|764|216,0.2096|0.4944|0.2064|0.4144|0.5458|0.4940|0.2541|0.1613
3897,-2.749263286590576,-2.940068483352661,0.00019800427253358066,23.85222053527832,0.007794,0.02400851435959339,0.00039740640204399824,0.0019803920295089483,0.3033437728881836,0.16564393043518066,159.35362243652344,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,392.26200863998383,0.003494459670037031,MATR_b4c25|MATR_b2c18|MATR_b2c26|MATR_b2c36|MATR_b2c1|MATR_b1c23|MATR_b2c42|MATR_b2c47,360|305|298|300|100|272|219|171,0.1722|0.4481|0.2387|0.1305|0.2772|0.1172|0.4265|0.4997
3898,-2.904186964035034,-3.0662081241607666,0.0002910502371378243,19.630760192871094,0.007796,0.04361362382769585,0.001647262368351221,0.003400788875296712,0.31728947162628174,0.17765754461288452,449.4305725097656,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,392.35806106729433,0.0036295130848884583,MATR_b3c41|MATR_b4c28|MATR_b2c6|MATR_b2c35|MATR_b3c10|MATR_b1c0|MATR_b3c44|MATR_b4c31,272|399|427|268|558|719|729|600,0.1787|0.4011|0.1653|0.3087|0.6530|0.1321|0.2406|0.5109
3899,-2.7193028926849365,-2.8479089736938477,0.00026769418036565185,15.81289005279541,0.007798,0.025950245559215546,0.00039800553349778056,0.001355289132334292,0.35577988624572754,0.17780932784080505,428.8827819824219,,,,crps,,0.025109182413459132,0.047571417043706016,0.025109182413459132,500,6,392.4556533358991,0.0037914160639047623,MATR_b2c5|MATR_b4c38|MATR_b4c4|MATR_b4c8|MATR_b1c1|MATR_b3c34|MATR_b2c35|MATR_b2c39,204|910|229|482|1233|389|214|157,0.2740|0.4413|0.1754|0.5000|0.5063|0.2169|0.6291|0.5769
