horizon_scheme,learning_rate,context_size,horizon,seeds_completed,pooled_lifetime_rmse_cycles_mean,pooled_lifetime_rmse_cycles_std,pooled_lifetime_mae_cycles_mean,pooled_lifetime_mae_cycles_std,pooled_lifetime_bias_cycles_mean,pooled_lifetime_bias_cycles_std,pooled_rul_mape_percent_mean,pooled_rul_mape_percent_std,pooled_coverage_mean,pooled_coverage_std,pooled_interval_width_cycles_mean,pooled_interval_width_cycles_std
original,5e-05,12,500,3,219.26347483811182,57.053966120253094,160.42997448491235,50.99797041251641,-145.2575179249939,61.31381918093146,139.24066215911796,44.47961389261184,0.36111111111111116,0.2252859285827368,201.14413691699073,52.70922380617441
original,5e-05,12,520,3,245.87037851473872,66.34584879149473,185.67361951336275,61.273184528447175,-173.5413118501011,72.18135455912265,96.32786948578837,20.51137239809391,0.2826666666666667,0.24791396357069795,202.1482579260413,63.2105597193053
original,5e-05,12,540,3,270.0848790411981,76.37798238751698,207.18125546754058,69.75600656359038,-198.50316860061602,79.10546291329894,75.89874482575978,19.95382864364643,0.2611111111111111,0.255132500071223,201.08041059076797,70.53468722141926
original,5e-05,12,560,3,290.742031841432,76.81520592970514,227.99462888415277,69.65730421002506,-222.09920758971808,76.18716915479824,82.21925831471536,22.23493083146645,0.23361823361823364,0.2791005105532989,201.09831036016598,73.98609219552942
original,5e-05,12,580,3,305.1386146508782,74.3072686098485,245.81779170798697,66.34802698454973,-241.05688854532812,71.98856011764099,115.00596472646232,26.146457315457642,0.18803418803418806,0.23686164889830802,201.0490815699853,77.49451456491578
original,5e-05,12,600,3,332.0211623161778,65.56203229625878,273.9663134513674,56.84916520133905,-271.603094756189,59.59614186463042,162.20094676966377,35.7807706418841,0.14492753623188404,0.1682408331702197,199.83496151924945,73.98840399111207
original,5e-05,16,60,3,647.2169325150209,99.35530052864397,570.1674268135731,94.13568009966403,527.004884198935,109.71068770252916,103.81834377383412,18.07943170572492,0.2445759368836292,0.06858121755705608,652.068291122161,111.4858939867306
original,5e-05,16,80,3,397.29713661290515,79.68112811035748,320.7719084885228,83.33534207636521,274.2781404835469,103.87789319235316,54.88355842568371,15.03968062529813,0.4595660749506903,0.18346376259145536,541.4852794376583,100.67349077741694
original,5e-05,16,100,3,191.13166498685823,9.245070554882346,121.96380726943802,8.944716534427632,17.61941424164431,17.91817764472637,22.883316815819587,1.3185725975191367,0.7218934911242604,0.05158460288213816,313.81833119347834,24.47821366944394
original,5e-05,16,120,3,183.9002316772902,11.41448736395179,114.03782738794847,9.6841328517413,15.935931073143728,20.394897305822123,26.997020122658657,3.234862158619918,0.6844181459566075,0.07879678246721174,276.2282821671373,39.39302647485313
original,5e-05,16,140,3,172.0827244876801,13.820619568841469,104.4108255282369,8.279191388877853,12.590738998226435,16.280213802879707,58.86661302222368,15.51778460799511,0.6824457593688363,0.0917318812957277,239.3699278061018,30.217429291806837
original,5e-05,16,160,3,160.93281992406625,13.18592882379726,96.9425926969334,8.191089937326216,5.526673743300211,10.111492887543227,14.275036051651732,1.1995347839359876,0.6607142857142857,0.062144681600658,217.27316387833386,28.75126729194009
original,5e-05,16,180,3,151.2297257088483,14.070945673006443,92.28212254078953,7.092636561578118,9.232340676324966,7.965864668911072,13.961069049458496,1.0178528996525384,0.6666666666666666,0.0643848442047141,204.74689686068595,26.07665239668494
original,5e-05,16,200,3,148.05928980983742,15.351218016218693,89.79267740214527,8.558247837657353,8.18871221144014,11.17113460721009,14.073452199308184,1.228491472496477,0.6587301587301587,0.07394700457771516,194.56400117553275,26.326833814591755
original,5e-05,16,220,3,147.95615701384517,15.252859730273435,88.61775123678281,8.785019872484888,10.683064384631813,9.824866026281754,14.535121272842007,1.431227089943402,0.6607142857142857,0.08584645893961877,192.67791034323332,27.327248643334052
original,5e-05,16,240,3,137.92878769867892,13.639064762360725,83.18870296237516,8.767975032989902,3.167757823481806,12.486383506762863,14.3715157524662,1.4261196762715305,0.6607142857142857,0.09449111825230683,187.2295185335847,27.081438793261498
original,5e-05,16,260,3,135.41938826953995,13.470797557982912,81.553167742888,8.075290147677933,2.215409458357569,9.48307746667274,14.860796020406617,1.2747455926309585,0.6666666666666666,0.07241383964640738,187.5497483605841,28.313741205699547
original,5e-05,16,280,3,131.11046359183015,16.855346394700593,79.60699339686171,10.0318695705407,3.863438441899438,12.244232055397676,15.727249975081827,1.6559253401525054,0.6785714285714285,0.07241383964640735,187.61783539570533,26.22854864908731
original,5e-05,16,300,3,124.83767149397595,17.429223105907518,76.43429391996841,10.534500824861848,-2.745751384648733,12.452547710446268,15.422023133859506,1.8113235203774973,0.6766467065868264,0.07830357383606001,185.2160057037618,28.158964806852463
original,5e-05,16,320,3,117.14116506794699,14.608240949332911,72.42349708180522,5.782440843496531,-16.804938406454244,6.483642912242296,16.160840277545514,1.052258913873915,0.6926147704590818,0.055638163132799796,184.96251225025927,32.7275786663826
original,5e-05,16,340,3,118.32428538442758,12.335876015257154,74.23963593167703,3.15242851767007,-18.670402066501538,6.336090239560498,17.045359092354676,0.5016695219842634,0.6867469879518072,0.08750505449598768,187.07566096961204,36.707843984135984
original,5e-05,16,360,3,121.46935173322497,18.021160975186035,76.34168960233825,9.304597442712732,-37.60132885606775,15.467258806820588,18.753792530977226,0.99029413098512,0.6626506024096385,0.09273978505024491,180.54279177436933,32.481187887316686
original,5e-05,16,380,3,128.54353994079793,22.32143426219339,80.91683197056963,12.631969501768111,-43.01322456533968,21.82670480615441,21.471095483825575,1.7627964798935298,0.6345381526104417,0.09794175420286906,182.75811608658196,35.254637903502214
original,5e-05,16,400,3,136.65855562036435,20.27401567868047,87.61217144106907,12.198423678956189,-48.837838534153185,21.8114874903862,26.110727146017307,3.0450360129524237,0.6124497991967871,0.08223130614234243,184.68453512869846,34.79558791901888
original,5e-05,16,420,3,155.71118028431783,39.69417434758608,104.04498860815481,29.077405741245006,-80.96804101991314,38.41657498958959,42.00651359030089,9.215722152269361,0.4839357429718875,0.143106632952585,177.43546101648607,32.13175600403206
original,5e-05,16,440,3,169.15565357291925,44.38465328374502,115.80233155621859,34.691942326619326,-92.12248650229765,45.38979223632016,69.63219870909641,28.307981752773124,0.4192229038854806,0.19500454624525748,178.97390007930383,37.49790564930352
original,5e-05,16,460,3,180.63146107389844,49.30988737237652,128.82694092592536,41.18684317460355,-108.91229337948634,52.4270486069326,166.96093290481159,56.271236079551954,0.39784946236559143,0.20496778593451792,182.95498733080095,40.00658673647935
original,5e-05,16,480,3,196.18271313795108,50.484106292826226,144.59643644599694,43.05666805656483,-126.18894639373723,54.72617461570348,149.63984191431163,49.506456645576385,0.3634259259259259,0.20154846806518742,188.9292425455557,43.07865667420708
original,5e-05,16,500,3,221.10589306229053,58.16573774438792,161.98014389769503,52.352554031874625,-147.4923235308539,61.89047251838011,140.77086332920635,45.247226333051856,0.351010101010101,0.21908657804791887,199.89222818243832,53.20550737141165
original,5e-05,16,520,3,246.2043211037503,66.75755489826494,185.91578063356033,61.629690901392344,-174.2873749507368,72.03946417165093,96.25114715238631,20.372319666272777,0.28800000000000003,0.25145973832802737,201.8448017145523,63.09873548298043
original,5e-05,16,540,3,271.0299992204574,76.54334807913125,207.7971239926866,70.19903049988973,-199.18016045599128,79.38672466849258,76.09662959471319,20.049968247930604,0.2611111111111111,0.26145072476755826,201.13865102176655,71.37783189855364
original,5e-05,16,560,3,294.40219885402445,78.54531594862272,231.96544939961328,70.9766161005993,-226.39625587030955,77.2137699699005,83.52005627502238,23.00436136418217,0.2307692307692308,0.2741711954247084,198.46885534871976,74.09831395437948
original,5e-05,16,580,3,303.6946491884277,74.21993172940282,244.14224079790128,66.72478307354879,-239.37213153854555,72.38213353726435,114.23823392670717,26.413586366143385,0.19088319088319092,0.2417962665836894,202.27280008909437,78.28864245833672
original,5e-05,16,600,3,330.6786619660296,66.11626663569258,272.4495819270472,57.58672554249435,-270.0544343420085,60.3956056384973,161.30378702459276,35.73841357691208,0.14492753623188404,0.1682408331702197,200.80333469478038,75.0746477771337
original,0.0001,8,60,3,648.9100412255447,81.74318107248577,573.2034274813458,88.99361848491205,525.7720109723697,106.74761444569359,104.88121977781991,17.23914111876912,0.2682445759368836,0.07108805242974399,738.2285116833119,85.75113999983114
original,0.0001,8,80,3,435.022876058659,65.78390856760015,357.3055402089853,69.49536239853333,315.289453440628,84.90132228846088,61.83033819506496,15.105003248881825,0.39250493096646943,0.10082349443102216,602.0017497892643,35.595694039212205
original,0.0001,8,100,3,190.21516216306728,15.240242451689495,127.53807508790685,6.28929736755312,28.060660554546203,14.175395800339741,23.148547832520148,1.9507922988857047,0.7159763313609467,0.021334622931739582,348.3830118459692,29.620489392010118
original,0.0001,8,120,3,183.68549674684184,7.468134016309709,122.39346975690815,2.938423423770756,38.23183654711383,5.155835997410751,27.437970140709776,3.5983368658894057,0.7061143984220908,0.04156076431105615,315.7319794862255,36.41778586718661
original,0.0001,8,140,3,166.65146622880567,10.31381438530458,106.10180801858299,2.7105850572264534,9.573907621954774,1.4905593414834073,50.90968238544707,13.749618654096565,0.6745562130177515,0.011834319526627168,258.7802368005268,13.69889515463954
original,0.0001,8,160,3,158.5702488374408,8.599543260687293,101.06521063084027,4.227796848077977,0.769516328023441,0.8863390896812994,14.69816948268982,0.27235070034178643,0.6448412698412699,0.020904074906453827,236.21850597952687,9.599112738463694
original,0.0001,8,180,3,163.8999624670469,11.284692236607356,107.71209542092167,5.6611920586130955,28.687869986234148,6.635556065078978,16.641507865220255,1.2732207334915897,0.623015873015873,0.056259709836340564,240.49219379335332,16.821684092509052
original,0.0001,8,200,3,153.94523864486254,6.430618035402831,99.03029760209292,6.137326417592,5.6677977129296595,7.302631667070702,15.339919470003103,1.0267672503844254,0.617063492063492,0.03963290546713927,220.82241473399506,13.397413516165347
original,0.0001,8,220,3,155.57205599928875,8.583200046900414,100.59522369686334,6.399575224380944,19.689374365390687,7.120139081932294,16.62408192470491,1.4561514841356633,0.6190476190476191,0.023809523809523836,226.06258432860204,17.35405240401219
original,0.0001,8,240,3,141.62768279344638,3.327647553248903,91.28327015845908,5.661554217758285,-2.3885540450499034,6.735718000698426,15.599866537376428,1.3032195165551625,0.6388888888888888,0.03384667085165076,213.5986073009053,13.765262823962006
original,0.0001,8,260,3,146.70657854567764,4.778805285157501,93.86964987330164,5.181640041200897,4.977506837523005,6.563654491831198,16.938617898942667,1.2257361002382807,0.6369047619047619,0.025945827044884996,214.30060942261593,9.676388344838434
original,0.0001,8,280,3,140.33753549392478,4.5911624012525865,91.28408401889749,4.052569908083759,8.923728051426734,6.984999433509309,18.526753025446343,1.8623301648444293,0.6507936507936508,0.019134227700382884,216.61858034385753,17.778615434731872
original,0.0001,8,300,3,137.66330775326415,10.735615677958474,87.96181756759188,7.195688037443879,-10.35552117293548,5.817954789138503,17.055572080602108,1.6565979146006469,0.654690618762475,0.022670292797605896,204.92124055292297,11.756972661728684
original,0.0001,8,320,3,130.90506537694316,8.662816392198012,84.28663760605592,3.967495321935625,-11.771024519495844,6.733145979063836,18.543194518950045,0.8562215306938883,0.6506986027944112,0.024930131730133292,206.90425914178732,13.526935407949702
original,0.0001,8,340,3,130.42155649356096,11.512843161522401,84.66884773497401,6.5479995254921315,-22.482688319205707,13.583765273577916,18.42162379602895,0.8271668292257228,0.6465863453815262,0.02434609568871912,201.95127560981248,9.008145119669095
original,0.0001,8,360,3,132.57936059245694,16.293280475087958,86.27883825676058,11.458953842013583,-41.10089282866023,18.648865627946797,20.20051260716965,2.299108895512426,0.6244979919678714,0.05564821871707235,195.27538008965595,9.786571141197117
original,0.0001,8,380,3,140.87240199544996,24.62673632984713,90.56688113366805,18.166167949575396,-50.95781170733627,23.115495355367088,22.98997857793346,3.7668026711752924,0.5863453815261045,0.05399329180621992,191.13314287568696,6.138926321529349
original,0.0001,8,400,3,150.76300295820351,29.009153877709174,98.36981472449793,21.22551086615647,-67.41695683331493,23.00648180170859,27.917083499554,5.439781157064132,0.5763052208835342,0.07237277626883576,186.64366301622672,8.579709740858277
original,0.0001,8,420,3,167.20193039045614,41.559036011523915,118.2682075129901,32.63338129097007,-97.10423099051468,35.75470537013065,47.40699252856208,9.84492030584703,0.43172690763052207,0.1162406075374,178.85493628807413,3.202401449032772
original,0.0001,8,440,3,177.10095678670075,38.15085216345122,126.48902020393568,31.868359203616134,-102.09436174378511,32.89059599391251,75.40564968653649,21.722032678954506,0.40899795501022496,0.1133448381231167,179.80053388970512,8.057973751365866
original,0.0001,8,460,3,194.11103973655773,42.68369581289325,144.9977848362838,37.44814521707332,-125.3086523021127,42.40639008147547,146.21068323818915,37.349503508641725,0.32903225806451614,0.13174566359136863,178.85089686675667,1.9639419674231353
original,0.0001,8,480,3,213.88645429179846,46.375420070473766,165.31927804162424,43.096334747597425,-146.55471830119103,45.68144072838418,151.7734232773067,44.64952379382398,0.2916666666666667,0.12557737027795227,182.90400799402218,2.1190580907421133
original,0.0001,8,500,3,256.5005870915617,64.68916618546857,190.82799594450748,51.13886533813674,-180.98378290120243,53.52054365878893,151.27712603289118,52.98053112036941,0.2853535353535354,0.09132899656578347,188.27964938207768,1.3092474191718482
original,0.0001,8,520,3,279.96312285631825,61.04938948070256,214.2634326668397,55.561778056077294,-205.78784028307055,55.72531597437691,106.31437590445485,21.41000296217316,0.20533333333333334,0.10192807921928744,189.11745401767223,6.470801718972489
original,0.0001,8,540,3,302.1786288960965,55.10654291831828,232.18076231794737,58.196768095335464,-225.64325750030625,61.29189958561961,83.80360808635392,21.751345519390995,0.18611111111111112,0.09179284245476839,186.12120148070073,16.94795007634213
original,0.0001,8,560,3,330.06093354714045,53.420528397623336,262.5177351919295,58.64961007964027,-259.09748293875384,60.139592487111294,95.20664940371313,26.841834057796,0.11965811965811964,0.07451109305197733,179.26281802279073,21.776872745917544
original,0.0001,8,580,3,337.4916725452246,53.814790625134606,272.9346447690796,57.69161376810579,-270.6720997936363,59.457015019286516,127.35976694082825,35.87528882023968,0.10826210826210825,0.06183058237666867,178.37349801652934,25.09290077154939
original,0.0001,8,600,3,362.8724218488464,43.73602465282594,303.4789768223907,47.89952038456197,-302.39624229974396,48.812370037549236,182.2394716483357,47.174113224144655,0.07246376811594203,0.04289463358535867,175.86234844008277,29.460061072199288
original,0.0001,12,60,3,647.1125434487836,86.23819665545172,571.117735388066,93.18562691914273,523.9297690588247,111.26136794115772,104.5808255393596,17.902771627115943,0.2702169625246548,0.0739842182781501,739.4358810508697,83.72408892693646
original,0.0001,12,80,3,439.93553705055433,62.963581964395374,360.76353392408004,70.07166820441059,319.29518450479276,86.69130127668815,62.28730933882941,15.275476276164873,0.4003944773175543,0.11478883255977489,611.5522346935483,34.437583064389
original,0.0001,12,100,3,185.27503624603344,13.430391302281764,124.39542042520782,3.1247977433408356,21.849033010681385,12.279396240039068,22.48440667118652,1.204907925415037,0.717948717948718,0.023913916475309955,344.34656942777247,33.635862346812296
original,0.0001,12,120,3,179.14595986952372,8.936627655204157,118.5698924057798,2.86157518165588,25.66834621022517,2.562266561450941,26.489717058084988,3.558356956155363,0.6982248520710059,0.02711583251453163,305.8374515355346,31.84551758991814
original,0.0001,12,140,3,169.90597892801705,11.827102796012829,108.01125453842421,4.727029083801693,16.033391833120422,4.214461121536322,52.898394658712924,15.514011117584568,0.668639053254438,0.005917159763313584,261.8934470975135,15.121221673492995
original,0.0001,12,160,3,160.2197832941363,10.40507839474475,102.29765386594788,4.566698218032032,6.382204845859365,1.7047863466370778,14.96053727843239,0.44861772788040566,0.6428571428571428,0.03149703941743562,237.98917732605742,12.180315719432732
original,0.0001,12,180,3,159.32704673160865,12.728430432806118,103.77107332390987,8.068727915443063,21.767051515100864,9.89749443779642,15.992744863139896,1.6887173418824888,0.634920634920635,0.05401054598736591,234.97410196496548,19.3674160830589
original,0.0001,12,200,3,153.95322602499948,7.736193666637874,99.97950689081357,6.054365614767925,10.607808591404996,8.987732174787457,15.668805043809497,1.142612967201679,0.611111111111111,0.02936239798997769,223.00288509279267,15.041986559114866
original,0.0001,12,220,3,154.56759967842925,9.689335370904278,100.00377875952574,6.4295555640722855,15.862437166128236,5.841908503440447,16.44716359269121,1.3382930769586063,0.6150793650793651,0.02405626121623438,223.88891642172334,16.48800556685802
original,0.0001,12,240,3,145.13282423923343,4.84656657049724,93.7891168968689,5.226320327577775,-0.4315826115727006,6.7332425508972475,15.9928045686349,1.0806351307524382,0.6349206349206349,0.024056261216234453,213.45285900928852,11.53849604856745
original,0.0001,12,260,3,145.43369149105158,3.4161026615890293,93.03075334004187,3.935673584268488,3.0344523928890372,6.327131978703942,16.788024860246257,1.1108277474670407,0.636904761904762,0.01574851970871781,213.3775308324554,10.888264225457315
original,0.0001,12,280,3,140.45456916653632,3.728158292721405,91.16174749343071,3.893606671491119,3.739325188654618,7.518689404633297,18.268559251126884,1.8844109538910212,0.6428571428571428,0.005952380952380988,213.97675938903066,17.366185091727843
original,0.0001,12,300,3,136.32583990431786,8.848768092016575,87.47572028146517,5.649507222389336,-8.489313222607395,4.916381793047615,17.071924503237188,1.293067311358498,0.6467065868263473,0.017964071856287456,205.6506130277612,13.668465534655757
original,0.0001,12,320,3,132.9109083026508,12.31113488164805,85.1029564230164,6.754576625275874,-22.260057453069745,8.968184689984318,18.50289060020128,1.2660677804225136,0.6487025948103793,0.032979464355006566,201.2249792601293,10.176972379261267
original,0.0001,12,340,3,131.09977190082162,9.96590737017795,85.39106027808857,4.901253817611228,-19.863155407097313,13.96668987335265,18.66326045545107,0.3862619560099614,0.6485943775100402,0.03317813582702473,203.52238555101698,8.740425020781084
original,0.0001,12,360,3,132.17840092725328,15.442503774988072,86.05574557349856,10.968621891189438,-37.90846902620917,18.057435173054696,20.26118186394747,2.366089202473724,0.6224899598393575,0.04869219137743828,196.2900314744628,11.194621203998956
original,0.0001,12,380,3,141.51328737074357,24.911086469951393,91.09394013502367,18.271081498544348,-54.986639877409935,23.57658662838403,23.04993967437734,3.930319486432054,0.5843373493975904,0.05809428169272865,189.29945597449304,5.935391861290768
original,0.0001,12,400,3,147.22743667064455,26.091465416840464,95.29090702658767,19.086495243785578,-61.54292229643627,21.126712730457616,27.32577368938526,5.300642240238523,0.5963855421686747,0.05933046868551871,189.60190187861542,11.110819983531028
original,0.0001,12,420,3,165.64363499689009,39.07947312231419,116.68329566038433,30.850973515944496,-94.90830748255426,33.35038678857229,46.70164730633875,9.851276946516245,0.4377510040160643,0.10387563981026157,179.1065612682177,4.5082527729105175
original,0.0001,12,440,3,178.71836576749786,39.81417516841668,127.50736876764798,33.44438386366172,-103.82114447137387,35.03480579807699,73.97560710756453,21.40463698327259,0.40490797546012264,0.10643773971102741,178.50637742213334,6.2624560768440904
original,0.0001,12,460,3,192.26275015293223,42.448696023153325,143.90191818407098,37.11190750661927,-124.05364261115677,41.39072138729515,148.22580866291182,38.467407155993,0.3354838709677419,0.12443420336765104,179.2586890946868,1.9819366449823437
original,0.0001,12,480,3,212.67148309284346,44.75014951477222,165.16203449724568,41.38187958704802,-146.34602328971386,43.933552954317236,153.7050516935764,43.96810363908375,0.28935185185185186,0.12194043695431413,182.9954520471907,1.4857514725816552
original,0.0001,12,500,3,252.5222453598434,64.09752317472729,185.75915447982962,51.50001688746366,-174.10659846881637,55.27182184902672,145.36678617046482,48.846055705413555,0.30050505050505055,0.10229610656832874,189.4818290573771,2.4739681804601963
original,0.0001,12,520,3,279.506166306478,61.91220210009731,213.27805292161133,56.68306361564382,-205.0089365703875,57.25337914590685,106.66260417648407,21.200508068055075,0.208,0.09699484522385714,188.11263481617198,6.539602357483287
original,0.0001,12,540,3,304.039216309324,56.00534456449145,234.67828842335902,59.089402404245206,-228.4242746467312,61.73607818682561,85.12941206755748,22.208071518567415,0.18611111111111112,0.09179284245476839,183.68201336049455,16.491333305221332
original,0.0001,12,560,3,330.9868900486269,53.304626251983834,263.3160014307701,58.072131348800916,-260.03964272211266,59.674117762008045,95.39900461719974,26.51213808631118,0.11965811965811966,0.07596747365226998,176.79591526231903,21.95599665515629
original,0.0001,12,580,3,337.9317069170693,52.83795067393406,273.65021907597634,56.433718707862575,-271.6010294888625,57.94893654406305,127.7449650741525,35.17967616184207,0.10826210826210825,0.06183058237666867,177.65405084373,25.133604605063674
original,0.0001,12,600,3,362.0102716560171,45.157638600597,302.2263603446468,50.45035538009448,-301.2511114418923,51.277777779321475,181.42169393944144,49.18777196749595,0.07246376811594203,0.04289463358535867,175.8117501036257,28.10973061493601
original,0.0001,16,60,3,648.5440686012504,86.25525331686639,572.516384700804,93.54489528939393,525.2517159941084,111.7426310239847,104.79953919809903,17.983015186937898,0.2702169625246548,0.0739842182781501,739.1741504707921,84.49130552103995
original,0.0001,16,80,3,437.2574184121916,63.88100348856506,357.89828038338584,70.4170665148954,315.49863173968106,87.36693690824237,61.833085738205085,15.376868923278195,0.40433925049309666,0.1110683094698311,609.169365174639,35.73612361532952
original,0.0001,16,100,3,185.13020810473483,13.229222385560627,124.01704595798056,2.6997615660415755,20.113279993904584,12.05583165942724,22.40237878140056,1.2724721843306166,0.7199211045364892,0.01807722167635438,342.31459166301966,33.47386147932004
original,0.0001,16,120,3,180.0573205524056,9.805153370516434,119.27046137845132,3.073884834146409,24.917518780203253,4.291080378915541,26.615234628590226,3.6202209323035435,0.68836291913215,0.018077221676354432,304.8143634148825,33.00051166903869
original,0.0001,16,140,3,169.91352300562713,11.772078130628373,108.4445693760896,4.814539314151015,16.653943908374497,4.3268600886192345,52.899381455501704,15.331442631336651,0.6706114398422091,0.0034162737821871523,262.253158166358,16.869384484591404
original,0.0001,16,160,3,162.4219037247374,12.14994983515933,103.8299100735807,4.641707006985452,11.089233387433959,0.8984352201687325,15.250268255830557,0.4295501103934894,0.6369047619047619,0.03149703941743562,239.24986189251368,11.962620507443642
original,0.0001,16,180,3,154.23379369899828,11.90201574953678,100.64341103008478,7.797160901443861,15.498478206682535,8.70276380628113,15.466845165698984,1.6379340096487016,0.6448412698412699,0.04387568330852378,231.61885583784297,19.38814975307801
original,0.0001,16,200,3,151.4197317905156,8.178660543524925,98.60583018639652,7.073161202841642,10.503341684368815,10.532401874361774,15.523991643611774,1.3966310565412445,0.623015873015873,0.02478173808888255,223.28544747237711,17.49211510898693
original,0.0001,16,220,3,154.8080282771623,10.112845056745524,99.81393318146723,6.636086031331654,16.249964751245496,6.796777728705294,16.411979171052657,1.3478430933453693,0.6150793650793651,0.02405626121623438,224.0935765546601,15.959246698492466
original,0.0001,16,240,3,145.7760931459955,5.463659682053755,94.06206325514363,5.075884238679654,3.2901191567601167,7.490454937753644,16.082766728248775,1.1122456928907847,0.6349206349206349,0.02478173808888257,214.85242335077882,12.726060514593371
original,0.0001,16,260,3,144.95511373124722,4.503939409996638,92.56794223537042,4.6333337913689885,-0.8628350842789226,5.447119664282017,16.643331833446606,1.1151210467838282,0.634920634920635,0.013746434980705392,211.87948561297938,9.206837521780177
original,0.0001,16,280,3,141.39555242866413,3.661964278180886,91.70798347434243,3.4895449298336896,5.6880212501546765,7.362365151570504,18.413659579805927,1.638441661285112,0.6428571428571428,0.005952380952380988,214.35816055616033,16.01096123646676
original,0.0001,16,300,3,136.07737911473387,8.007190986150638,87.45544736687913,5.193779148771432,-6.822744495634854,5.5028093365018105,17.129716167492344,1.320734812563721,0.6546906187624751,0.009146857674562567,206.4163878996413,14.774381328033462
original,0.0001,16,320,3,130.8575557996481,10.947171777420412,83.79178862396442,6.420522126991373,-22.73483600815528,6.687125293811936,18.29144257328097,1.1987351325731577,0.6487025948103793,0.02765749792525156,201.13121847759712,12.172580918168205
original,0.0001,16,340,3,132.25439066612918,11.661837502777026,85.74774695573177,6.172066814610245,-23.198017395206097,15.666236508642013,18.558499267318954,0.4952196274611822,0.6546184738955824,0.027164155137487316,201.40570627046569,7.306250962087463
original,0.0001,16,360,3,131.9630009521982,16.165985152485693,86.04259812806804,11.483772299357597,-38.99290726984367,18.115305407074583,20.286046976394,2.4624383277459496,0.6224899598393575,0.043579386373917076,195.58209334042124,10.461257249696482
original,0.0001,16,380,3,140.0417305635317,23.96878958559979,89.93275915073542,17.554295931869607,-52.289435294900215,22.310752723058272,22.899452934319616,3.9881958874258205,0.5923694779116465,0.054661275457093136,190.77623910991005,7.206199723238898
original,0.0001,16,400,3,146.1054642740048,25.994006475752297,94.63680194874512,19.08792928016498,-59.858915249036386,21.13834112642339,27.47321314612778,5.431393882383014,0.6024096385542169,0.06113790099453142,190.53648529389503,10.8481834263487
original,0.0001,16,420,3,165.12470809561262,37.64209709280418,115.90180704611173,29.9433760953591,-92.75028630363325,32.761454853017604,46.12529688786507,10.268635176232559,0.45381526104417674,0.09977717468919556,179.67738666646434,5.516197766159696
original,0.0001,16,440,3,178.53879261278257,39.49850022133791,127.42193000741479,32.85118193456717,-103.43286550307702,34.5858987092692,74.51120904128476,21.136136065689353,0.4069529652351738,0.10997406674641108,178.67370147304757,6.539362667543315
original,0.0001,16,460,3,189.912838470472,42.43028434012197,141.5827215948095,37.316288000534975,-120.60633317100188,41.962369870278685,145.50710806073002,37.98004540619788,0.34838709677419355,0.11948554308033636,180.4752902208078,1.897805243756853
original,0.0001,16,480,3,210.71508371886657,44.5197925305487,163.15381156949078,41.3891839962662,-144.3216991966701,43.91933465696171,152.34445493658032,44.66547472737636,0.2916666666666667,0.11866671868496573,183.73628558656046,2.1058394866666523
original,0.0001,16,500,3,253.34327773422083,65.44655713997052,186.85994282011958,52.78560192735027,-175.09158632895367,56.435534625910485,146.20009327098148,49.08915293064006,0.297979797979798,0.10229610656832874,188.6455598229235,3.135774019825479
original,0.0001,16,520,3,279.593158803598,61.8090755832396,213.3415384711844,56.56406133358543,-205.2085324932375,57.21316342380825,106.54315543087169,21.540155746423054,0.21333333333333335,0.08775724091682312,187.72047917237467,6.469147949964915
original,0.0001,16,540,3,304.7595112172651,55.66707630250701,235.37130023198824,59.1112463426853,-229.10308396357206,61.64522545960561,85.37298775999,22.419011748982008,0.17777777777777778,0.09658521472618728,183.20095626105413,15.515715277691449
original,0.0001,16,560,3,331.9351789551235,53.30594633823368,264.36964089115514,57.88996916682562,-261.2989391211157,59.404117600791075,95.80962173476587,26.48664886298028,0.11965811965811966,0.08242436547857226,175.26438149200507,20.59044855425119
original,0.0001,16,580,3,337.2019340635965,53.419459031236855,272.9594440068667,57.192831890469215,-270.81752872324415,58.789490195106964,127.41902119698295,35.22173893458501,0.10826210826210826,0.06961134884826561,178.6243586211481,25.187491257893537
original,0.0001,16,600,3,360.46147862514795,46.33622158382232,300.2896200488898,51.632043291515444,-299.32761455263875,52.45180068156651,180.18314151394384,49.28005569453905,0.07536231884057971,0.040163496987104405,177.19508655568765,28.503124931683914
