horizon_scheme,seed,learning_rate,context_size,horizon,folds_represented,pooled_lifetime_rmse_cycles,pooled_lifetime_mae_cycles,pooled_lifetime_bias_cycles,pooled_rul_mape_percent,pooled_coverage,pooled_interval_width_cycles,num_predictions,num_unique_test_cells
original,42,0.0001,12,540,5,278.1953284647142,204.31956865815994,-200.5743690522808,66.45837506575634,0.19166666666666668,167.23738061519506,120,120
original,42,0.0001,12,560,5,313.16721351457574,234.57488725505695,-231.1042553892578,74.96628243179104,0.09401709401709402,151.61495110412292,117,117
original,42,0.0001,12,580,5,320.82572104955153,243.4995351564095,-240.93174272070212,97.75373670981551,0.07692307692307693,148.66825576173116,117,117
original,42,0.0001,12,600,5,342.20915378436956,266.58147447747876,-265.19180232121624,129.36187546386583,0.043478260869565216,144.89794653032925,115,115
original,42,0.0001,16,60,5,725.047287573351,661.281644880673,626.2168865926518,122.07450520825118,0.1952662721893491,835.2001229865587,169,169
original,42,0.0001,16,80,5,481.00260842214675,400.07312016031335,370.6786445480243,70.91379651153747,0.3431952662721893,650.1855139660214,169,169
original,42,0.0001,16,100,5,191.88933097479006,124.97439533421932,7.8333490713070715,23.774603885346004,0.7041420118343196,318.0004463016884,169,169
original,42,0.0001,16,120,5,189.2485182684777,121.996461161205,21.507113453541503,30.710746278119288,0.6686390532544378,275.0444532519105,169,169
original,42,0.0001,16,140,5,182.51893396329748,112.15133991383097,20.417043296234304,70.36536314204143,0.6745562130177515,251.05144958761957,169,169
original,42,0.0001,16,160,5,176.28263338150455,107.14059085754269,11.546802531263728,15.295461543200759,0.6607142857142857,228.92876774759128,168,168
original,42,0.0001,16,180,5,167.2656709808306,101.4268718306848,13.406963102605546,15.094176900563609,0.6607142857142857,216.61842339014618,168,168
original,42,0.0001,16,200,5,158.77768230694045,100.11267001148215,11.117037767668236,15.56455760244975,0.6428571428571429,213.21953880759662,168,168
original,42,0.0001,16,220,5,166.25390714647847,104.21480704710109,20.40052012688373,17.041535908259217,0.6190476190476191,216.5153248503121,168,168
original,42,0.0001,16,240,5,150.86372073903806,96.0358856156098,8.552473097046217,16.26826254557384,0.6428571428571429,209.45540705423454,168,168
original,42,0.0001,16,260,5,143.43446689938358,90.82993285503669,5.318057672819212,16.04194549137175,0.6428571428571429,209.16944021821863,168,168
original,42,0.0001,16,280,5,143.92727627284984,92.79495636459758,10.21468327538656,17.358796248155052,0.6428571428571429,209.46095617687752,168,168
original,42,0.0001,16,300,5,130.4977435518879,85.6383626091558,-3.842229007752501,16.749848614464145,0.6646706586826348,201.00114155929907,167,167
original,42,0.0001,16,320,5,120.38054777056274,77.38708123028198,-15.225117988722243,17.075938902094233,0.6646706586826348,194.12681243329118,167,167
original,42,0.0001,16,340,5,122.3810200983639,80.35896880258859,-9.793975022105743,18.212629148330965,0.6566265060240963,199.30714223119898,166,166
original,42,0.0001,16,360,5,121.39324825361551,78.49574699944178,-25.23521301458744,18.815603469440852,0.6506024096385542,193.6722754258819,166,166
original,42,0.0001,16,380,5,124.57064151937807,78.63692698331057,-37.56362772928906,20.20834266868005,0.6325301204819277,189.26890051017222,166,166
original,42,0.0001,16,400,5,126.08457109447633,80.35998188500177,-41.82034137688099,22.752967790162998,0.6686746987951807,188.53075312290989,166,166
original,42,0.0001,16,420,5,136.2325845160927,93.6659623935544,-68.43191889918126,36.16471397217583,0.5481927710843374,180.9524633084439,166,166
original,42,0.0001,16,440,5,146.05038246733272,98.56630388844552,-73.42886557657359,52.67302000044061,0.5337423312883436,177.92323074400477,163,163
original,42,0.0001,16,460,5,156.85464257304085,109.64520715437556,-89.6506078809527,107.18152572810529,0.4838709677419355,181.7547495755336,155,155
original,42,0.0001,16,480,5,174.3834347130009,127.04124554137464,-110.16118906211331,101.3007833643284,0.4166666666666667,185.7652464124991,144,144
original,42,0.0001,16,500,5,188.10724276394396,139.53599198384566,-124.99424457571551,89.55559724162644,0.4015151515151515,191.87962446447318,132,132
original,42,0.0001,16,520,5,228.49072884324647,172.6488958628383,-167.26732267732316,85.6894125277676,0.264,181.6058369153511,125,125
original,42,0.0001,16,540,5,277.0867326788146,203.42904332043952,-199.56191685182137,66.14092956823907,0.19166666666666668,167.74209595816555,120,120
original,42,0.0001,16,560,5,313.25574088168855,234.98844838725094,-231.46824834794157,75.24241596576385,0.08547008547008547,151.80312096722608,117,117
original,42,0.0001,16,580,5,319.808974528831,242.74660566653333,-240.15997051100447,97.53793836934982,0.07692307692307693,149.64388130114494,117,117
original,42,0.0001,16,600,5,340.7048557209829,264.77595975522695,-263.40447526646625,128.31109859006787,0.05217391304347826,145.84887917154379,115,115
original,52,2.5e-05,8,60,5,720.6848986898335,636.1135196457105,594.2636313804846,117.76401867394699,0.41420118343195267,1087.2460694192162,169,169
original,52,2.5e-05,8,80,5,501.16689500069793,423.22392579116143,375.35627493105653,74.16328674865123,0.514792899408284,904.9716778757594,169,169
original,52,2.5e-05,8,100,5,222.72184822854578,137.73458799878168,38.2378894617004,24.63867802923348,0.7988165680473372,425.0889270634321,169,169
original,52,2.5e-05,8,120,5,213.59585932769835,128.84199691902296,38.90507022188906,27.663686658049524,0.7988165680473372,393.9689036354107,169,169
original,52,2.5e-05,8,140,5,182.46858197640623,105.34063833681134,9.473884254222689,50.953421595511294,0.7869822485207101,326.2778844717112,169,169
original,52,2.5e-05,8,160,5,176.1589572786987,100.16623899902623,4.3536268315101765,14.424373509869582,0.7857142857142857,296.43198372339515,168,168
original,52,2.5e-05,8,180,5,161.99133890007627,92.38053290999385,17.46610573709175,13.79446473120583,0.7619047619047619,276.04484701361577,168,168
original,52,2.5e-05,8,200,5,156.23665403529574,87.727400358145,3.8070736786179937,13.25921438876161,0.7380952380952381,254.4838077011914,168,168
original,52,2.5e-05,8,220,5,157.8492524680142,90.48790889795998,19.605126367515066,14.610243225882158,0.7380952380952381,254.78500949489262,168,168
original,52,2.5e-05,8,240,5,151.05140857817784,85.23497849517882,6.941652442603555,14.140618470807297,0.7559523809523809,249.410387678359,168,168
original,52,2.5e-05,8,260,5,151.99752791769285,86.84987820246897,16.26150736240181,15.631586187913701,0.7559523809523809,253.06195433368976,168,168
original,52,2.5e-05,8,280,5,145.0432123644085,83.70543841787172,12.383688875841987,16.86221760896249,0.7440476190476191,250.4618913517336,168,168
original,52,2.5e-05,8,300,5,139.62648080960665,79.45016805702262,3.5436322166884784,15.802473670312722,0.7724550898203593,247.47613203444365,167,167
original,52,2.5e-05,8,320,5,134.0303167730649,79.5354474866381,1.8448549923611914,17.920751078318457,0.7544910179640718,256.2728424053997,167,167
original,52,2.5e-05,8,340,5,134.0330791332192,80.17342615841126,1.4324344738251185,17.53007631428867,0.7530120481927711,262.1529674640743,166,166
original,52,2.5e-05,8,360,5,129.15818007692974,76.59307590077765,-2.2888388008178433,18.586060288767825,0.7771084337349398,261.06796117598395,166,166
original,52,2.5e-05,8,380,5,129.4649637125537,74.20471716729251,-5.83445578531297,19.883903035896182,0.7951807228915663,263.0382043550714,166,166
original,52,2.5e-05,8,400,5,132.96835023379023,76.63782721022146,-22.167004374759898,24.063505618011636,0.7409638554216867,259.124749715562,166,166
original,52,2.5e-05,8,420,5,139.5961263932926,83.86815457897389,-39.04824243291761,39.04880970369773,0.7108433734939759,254.57243133590964,166,166
original,52,2.5e-05,8,440,5,145.3655292033121,90.48843452537102,-45.743387415345765,82.96655548239062,0.6625766871165644,264.8796728096508,163,163
original,52,2.5e-05,8,460,5,153.08353290825747,97.68370312607149,-51.71710513714398,166.69995609282054,0.632258064516129,271.8273432846227,155,155
original,52,2.5e-05,8,480,5,160.125896476078,103.7176495049069,-61.21624838796452,155.25838281510772,0.6388888888888888,285.5804691791843,144,144
original,52,2.5e-05,8,500,5,155.77555474952013,101.54586782638788,-62.21221006875776,147.80877936560563,0.6742424242424242,315.9285641318429,132,132
original,52,2.5e-05,8,520,5,158.57564234528053,103.94037551919823,-63.651286447417036,77.21200895689952,0.68,339.66415025138747,125,125
original,52,2.5e-05,8,540,5,159.5473755470651,103.2400979331018,-69.49095755689595,48.90322169189141,0.725,352.6579236696659,120,120
original,52,2.5e-05,8,560,5,171.7068817118014,114.71865306654934,-97.66359136288719,49.11630262889365,0.6923076923076923,349.04005223313106,117,117
original,52,2.5e-05,8,580,5,180.6322215686246,127.93023779425152,-117.61743926899476,76.57297541458816,0.6153846153846154,359.61825946606274,117,117
original,52,2.5e-05,8,600,5,209.5386247467367,163.49665097752612,-161.14835500332632,124.73521970843093,0.5130434782608696,346.51886617020256,115,115
original,52,2.5e-05,12,60,5,719.9883798679999,635.3731840917286,593.5241566312845,117.63822907262538,0.41420118343195267,1087.5573267441903,169,169
original,52,2.5e-05,12,80,5,502.4954572101711,424.39776408059834,376.7055023959007,74.37947928858067,0.514792899408284,908.1262211080234,169,169
original,52,2.5e-05,12,100,5,219.4770012018232,135.2893569916005,32.581870985497176,24.140192320718015,0.8047337278106509,423.06131599479687,169,169
original,52,2.5e-05,12,120,5,209.94672505713436,125.78866201640534,30.649223020845916,27.037108853449084,0.7988165680473372,388.21623925716517,169,169
original,52,2.5e-05,12,140,5,184.6060594767301,106.66626289479254,13.977272682356455,51.96909997358905,0.7810650887573964,328.7280932024125,169,169
original,52,2.5e-05,12,160,5,176.26916433466488,100.1891267010284,7.4121328722048,14.469656309072127,0.7797619047619048,297.74359874377893,168,168
original,52,2.5e-05,12,180,5,159.95676707634917,90.44852336894806,12.387534512360395,13.44272054204309,0.7559523809523809,272.480102989902,168,168
original,52,2.5e-05,12,200,5,155.88452425578888,87.85819033814434,6.74829797762644,13.336771957443217,0.7559523809523809,256.4755238845602,168,168
original,52,2.5e-05,12,220,5,156.9746362544294,89.4795202890607,16.579727970629705,14.413905913869717,0.7321428571428571,254.13724407061792,168,168
original,52,2.5e-05,12,240,5,152.4754613391769,86.76860962643752,8.798966893885737,14.466382071915543,0.75,250.64169058994628,168,168
original,52,2.5e-05,12,260,5,152.05922865516862,87.12522904161298,15.148418041620143,15.634250258762405,0.75,253.04387320401707,168,168
original,52,2.5e-05,12,280,5,144.4794948304826,82.34217033849663,8.84608605642653,16.41162297916598,0.7559523809523809,248.09907840080805,168,168
original,52,2.5e-05,12,300,5,139.2313847645776,79.74105547337996,4.648705369954141,15.864014250766855,0.7724550898203593,248.4724569114587,167,167
original,52,2.5e-05,12,320,5,134.49438507799937,79.60260748149764,-4.913013372456449,17.70275114879797,0.7365269461077845,252.6247846002766,167,167
original,52,2.5e-05,12,340,5,134.34559451975966,80.82013022970246,2.1917211261829466,17.693302676813794,0.7469879518072289,262.45343130005585,166,166
original,52,2.5e-05,12,360,5,129.33151188260643,76.66215372624045,-1.1569688250781192,18.60523385100675,0.7710843373493976,262.39279690501746,166,166
original,52,2.5e-05,12,380,5,129.2443052018147,73.88567305466827,-6.928400732741634,19.851273337308353,0.7951807228915663,262.8844456998248,166,166
original,52,2.5e-05,12,400,5,132.27315619333825,76.67488117749095,-17.032990826301898,24.070840233146118,0.7710843373493976,262.0697051230317,166,166
original,52,2.5e-05,12,420,5,139.151999434864,83.57987716459643,-38.74953752289003,38.92485901055083,0.7168674698795181,254.7039638258929,166,166
original,52,2.5e-05,12,440,5,146.20252252025244,91.10774132763181,-48.365822306974536,83.60138260951474,0.6503067484662577,263.00778411565057,163,163
original,52,2.5e-05,12,460,5,152.82258287517269,97.65097741050565,-52.56696943742848,168.31061016693982,0.632258064516129,272.01940717068055,155,155
original,52,2.5e-05,12,480,5,159.87070398718012,103.94044444646971,-62.27948099067031,155.69589148277956,0.6180555555555556,285.891969350126,144,144
original,52,2.5e-05,12,500,5,155.25356756751407,101.12555030312501,-57.8037909759821,147.60431867294392,0.6818181818181818,317.7431938818352,132,132
original,52,2.5e-05,12,520,5,159.11817794245894,104.0163658156637,-63.610481563789186,77.15188677129193,0.688,337.9047096516681,125,125
original,52,2.5e-05,12,540,5,161.42582964298106,104.6382191106511,-73.85866700448312,49.41993655710755,0.725,349.56057043742965,120,120
original,52,2.5e-05,12,560,5,171.8149668053532,115.04850545115364,-98.8941191440144,49.32848430520128,0.6923076923076923,347.81351736893305,117,117
original,52,2.5e-05,12,580,5,180.16562026577998,127.58473386478032,-116.74044217314506,76.46230458058584,0.6153846153846154,357.97679049103795,117,117
original,52,2.5e-05,12,600,5,209.41808920213438,163.23572718185906,-160.76856101211504,124.83899724845901,0.5217391304347826,346.84441302391656,115,115
original,52,2.5e-05,16,60,5,721.5439439340065,636.5675609120715,594.8440841671518,117.87015192401252,0.41420118343195267,1088.1235632574756,169,169
original,52,2.5e-05,16,80,5,501.42033848834,423.02847424415734,374.82410120063366,74.13965313624881,0.514792899408284,905.6608618304505,169,169
original,52,2.5e-05,16,100,5,217.73312060789164,134.17980742992077,30.121907399243526,23.91487931725716,0.7988165680473372,419.59972959161934,169,169
original,52,2.5e-05,16,120,5,211.14091155721044,126.41384535069129,30.362196577178306,27.168947705225726,0.7988165680473372,387.361753068928,169,169
original,52,2.5e-05,16,140,5,183.85404394717895,106.38344309465796,13.717808627525576,51.89463197251707,0.7869822485207101,328.219682724674,169,169
original,52,2.5e-05,16,160,5,177.46037315789573,101.00339376645518,9.739625982914557,14.632034677293687,0.7738095238095238,298.7039187826481,168,168
original,52,2.5e-05,16,180,5,158.3240035064751,89.76000356598813,11.12806595108603,13.379246905372602,0.7559523809523809,272.2530492622279,168,168
original,52,2.5e-05,16,200,5,155.1718930980267,88.00103034123643,8.91887480204163,13.411475905971098,0.7380952380952381,258.5200846582032,168,168
original,52,2.5e-05,16,220,5,156.34568011070567,88.723105841358,15.067397907336131,14.237739402988586,0.7380952380952381,253.827538528357,168,168
original,52,2.5e-05,16,240,5,152.64268854853782,87.28893898910508,11.326659995778948,14.601296534555852,0.7559523809523809,252.08265360933217,168,168
original,52,2.5e-05,16,260,5,151.73480434606228,87.11522278570749,13.486434827988997,15.612785063396387,0.7559523809523809,252.83418168624425,168,168
original,52,2.5e-05,16,280,5,145.2574357916579,83.00535852245005,10.593083754331614,16.605233523866936,0.7559523809523809,249.42737506535073,168,168
original,52,2.5e-05,16,300,5,139.01847754235064,79.70552571190424,4.912443625813582,15.8973546641097,0.7604790419161677,248.45772352615305,167,167
original,52,2.5e-05,16,320,5,133.77302680478152,78.79484403449938,-5.874987019959579,17.4778085126971,0.7485029940119761,252.4921865272671,167,167
original,52,2.5e-05,16,340,5,134.4779145988594,80.54602323345264,1.4158966537995652,17.599944121928434,0.7530120481927711,261.23459787519903,166,166
original,52,2.5e-05,16,360,5,129.03711755035917,76.39810949686103,-2.6619296707116153,18.48815658407987,0.7831325301204819,262.03737233796016,166,166
original,52,2.5e-05,16,380,5,128.7420062411696,73.7246897070672,-6.027598590635633,19.80346879856244,0.7951807228915663,263.9018861954238,166,166
original,52,2.5e-05,16,400,5,132.49185990419932,77.16877144850682,-15.302358838732774,24.356436542836622,0.7710843373493976,263.8810186237244,166,166
original,52,2.5e-05,16,420,5,139.1445617296174,83.58808152386474,-38.35070742798719,38.91462942532768,0.7168674698795181,254.41936486269233,166,166
original,52,2.5e-05,16,440,5,146.43073675645329,91.31308364776629,-47.63893176973238,84.09177316659903,0.656441717791411,263.3056396584556,163,163
original,52,2.5e-05,16,460,5,151.81969123669649,96.63629505279118,-50.08331944266237,166.26740944002853,0.632258064516129,273.42090435607884,155,155
original,52,2.5e-05,16,480,5,159.44379778360275,103.64530781512703,-60.34834997746725,155.47990185063355,0.6180555555555556,286.85511421431534,144,144
original,52,2.5e-05,16,500,5,155.94268519916886,101.53985409812019,-59.24548442931533,147.8085090997665,0.6742424242424242,316.8527169383202,132,132
original,52,2.5e-05,16,520,5,158.97092436840757,104.02852861230909,-63.499245479188595,77.08083989832205,0.696,338.2109132913288,125,125
original,52,2.5e-05,16,540,5,161.9332062476592,105.02426521922962,-75.01826040277538,49.660215356109745,0.725,349.7233182526932,120,120
original,52,2.5e-05,16,560,5,171.41808384927717,114.91512397905885,-98.83320908511841,49.39723580239968,0.6923076923076923,348.453600473504,117,117
original,52,2.5e-05,16,580,5,180.47424915897813,127.16299144611297,-116.24956675464134,76.09922196191134,0.6239316239316239,358.85000069419624,117,117
original,52,2.5e-05,16,600,5,209.08360112574127,162.57694785762587,-160.00010440664946,124.26247133566359,0.5217391304347826,348.1984231643341,115,115
original,52,5e-05,8,60,5,725.6350392226424,644.8741909855441,613.6901425789796,118.10819271826809,0.3076923076923077,771.8935938197652,169,169
original,52,5e-05,8,80,5,444.8141079752952,374.94572142341883,343.02152884984844,64.43529993830683,0.44970414201183434,649.9064035534333,169,169
original,52,5e-05,8,100,5,190.24583175226107,121.18277990731477,23.426948910035815,22.495162288027526,0.8047337278106509,348.0592525281537,169,169
original,52,5e-05,8,120,5,177.70493688819784,109.22966645702122,19.594167263632283,23.88175299113714,0.7633136094674556,329.6672931785378,169,169
original,52,5e-05,8,140,5,155.22444870652504,94.41566481957841,-7.6576698484954875,43.554986774584265,0.7751479289940828,271.11431914271543,169,169
original,52,5e-05,8,160,5,146.21241300852986,86.55548135052894,-9.65494316888701,12.705343167241919,0.7321428571428571,249.0247725365575,168,168
original,52,5e-05,8,180,5,143.49901334320134,93.07264738630498,17.907397897292,14.179250219072717,0.7083333333333334,246.2766908070021,168,168
original,52,5e-05,8,200,5,134.19141052343844,81.20538665525419,-4.577413266451326,12.676736542712547,0.7202380952380952,225.0152714156636,168,168
original,52,5e-05,8,220,5,131.85986834572822,79.97864582498002,6.135379227985755,13.199992258861592,0.7738095238095238,224.78273122580262,168,168
original,52,5e-05,8,240,5,122.24129839157578,71.45779081936664,-15.890063391399984,12.375620828416332,0.7440476190476191,213.69453498149446,168,168
original,52,5e-05,8,260,5,124.83421071099905,74.87608143895015,2.0032609453754096,13.98926438734155,0.75,222.71834920053334,168,168
original,52,5e-05,8,280,5,111.29747462901398,67.86137862939626,-5.701952275253815,13.937081300669426,0.7678571428571429,218.254137197161,168,168
original,52,5e-05,8,300,5,105.56077435312076,64.35746053808424,-18.420468153054085,13.275444185777546,0.7784431137724551,215.37291568072877,167,167
original,52,5e-05,8,320,5,104.28804227485877,69.70706996987104,-9.913668840207512,16.482483698664602,0.7664670658682635,228.79102867303882,167,167
original,52,5e-05,8,340,5,105.23352721761017,71.6262934801626,-13.057482527345206,17.323053975802303,0.7771084337349398,229.62387096424234,166,166
original,52,5e-05,8,360,5,100.37820712569672,67.27476424695597,-29.188084706008812,18.071700652607362,0.7530120481927711,216.42162590188812,166,166
original,52,5e-05,8,380,5,106.72225618619949,72.17286491013077,-26.341264224880636,21.25932790089448,0.7108433734939759,224.32233326162813,166,166
original,52,5e-05,8,400,5,121.58682983752138,82.70393005977006,-46.8074172798501,27.644777852729955,0.6566265060240963,219.95857733619383,166,166
original,52,5e-05,8,420,5,130.35434168354544,92.93376068321884,-62.09061229195362,44.718461037746536,0.5542168674698795,214.71642126215124,166,166
original,52,5e-05,8,440,5,140.649225782481,101.8235588743554,-66.30555416487927,94.59170685386675,0.50920245398773,221.84747824991038,163,163
original,52,5e-05,8,460,5,150.1316343026024,111.2314290904807,-77.7981978531323,212.60408571287388,0.5096774193548387,228.7397120780379,155,155
original,52,5e-05,8,480,5,161.39101724187273,119.49232851594502,-83.7274258502009,176.49624218273118,0.4930555555555556,241.64667090306537,144,144
original,52,5e-05,8,500,5,187.48776266740015,132.6056780009453,-105.06194117932979,158.40408663056976,0.5454545454545454,257.60666675541495,132,132
original,52,5e-05,8,520,5,192.59246362312206,137.15533860142875,-109.65102513616989,92.89125973565024,0.552,274.17454313656526,125,125
original,52,5e-05,8,540,5,192.59411438590837,138.35024048654637,-115.20580585445602,61.48925841186104,0.5666666666666667,284.942895963972,120,120
original,52,5e-05,8,560,5,211.55279756849538,157.6964950389672,-142.85465013321655,63.338525887667394,0.5555555555555556,290.5274958802427,117,117
original,52,5e-05,8,580,5,228.7342502435447,180.0081181185918,-167.57085362463363,96.15891325673684,0.4700854700854701,294.6485344843843,117,117
original,52,5e-05,8,600,5,265.19281666665694,220.91389731713397,-214.2428310960226,151.22893320410324,0.3391304347826087,285.4239195370442,115,115
original,52,5e-05,12,60,5,724.8261452029898,643.607345465333,612.6818832029053,117.93708432812531,0.3076923076923077,771.6146450798484,169,169
original,52,5e-05,12,80,5,445.25078236516265,375.96281222072525,344.1372859170922,64.56029307026306,0.4437869822485207,657.6797358440574,169,169
original,52,5e-05,12,100,5,188.4629638011513,118.95158580228824,18.202271847420022,21.976713597224553,0.7810650887573964,343.60112862001245,169,169
original,52,5e-05,12,120,5,176.7567164819846,106.51072961369259,7.708166592293359,23.25746128205371,0.7751479289940828,319.74263354589095,169,169
original,52,5e-05,12,140,5,155.9166366519446,94.68294518598563,-3.651640709171601,44.343816809292754,0.7810650887573964,273.83103533373907,169,169
original,52,5e-05,12,160,5,145.69194131466284,86.84460435963598,-7.284308961520694,12.778194734094614,0.7321428571428571,249.06464608202364,168,168
original,52,5e-05,12,180,5,138.91311669895956,87.01439821448697,7.7660739174919255,13.139926776229652,0.6964285714285714,237.14906829373714,168,168
original,52,5e-05,12,200,5,132.52619959300858,80.8583127743638,-4.034824991799091,12.677856484441962,0.7321428571428571,224.39517755947253,168,168
original,52,5e-05,12,220,5,130.5951898746808,78.65257544790657,0.702125553262404,12.92902744052361,0.7738095238095238,223.77795373895367,168,168
original,52,5e-05,12,240,5,122.46090729187436,72.878039939381,-14.458856321455322,12.676160604565748,0.75,216.25002455097447,168,168
original,52,5e-05,12,260,5,121.62885971622231,72.88403833442351,-4.984558090784755,13.665833196210833,0.7559523809523809,219.84626825134944,168,168
original,52,5e-05,12,280,5,111.34923312374856,67.4923858049089,-13.236414083349084,13.815538484736582,0.7559523809523809,214.76992845269922,168,168
original,52,5e-05,12,300,5,104.35688507086347,64.44318459704823,-16.91463119176223,13.418451304515688,0.7784431137724551,216.77580251067437,167,167
original,52,5e-05,12,320,5,101.94938082205438,66.25586375121642,-21.046817540397036,15.681664995111102,0.7485029940119761,223.86915237300522,167,167
original,52,5e-05,12,340,5,105.75313259738566,71.78937576608983,-12.39603446541607,17.30600627937732,0.7710843373493976,229.84432268027706,166,166
original,52,5e-05,12,360,5,100.39495355136935,67.38488522321957,-27.025288769697777,18.168712771549032,0.7590361445783133,217.93710261819237,166,166
original,52,5e-05,12,380,5,105.71996568879173,70.80885985479325,-31.851526452385276,21.11098058479679,0.7168674698795181,221.99705406102163,166,166
original,52,5e-05,12,400,5,119.22133411123393,82.117437045106,-40.808054343343045,27.704860668969783,0.6506024096385542,222.32914367334064,166,166
original,52,5e-05,12,420,5,129.84034928235565,92.28795919538095,-61.00799428952018,44.06033117149567,0.5542168674698795,214.85979104825367,166,166
original,52,5e-05,12,440,5,140.84656545877488,101.6124254815349,-67.3709306897412,93.68151950447294,0.50920245398773,221.81563468236334,163,163
original,52,5e-05,12,460,5,150.88372410980716,111.6545644873356,-76.78354090296997,215.86062691832302,0.5096774193548387,228.37136352473783,155,155
original,52,5e-05,12,480,5,161.4136999743235,120.43252642555919,-84.68816746776068,177.8932977802744,0.4930555555555556,240.10142389864438,144,144
original,52,5e-05,12,500,5,184.94351308673643,130.38757179695654,-99.35067500966768,154.07711916974472,0.5681818181818182,261.7584970433064,132,132
original,52,5e-05,12,520,5,191.38235899408264,135.90267966469384,-108.02951566857962,92.28005334990962,0.552,274.73456924644387,125,125
original,52,5e-05,12,540,5,195.57496759431092,141.02944991588035,-120.27653759241255,62.32283068205805,0.55,282.1494845883883,120,120
original,52,5e-05,12,560,5,211.97120430510185,158.71183435844324,-145.0055369969963,63.77929034801548,0.5555555555555556,286.5214601401942,117,117
original,52,5e-05,12,580,5,229.896081762385,181.49028135886132,-170.08067924762432,97.10513373013133,0.46153846153846156,290.3029272367743,117,117
original,52,5e-05,12,600,5,267.21291477580195,222.19476505914034,-216.42376693966656,151.68264608372627,0.3391304347826087,284.38513005394503,115,115
original,52,5e-05,16,60,5,725.3410359547245,644.1531780273519,613.1032040109372,118.02952914440681,0.3076923076923077,772.2971905412586,169,169
original,52,5e-05,16,80,5,442.21649135473405,372.6690214881688,339.3808753598953,64.07812011684749,0.4556213017751479,656.0499684919708,169,169
original,52,5e-05,16,100,5,188.0832612101347,117.39074082305453,12.062541776721615,21.567516646771725,0.7810650887573964,338.2999822676413,169,169
original,52,5e-05,16,120,5,177.39065844207113,106.42761892231303,7.401427148983566,23.277847752080362,0.7751479289940828,318.5220709824896,169,169
original,52,5e-05,16,140,5,156.13665492280822,94.91233310390835,-3.445076592711461,44.4326388729574,0.7869822485207101,274.18956919707983,169,169
original,52,5e-05,16,160,5,145.70744192832498,87.52605746035908,-4.0049348506816385,12.90891241735856,0.7321428571428571,250.37472082203072,168,168
original,52,5e-05,16,180,5,135.04532831584973,84.11220404799131,0.9092462631729316,12.787031149324186,0.7380952380952381,234.84482541194933,168,168
original,52,5e-05,16,200,5,130.68175641763605,79.97989783509804,-4.167115166178336,12.656610261589615,0.7440476190476191,224.94231437561731,168,168
original,52,5e-05,16,220,5,130.4341437627612,78.47984854598214,-0.26992382715897767,12.925905060487933,0.7559523809523809,223.96196992159153,168,168
original,52,5e-05,16,240,5,122.18955319157457,73.09053367824382,-10.940754458519311,12.791758699490273,0.7678571428571429,218.17781744877405,168,168
original,52,5e-05,16,260,5,119.97250639566379,72.31435954422497,-8.705388356087804,13.56851483372762,0.75,219.69988514041876,168,168
original,52,5e-05,16,280,5,111.67730566330083,68.06802379435253,-10.008590391376927,14.029442398103974,0.7619047619047619,217.0197170113898,168,168
original,52,5e-05,16,300,5,104.77879336004567,64.27327738002958,-16.807755070666726,13.377288386623828,0.7664670658682635,217.00304986675235,167,167
original,52,5e-05,16,320,5,101.48886054092954,66.37739337628358,-24.285029121099498,15.782600784514877,0.7544910179640718,222.54276178496784,167,167
original,52,5e-05,16,340,5,105.54321265287462,71.14791558278397,-13.69945694415407,17.092384238562154,0.7710843373493976,228.7659233212883,166,166
original,52,5e-05,16,360,5,100.92859072941472,67.60008973257642,-28.620463690801405,18.1311390991682,0.7409638554216867,217.5391198740036,166,166
original,52,5e-05,16,380,5,105.69505779318433,71.21902755589927,-29.560444074370967,21.15079050791319,0.7108433734939759,222.90003308962528,166,166
original,52,5e-05,16,400,5,118.71941591437024,83.0718069272109,-36.38219467960989,28.310680663196898,0.6506024096385542,224.45731969090218,166,166
original,52,5e-05,16,420,5,129.7991000010302,91.99949733788691,-61.142609882252394,43.75995435569984,0.5542168674698795,214.17404255805545,166,166
original,52,5e-05,16,440,5,142.63592416432883,102.0253368088432,-66.88122721440092,94.02939116441587,0.5030674846625767,222.05343409632994,163,163
original,52,5e-05,16,460,5,149.20533329195626,109.42787055888903,-73.36326900376147,212.72490380982245,0.5096774193548387,229.04228138332383,155,155
original,52,5e-05,16,480,5,161.5269058839093,120.70343489300548,-84.95048524340447,177.61500117826247,0.5,238.4453439281259,144,144
original,52,5e-05,16,500,5,186.54838657003646,131.38289250995066,-102.22442383634655,154.6451408124258,0.5454545454545454,260.8958775319756,132,132
original,52,5e-05,16,520,5,191.30215599051954,135.59359342320144,-108.97360295368446,92.23904231126481,0.56,274.2711364705761,125,125
original,52,5e-05,16,540,5,196.71747239309437,141.53466722189017,-121.02797749817992,62.51446254644086,0.5583333333333333,283.0421785312127,120,120
original,52,5e-05,16,560,5,215.2126506626017,162.9400910718555,-149.95650047192174,64.94670739225526,0.5470085470085471,284.004804644716,117,117
original,52,5e-05,16,580,5,228.58766610011534,179.45001267386664,-168.0057793888367,96.14305733203099,0.4700854700854701,292.4392051428551,117,117
original,52,5e-05,16,600,5,265.3579426033166,219.58849650989512,-213.7097693894323,150.27327018589537,0.3391304347826087,286.58240798577435,115,115
original,52,0.0001,8,60,5,667.1329326366293,582.8266254750838,546.2114283145693,106.34691290391262,0.27218934911242604,676.3470450331573,169,169
