cell_id,current_cycle,cycle_alpha,beta,q_cut,q_end,forecast_points,current_soh_absolute_error,mean_predictive_std,mean_epistemic_std,mean_aleatoric_std,mean_prior_latent_std,interval_width,coverage_50,coverage_80,coverage_90,coverage_95,soh_mae,soh_rmse,soh_nll,soh_crps
MATR_b2c3,252,0.7,0.5,0.6944692636363635,0.8708108545454545,109,0.004122436046600342,0.012922496534883976,0.000721351127140224,0.012902108021080494,0.10561209917068481,0.05065526068210602,0.08256880733944955,0.22018348623853212,0.29357798165137616,0.3577981651376147,0.0348161267578055,0.0416505782774861,0.22125569175599594,0.028166113476465464
MATR_b2c33,164,0.3,0.25,0.3320167545454545,0.9834386363636364,382,0.005331516265869141,0.0200179573148489,0.0010101795196533203,0.01999102160334587,0.15208008885383606,0.07846894860267639,0.17277486910994763,0.7486910994764397,0.8089005235602095,0.8717277486910995,0.029733770180747146,0.04738608366795181,-2.4833779563782588,0.020649730306136028
MATR_b2c33,164,0.3,0.5,0.7381688454545453,0.9834386363636364,382,0.005411982536315918,0.019981196150183678,0.00114518404006958,0.019946787506341934,0.15208002924919128,0.07832485437393188,0.14921465968586387,0.7460732984293194,0.8089005235602095,0.8717277486910995,0.02981041473243873,0.04742699076159431,-2.47809576597527,0.020706650852148182
MATR_b2c33,273,0.5,0.25,0.32938919090909086,0.9755130909090909,273,0.005185604095458984,0.02952280454337597,0.001251078094355762,0.029491564258933067,0.12752032279968262,0.11572727560997009,0.7106227106227107,1.0,1.0,1.0,0.02151361053243225,0.03205812981907054,-2.709675008504724,0.01316277210435801
MATR_b2c33,273,0.5,0.5,0.735372090909091,0.9755130909090909,273,0.005195796489715576,0.02972305193543434,0.001127812429331243,0.0296979658305645,0.127520352602005,0.1165122389793396,0.7216117216117216,1.0,1.0,1.0,0.021089402092245472,0.031574886437379414,-2.7152780015215816,0.012958890030895143
MATR_b2c33,382,0.7,0.25,0.3236915818181818,0.9524198181818181,164,0.0031491518020629883,0.02894395962357521,0.0009038556599989533,0.02892794832587242,0.10282263159751892,0.11345823854207993,0.12195121951219512,0.5609756097560976,1.0,1.0,0.03568188409979751,0.043377863247612246,-2.10324955452033,0.022752062232427064
MATR_b2c33,382,0.7,0.5,0.7240540909090908,0.9524198181818181,164,0.0031200051307678223,0.029118625447154045,0.0011806788388639688,0.029091574251651764,0.10282307118177414,0.11414290964603424,0.12195121951219512,0.5853658536585366,1.0,1.0,0.03540467997876609,0.043058641876491804,-2.1186167860429452,0.022498354715733342
MATR_b2c41,136,0.3,0.25,0.32406993636363635,0.9740432727272726,316,0.005055367946624756,0.012763074599206448,0.0007676280220039189,0.012738585472106934,0.1542942076921463,0.050030339509248734,0.028481012658227847,0.2848101265822785,0.3575949367088608,0.4620253164556962,0.0437503956918475,0.06381727549085381,1.5801820116832195,0.037104955509470176
MATR_b2c41,136,0.3,0.5,0.7188586181818181,0.9740432727272726,316,0.005175113677978516,0.01277211681008339,0.0007193323690444231,0.012750544585287571,0.15429414808750153,0.050065778195858,0.022151898734177215,0.27531645569620256,0.3575949367088608,0.45569620253164556,0.0437318426144274,0.06370993383107018,1.5563893628064949,0.037068034556467136
MATR_b2c41,226,0.5,0.25,0.319492,0.9628825454545453,226,0.006394445896148682,0.013669862411916256,0.0008850739104673266,0.013640048913657665,0.13792060315608978,0.05358487367630005,0.0,0.13716814159292035,0.2831858407079646,0.3584070796460177,0.04829824920249196,0.06423600199986775,2.031775146071765,0.040923682011630706
MATR_b2c41,226,0.5,0.5,0.714393309090909,0.9628825454545453,226,0.0063301920890808105,0.013773838058114052,0.0008039043750613928,0.013749268837273121,0.1379188895225525,0.05399245768785477,0.0,0.14601769911504425,0.2920353982300885,0.3584070796460177,0.047869566267570565,0.0636950884604602,1.8412835563134065,0.040446631932898915
MATR_b2c41,316,0.7,0.25,0.32135971818181813,0.9387156363636363,136,0.004671335220336914,0.01414983905851841,0.0007715794490650296,0.01412840373814106,0.11272315680980682,0.05546635016798973,0.03676470588235294,0.13970588235294118,0.19117647058823528,0.25,0.0563163227018188,0.06904388711958444,4.188435299765324,0.048705915339259886
MATR_b2c41,316,0.7,0.5,0.7220618818181818,0.9387156363636363,136,0.004587769508361816,0.014241497963666916,0.0006682388484477997,0.014225603081285954,0.11272300779819489,0.055825646966695786,0.03676470588235294,0.13970588235294118,0.20588235294117646,0.25,0.055953649475294,0.06862191651313455,3.988411549544215,0.048302182990956705
MATR_b3c1,319,0.3,0.25,0.2969457363636363,0.9611767272727272,743,0.004809439182281494,0.049145352095365524,0.0017217008862644434,0.049111753702163696,0.15727227926254272,0.19264623522758484,0.6110363391655451,1.0,1.0,1.0,0.02760901152686508,0.03561953126817978,-2.260760378342572,0.018957784860434496
MATR_b3c1,319,0.3,0.5,0.6702307181818181,0.9611767272727272,743,0.004811704158782959,0.04954224452376366,0.0016859617317095399,0.04951053112745285,0.15727168321609497,0.19420203566551208,0.6069986541049798,1.0,1.0,1.0,0.027972595688472046,0.03611013211879317,-2.2526819265766247,0.019199095816826987
MATR_b3c1,531,0.5,0.25,0.2986093545454545,0.9512024545454544,531,0.004510998725891113,0.03736679628491402,0.0013045239029452205,0.03734242171049118,0.1540113091468811,0.146475151181221,1.0,1.0,1.0,1.0,0.014346007685652336,0.018689288431325998,-2.582486567588998,0.01144874151912436
MATR_b3c1,531,0.5,0.5,0.6716724454545454,0.9512024545454544,531,0.00451052188873291,0.03767282888293266,0.0015191988786682487,0.03763958811759949,0.15401098132133484,0.1476747840642929,0.9962335216572504,1.0,1.0,1.0,0.014531084260922592,0.01888073033573979,-2.574480739475556,0.011582194407690807
MATR_b3c1,743,0.7,0.25,0.29150244545454546,0.9374661818181818,319,0.0032385587692260742,0.022790487855672836,0.0012244009412825108,0.022756867110729218,0.1501324474811554,0.0893370732665062,0.5517241379310345,0.9216300940438872,1.0,1.0,0.021818567406047474,0.029543291535190364,-2.6724363034187766,0.013638883543423472
MATR_b3c1,743,0.7,0.5,0.6586865909090909,0.9374661818181818,319,0.0032775402069091797,0.022961780428886414,0.0011158548295497894,0.0229340773075819,0.150132417678833,0.09000852704048157,0.5705329153605015,0.9467084639498433,1.0,1.0,0.021431909085814854,0.029053043195853202,-2.684695224460988,0.013357566644744287
MATR_b3c14,257,0.3,0.25,0.32682543636363637,0.9739140909090909,600,0.004775047302246094,0.0417424738407135,0.0018164135981351137,0.041698336601257324,0.15531381964683533,0.1636275053024292,0.8333333333333334,1.0,1.0,1.0,0.017619211077690124,0.023153585733315666,-2.5263797442625613,0.013439029035974845
MATR_b3c14,257,0.3,0.5,0.7276732272727272,0.9739140909090909,600,0.004792988300323486,0.04191557690501213,0.0014845627592876554,0.041886210441589355,0.15531113743782043,0.16430604457855225,0.8216666666666667,1.0,1.0,1.0,0.01780486136674881,0.023381998815585583,-2.522216101059373,0.013547980567473271
MATR_b3c14,429,0.5,0.25,0.3237781181818182,0.9647070909090909,428,0.0052207112312316895,0.04012763127684593,0.0013030421687290072,0.04010295495390892,0.1422729641199112,0.15729741752147675,0.9953271028037384,1.0,1.0,1.0,0.012268822883891167,0.015490600398473744,-2.591023012510293,0.011351471992671792
MATR_b3c14,429,0.5,0.5,0.7191706818181818,0.9647070909090909,428,0.005216121673583984,0.04047763720154762,0.0015933270333334804,0.04044106602668762,0.14227397739887238,0.15866942703723907,0.9976635514018691,1.0,1.0,1.0,0.012498766462379527,0.01578677786764144,-2.5835514191468287,0.011494631914290945
MATR_b3c14,599,0.7,0.25,0.31485955454545456,0.9443935454545455,258,0.004516303539276123,0.03612900152802467,0.0010836378205567598,0.03611016646027565,0.11997000128030777,0.14162307977676392,1.0,1.0,1.0,1.0,0.005763729182324668,0.007107927144802308,-2.6645509689184568,0.00895896029640609
MATR_b3c14,599,0.7,0.5,0.7105168454545454,0.9443935454545455,258,0.004524886608123779,0.036395955830812454,0.0011536985402926803,0.036374907940626144,0.11997003853321075,0.14266952872276306,1.0,1.0,1.0,1.0,0.005877378837082737,0.007166067274575422,-2.658936064566983,0.009033939345358464
MATR_b3c17,395,0.3,0.25,0.2956044909090909,0.9576537272727271,919,0.005799710750579834,0.059419550001621246,0.0019674154464155436,0.05938354879617691,0.15727442502975464,0.2329203486442566,0.5516866158868335,1.0,1.0,1.0,0.03425710167537187,0.04306542922307415,-2.010445112958899,0.02354196955673291
MATR_b3c17,395,0.3,0.5,0.6576435090909091,0.9576537272727271,919,0.005800783634185791,0.059763796627521515,0.001760519458912313,0.05973506346344948,0.15727724134922028,0.23426976799964905,0.5484221980413493,1.0,1.0,1.0,0.034493712917116184,0.043368640045628355,-2.0055038841265183,0.02370586460989983
MATR_b3c17,657,0.5,0.25,0.28739232727272723,0.946869,657,0.0038676857948303223,0.04794241115450859,0.0015551575925201178,0.04791504144668579,0.15407800674438477,0.18793080747127533,0.7397260273972602,1.0,1.0,1.0,0.019636862444913913,0.024862535658349987,-2.2778930491614995,0.015566901914877663
MATR_b3c17,657,0.5,0.5,0.6493640454545454,0.946869,657,0.0038703083992004395,0.04856399446725845,0.0016753245145082474,0.04853241890668869,0.15407785773277283,0.19036734104156494,0.7275494672754946,1.0,1.0,1.0,0.020145520227684822,0.025519663392701668,-2.2626123959303728,0.01590294180374778
MATR_b3c17,919,0.7,0.25,0.2817057727272727,0.9308178181818181,395,0.0018700361251831055,0.029656091704964638,0.0013309019850566983,0.02962552011013031,0.15326324105262756,0.11624974012374878,0.8075949367088607,1.0,1.0,1.0,0.016978066178816784,0.02300578897946964,-2.6366572951665788,0.01116176288602105
MATR_b3c17,919,0.7,0.5,0.6435924727272726,0.9308178181818181,395,0.0018696188926696777,0.029942447319626808,0.0012329594464972615,0.029916420578956604,0.15326301753520966,0.11737223714590073,0.8379746835443038,1.0,1.0,1.0,0.01639235608185394,0.022355281806632425,-2.6399942724981034,0.010938526182198547
MATR_b3c24,248,0.3,0.25,0.3174144545454545,0.9492814545454545,576,0.004737794399261475,0.03583703562617302,0.0012085874332115054,0.03581482544541359,0.157229945063591,0.14047861099243164,0.8489583333333334,0.9982638888888888,1.0,1.0,0.015629341618882284,0.020434451579252708,-2.638786754093752,0.011638205817581328
MATR_b3c24,248,0.3,0.5,0.7016259454545454,0.9492814545454545,576,0.004755496978759766,0.03612427040934563,0.001539160031825304,0.0360884815454483,0.15723015367984772,0.14160454273223877,0.8229166666666666,0.9982638888888888,1.0,1.0,0.01588208321481943,0.02077588526935308,-2.6315507842201913,0.011788375908300161
MATR_b3c24,412,0.5,0.25,0.3098933272727272,0.9400740909090909,412,0.0035826563835144043,0.02514331229031086,0.0011418736539781094,0.02511615678668022,0.1541118323802948,0.09855999052524567,0.9733009708737864,1.0,1.0,1.0,0.0073005619268972895,0.012156146459558072,-2.955342961493318,0.007174888099741037
MATR_b3c24,412,0.5,0.5,0.6940506818181817,0.9400740909090909,412,0.003645598888397217,0.025264330208301544,0.0011305884690955281,0.0252379160374403,0.15411241352558136,0.09903435409069061,0.9757281553398058,1.0,1.0,1.0,0.007303628383330928,0.012014872501517577,-2.9525289311544474,0.007182483732379174
MATR_b3c24,576,0.7,0.25,0.2995595909090909,0.9247323636363636,248,0.004294037818908691,0.014918070286512375,0.0007691493956372142,0.014897403307259083,0.14450865983963013,0.05847776308655739,0.056451612903225805,0.39919354838709675,0.6330645161290323,0.8104838709677419,0.025215856971279267,0.032458747211886387,-2.185007758880035,0.017833786061463377
MATR_b3c24,576,0.7,0.5,0.6724199909090909,0.9247323636363636,248,0.004381656646728516,0.01493849977850914,0.0007804955239407718,0.0149175263941288,0.14450816810131073,0.058557845652103424,0.04838709677419355,0.3951612903225806,0.6370967741935484,0.8104838709677419,0.025179624557495117,0.032359183730555206,-2.190919250262221,0.01777927883583035
MATR_b3c31,219,0.3,0.25,0.3292603090909091,0.9685497272727271,511,0.004683017730712891,0.0315055325627327,0.0012239490170031786,0.03147980198264122,0.15535305440425873,0.12349942326545715,0.9863013698630136,1.0,1.0,1.0,0.012530032552618336,0.017516539973503078,-2.788212040683102,0.00976385870241337
MATR_b3c31,219,0.3,0.5,0.7244085727272727,0.9685497272727271,511,0.004646599292755127,0.0319308266043663,0.0013417999725788832,0.0319000780582428,0.1553531140089035,0.12516655027866364,0.9902152641878669,1.0,1.0,1.0,0.012829809156182695,0.01777723163854762,-2.7770289313706957,0.00994726790800757
MATR_b3c31,365,0.5,0.25,0.3205623454545454,0.960296818181818,365,0.005406618118286133,0.029865048825740814,0.0012972080148756504,0.029833689332008362,0.13797330856323242,0.11706885695457458,0.9068493150684932,1.0,1.0,1.0,0.009165312166083349,0.01260418037005374,-2.8404132699700937,0.008431448333615518
MATR_b3c31,365,0.5,0.5,0.7162919363636363,0.960296818181818,365,0.005372285842895508,0.03022122010588646,0.0009696765337139368,0.030203962698578835,0.13797372579574585,0.11846500635147095,0.947945205479452,1.0,1.0,1.0,0.009305500494290705,0.012606521328446724,-2.8329491363462433,0.008537990334046567
MATR_b3c31,511,0.7,0.25,0.31759221818181815,0.9451580909090908,219,0.0036557912826538086,0.03546058014035225,0.0010986353736370802,0.03544012829661369,0.11385445296764374,0.13900291919708252,1.0,1.0,1.0,1.0,0.007305896173329114,0.008928897888211973,-2.675810513462499,0.009199044298833888
MATR_b3c31,511,0.7,0.5,0.7131125181818181,0.9451580909090908,219,0.003620445728302002,0.035687487572431564,0.0010464423103258014,0.03566893935203552,0.11385451257228851,0.1398923695087433,1.0,1.0,1.0,1.0,0.0074935827625396585,0.009181974634543844,-2.669389059697321,0.009300490340877309
MATR_b3c33,385,0.3,0.25,0.28344189999999997,0.9539906363636363,898,0.004725098609924316,0.05761514604091644,0.0017663758480921388,0.057585209608078,0.15747584402561188,0.22584722936153412,0.48552338530066813,1.0,1.0,1.0,0.037332765973755934,0.04643313868476976,-2.0229278898993046,0.024465932092193454
MATR_b3c33,385,0.3,0.5,0.6451241,0.9539906363636363,898,0.0047130584716796875,0.058216385543346405,0.0016454197466373444,0.058190733194351196,0.15747639536857605,0.22820404171943665,0.48106904231625836,1.0,1.0,1.0,0.0378819179030463,0.047103959476137935,-2.0121464157679005,0.024815008374023974
MATR_b3c33,641,0.5,0.25,0.28645745454545457,0.9428176363636362,642,0.0038620829582214355,0.04463783651590347,0.0015642739599570632,0.04460829868912697,0.1559048891067505,0.1749771237373352,0.6464174454828661,1.0,1.0,1.0,0.022614389193763615,0.028718003349693773,-2.3155692141304094,0.016080634416945433
MATR_b3c33,641,0.5,0.5,0.6372569909090908,0.9428176363636362,642,0.0038418173789978027,0.0449201874434948,0.0015694348840042949,0.044890690594911575,0.15590402483940125,0.17608390748500824,0.6417445482866043,1.0,1.0,1.0,0.022865011127566993,0.029045288666918703,-2.308982236986738,0.016243156534806173
MATR_b3c33,898,0.7,0.25,0.2716565909090909,0.9288221818181817,385,0.002261042594909668,0.027684783563017845,0.0013887423556298018,0.027649223804473877,0.15577752888202667,0.10852236300706863,0.8779220779220779,1.0,1.0,1.0,0.01029617739962293,0.018364917110563612,-2.758168674568322,0.008986298210137125
MATR_b3c33,898,0.7,0.5,0.6225774,0.9288221818181817,385,0.002285301685333252,0.027733217924833298,0.0012769539607688785,0.02770322561264038,0.15577799081802368,0.10871222615242004,0.8805194805194805,1.0,1.0,1.0,0.010221674999633393,0.01820760590030457,-2.7590505685254145,0.008949375177663832
MATR_b3c36,277,0.3,0.25,0.2941888272727272,0.9538861818181817,645,0.004693746566772461,0.041537653654813766,0.0015622804639860988,0.04150537773966789,0.15749728679656982,0.1628246009349823,0.7023255813953488,1.0,1.0,1.0,0.022059130761050438,0.028835883187975666,-2.469907196967096,0.015104590860460319
MATR_b3c36,277,0.3,0.5,0.6616952181818181,0.9538861818181817,645,0.004797518253326416,0.04173273593187332,0.0018250920111313462,0.0416887030005455,0.15749573707580566,0.16358932852745056,0.6992248062015504,1.0,1.0,1.0,0.022272266990454623,0.029102836937646395,-2.4646011188095587,0.015228032939280755
MATR_b3c36,461,0.5,0.25,0.29301710909090906,0.9440913636363636,461,0.004511654376983643,0.029509512707591057,0.0014329229015856981,0.029472924768924713,0.15366986393928528,0.11567515879869461,0.9934924078091106,1.0,1.0,1.0,0.010199535306777457,0.013718554636032908,-2.803905126848648,0.008611468156704313
MATR_b3c36,461,0.5,0.5,0.6548677818181817,0.9440913636363636,461,0.004539310932159424,0.029630672186613083,0.0012689759023487568,0.029602056369185448,0.15367400646209717,0.11615010350942612,0.9934924078091106,1.0,1.0,1.0,0.010289656495323925,0.013783386199788533,-2.8008363509576215,0.008657712765084508
MATR_b3c36,645,0.7,0.25,0.28166909090909087,0.9294320909090908,277,0.0038893818855285645,0.01785803958773613,0.0010026927338913083,0.017829233780503273,0.14839021861553192,0.0700022354722023,0.24187725631768953,0.8808664259927798,0.9494584837545126,1.0,0.017677303040501014,0.024710805373837234,-2.8353173848890707,0.011219541969433217
MATR_b3c36,645,0.7,0.5,0.6434503454545454,0.9294320909090908,277,0.003952324390411377,0.017946980893611908,0.0009344842983409762,0.01792219653725624,0.1483905166387558,0.07035087049007416,0.24187725631768953,0.8880866425992779,0.9530685920577617,1.0,0.01745113160205662,0.024396728796760202,-2.8448845690534696,0.011047728909173101
MATR_b3c6,200,0.3,0.25,0.29603237272727273,0.9294633636363636,466,0.004817545413970947,0.024954771623015404,0.0012548161903396249,0.024921441450715065,0.15660792589187622,0.09782092273235321,0.2532188841201717,0.47854077253218885,0.5901287553648069,0.7017167381974249,0.02333788324323335,0.024360877322639328,-1.866547182134552,0.01596151520190859
MATR_b3c6,200,0.3,0.5,0.6690818636363636,0.9294633636363636,466,0.004752635955810547,0.025222526863217354,0.0013171915197744966,0.025186145678162575,0.15660634636878967,0.09887048602104187,0.27253218884120173,0.49141630901287553,0.6008583690987125,0.7103004291845494,0.0227426207372559,0.0237061708028253,-1.8962707851282519,0.01564599974261891
MATR_b3c6,333,0.5,0.25,0.28010481818181815,0.9048748,333,0.004935801029205322,0.019100043922662735,0.0009603448561392725,0.019074738025665283,0.14744165539741516,0.07487079501152039,0.17117117117117117,0.42042042042042044,0.5735735735735735,0.7627627627627628,0.021412897217381106,0.02264922550451068,-2.0887793217663684,0.014464945965049679
MATR_b3c6,333,0.5,0.5,0.6311697272727272,0.9048748,333,0.005021393299102783,0.01906650885939598,0.0009575725416652858,0.01904144138097763,0.14744165539741516,0.07473934441804886,0.17117117117117117,0.42042042042042044,0.5675675675675675,0.7537537537537538,0.02150131721754332,0.022734252208780982,-2.0750390657979656,0.014541767981475441
MATR_b3c6,466,0.7,0.25,0.28252823636363633,0.8763432545454545,200,0.005079925060272217,0.019934071227908134,0.0009788349270820618,0.01990904100239277,0.12004976719617844,0.07814011722803116,0.435,0.94,0.99,1.0,0.009531681835651397,0.010721449034115944,-2.7785462327645534,0.007917693246853142
MATR_b3c6,466,0.7,0.5,0.6388349999999999,0.8763432545454545,200,0.004984498023986816,0.02012767270207405,0.0008581663714721799,0.02010863460600376,0.12004996836185455,0.07889903336763382,0.45,0.96,0.995,1.0,0.009444302916526794,0.01054352603739823,-2.790667560828822,0.007824399907560209
MATR_b4c1,259,0.3,0.25,0.29237977272727267,0.9420193636363635,603,0.0048007965087890625,0.03936564549803734,0.001383570022881031,0.03933887183666229,0.1560562551021576,0.15431050956249237,0.538971807628524,0.8938640132669984,0.9203980099502488,0.945273631840796,0.030172223277748322,0.06326947046564686,-2.3136403927833835,0.023770003877476555
MATR_b4c1,259,0.3,0.5,0.6544013454545454,0.9420193636363635,603,0.0048261284828186035,0.03946118801832199,0.0014728127280250192,0.0394306555390358,0.15605513751506805,0.15468502044677734,0.5406301824212272,0.8938640132669984,0.9203980099502488,0.945273631840796,0.0300821586825559,0.06315288916064041,-2.3148346132435136,0.023718811699720503
MATR_b4c1,431,0.5,0.25,0.2829546818181818,0.9249031818181818,431,0.005412161350250244,0.04584430158138275,0.0012816397938877344,0.045822519809007645,0.13840274512767792,0.17970633506774902,0.4756380510440835,0.9303944315545244,0.9953596287703016,1.0,0.030692949925663852,0.05796599479641056,-2.2686905073607733,0.022522208105935682
MATR_b4c1,431,0.5,0.5,0.644966309090909,0.9249031818181818,431,0.00554579496383667,0.04577205702662468,0.0012729502050206065,0.04575049504637718,0.1384047418832779,0.17942319810390472,0.46403712296983757,0.9303944315545244,0.9953596287703016,1.0,0.030864511039583424,0.058032563604913164,-2.263299267004838,0.022582417161425422
MATR_b4c1,603,0.7,0.25,0.29059721818181816,0.887830909090909,259,0.005278348922729492,0.08409645408391953,0.0013170131715014577,0.08407986164093018,0.10601244866847992,0.3296520709991455,1.0,1.0,1.0,1.0,0.03127954089043223,0.04088203057370222,-1.7955442718489574,0.02529804834829434
MATR_b4c1,603,0.7,0.5,0.6526878727272727,0.887830909090909,259,0.0054489970207214355,0.08473452180624008,0.001179108745418489,0.08472118526697159,0.10601358115673065,0.3321532607078552,1.0,1.0,1.0,1.0,0.0314893998694696,0.04084712089119238,-1.7852827670314364,0.025504202174646103
MATR_b4c11,280,0.3,0.25,0.3253267818181818,0.9602826363636362,651,0.0047484636306762695,0.04307076707482338,0.0015323522966355085,0.04304061830043793,0.15679457783699036,0.16883429884910583,0.7112135176651305,0.978494623655914,1.0,1.0,0.02606413761774699,0.039091559586097877,-2.4170556875679483,0.01765099052504619
MATR_b4c11,280,0.3,0.5,0.7206579272727273,0.9602826363636362,651,0.00482177734375,0.04339810088276863,0.001349391881376505,0.04337479919195175,0.1567927747964859,0.17011742293834686,0.7019969278033794,0.9800307219662059,1.0,1.0,0.02623269277783583,0.039066673981814876,-2.411670293493247,0.017731888080409812
MATR_b4c11,465,0.5,0.25,0.3135060454545454,0.9506356363636363,466,0.004624068737030029,0.03609627112746239,0.0015774661442264915,0.036058418452739716,0.14661255478858948,0.1414947807788849,0.8412017167381974,0.9570815450643777,1.0,1.0,0.021666440329326582,0.03907894539096954,-2.5716666758912634,0.015539836968808658
MATR_b4c11,465,0.5,0.5,0.7035785909090908,0.9506356363636363,466,0.0046732425689697266,0.03619006648659706,0.0013360161101445556,0.03616294637322426,0.146612748503685,0.1418624371290207,0.8412017167381974,0.9592274678111588,1.0,1.0,0.02164526533159575,0.03894914977354112,-2.571804612172725,0.015507068817250143
MATR_b4c11,651,0.7,0.25,0.30782084545454547,0.9327249999999998,280,0.0037298202514648438,0.02206594869494438,0.0010344363981857896,0.022041065618395805,0.13064104318618774,0.08649694174528122,0.09285714285714286,0.31785714285714284,0.4642857142857143,0.5535714285714286,0.0501032435468265,0.06774177356566587,-1.0969607484886512,0.03853882418251258
MATR_b4c11,651,0.7,0.5,0.6918033181818182,0.9327249999999998,280,0.0036954879760742188,0.022155115380883217,0.0008532401989214122,0.02213827334344387,0.13064195215702057,0.08684645593166351,0.09285714285714286,0.31785714285714284,0.475,0.5571428571428572,0.04984042985098702,0.0674163042046432,-1.132806433584484,0.03824116252110956
MATR_b4c15,262,0.3,0.25,0.3217188909090909,0.9622848181818181,610,0.0049127936363220215,0.043498776853084564,0.001401687040925026,0.04347296059131622,0.15249870717525482,0.1705120950937271,0.6196721311475409,0.6918032786885245,0.7295081967213115,0.759016393442623,0.0935165179068925,0.16942905658006713,-0.8996378795461736,0.07683435263907383
MATR_b4c15,262,0.3,0.5,0.7171568545454544,0.9622848181818181,610,0.0049204230308532715,0.04388405755162239,0.0013686813181266189,0.04385986551642418,0.1524992138147354,0.17202234268188477,0.6213114754098361,0.6950819672131148,0.7327868852459016,0.7622950819672131,0.09306308123909059,0.16888557564514609,-0.9390712430721545,0.07633986542041583
MATR_b4c15,436,0.5,0.25,0.31591940909090904,0.9485627272727273,436,0.0052179694175720215,0.07075389474630356,0.0012512108078226447,0.07073748111724854,0.1218387633562088,0.27735015749931335,0.38073394495412843,0.7110091743119266,0.786697247706422,0.8600917431192661,0.10544701255516174,0.16626760684199796,-1.5138894547385313,0.0740389399097535
MATR_b4c15,436,0.5,0.5,0.705829209090909,0.9485627272727273,436,0.005217850208282471,0.07118692994117737,0.0013030391419306397,0.07116907089948654,0.12183965742588043,0.2790476381778717,0.3853211009174312,0.713302752293578,0.7889908256880734,0.8669724770642202,0.10511215858229804,0.16592905709883907,-1.5226985393278811,0.07367463701118232
MATR_b4c15,610,0.7,0.25,0.33442201818181816,0.8866531727272727,262,0.00967550277709961,0.10633229464292526,0.0012081775348633528,0.10632028430700302,0.10173346102237701,0.416814923286438,0.16412213740458015,0.8053435114503816,1.0,1.0,0.1242472200675775,0.1617755067898995,-1.115570438289874,0.07816417204789043
MATR_b4c15,610,0.7,0.5,0.7228584181818182,0.8866531727272727,262,0.0096588134765625,0.10674089193344116,0.0012983172200620174,0.10672706365585327,0.10173241794109344,0.4184166193008423,0.16412213740458015,0.8244274809160306,1.0,1.0,0.12400240718408395,0.1615186185873887,-1.1186910030882824,0.0779150363578757
MATR_b4c21,272,0.3,0.25,0.31552292727272724,0.957123909090909,632,0.004824221134185791,0.04260972887277603,0.0016520573990419507,0.042574018239974976,0.1563858687877655,0.1670270711183548,0.7879746835443038,0.8465189873417721,0.879746835443038,0.9050632911392406,0.04567865989630735,0.08904422681355342,-2.093504913801695,0.034415718454181614
MATR_b4c21,272,0.3,0.5,0.7051455999999999,0.957123909090909,632,0.004748880863189697,0.04302206635475159,0.0017134322552010417,0.042984019964933395,0.15638691186904907,0.16864338517189026,0.7895569620253164,0.8496835443037974,0.8829113924050633,0.9082278481012658,0.045627011622809154,0.08866806438373503,-2.1006656586096666,0.03424970191794961
MATR_b4c21,452,0.5,0.25,0.31464990909090906,0.9464973636363636,452,0.004995763301849365,0.039947330951690674,0.001543694525025785,0.03991323336958885,0.14392340183258057,0.15659067034721375,0.4225663716814159,0.754424778761062,0.8185840707964602,0.8694690265486725,0.056904894852005276,0.1000724371593242,-1.9664990328990544,0.04176230336964042
MATR_b4c21,452,0.5,0.5,0.6987555454545454,0.9464973636363636,452,0.005055248737335205,0.040242940187454224,0.001235487638041377,0.04022129625082016,0.14392542839050293,0.15774944424629211,0.4336283185840708,0.7588495575221239,0.8230088495575221,0.8716814159292036,0.05647364773054039,0.09964015743051606,-1.97998813755847,0.04141171063871022
MATR_b4c21,632,0.7,0.25,0.30256187272727275,0.9184381818181817,272,0.0033058524131774902,0.03614090383052826,0.0012078178115189075,0.03611794486641884,0.12221841514110565,0.14166975021362305,0.06985294117647059,0.21691176470588236,0.28308823529411764,0.33088235294117646,0.0924310090349001,0.12326815577140628,-0.10063423093379295,0.07272981177323042
MATR_b4c21,632,0.7,0.5,0.6810480909090909,0.9184381818181817,272,0.003345966339111328,0.03637833520770073,0.00130520632956177,0.03635178878903389,0.12221887707710266,0.1426004320383072,0.06985294117647059,0.21691176470588236,0.2867647058823529,0.3382352941176471,0.09211935387814746,0.12288570507615228,-0.14716363498196544,0.07229416756116641
MATR_b4c3,274,0.3,0.25,0.2878703818181818,0.9474270909090907,638,0.004755616188049316,0.04198360815644264,0.0016938673797994852,0.041945960372686386,0.15762025117874146,0.16457273066043854,0.7915360501567398,0.8510971786833855,0.8761755485893417,0.8949843260188087,0.04774409172863796,0.0974804239585779,-1.9873895818200382,0.037140720156692696
MATR_b4c3,274,0.3,0.5,0.6499782454545454,0.9474270909090907,638,0.0047959089279174805,0.04187598451972008,0.0015337810618802905,0.041845034807920456,0.15762192010879517,0.16415084898471832,0.7915360501567398,0.8495297805642633,0.8761755485893417,0.8949843260188087,0.04775449881172479,0.09756181080582754,-1.987225851403658,0.037165216310159684
MATR_b4c3,456,0.5,0.25,0.28829395454545453,0.9360764545454545,456,0.005012214183807373,0.03827635571360588,0.0015068481443449855,0.03824305161833763,0.14855101704597473,0.15004056692123413,0.4232456140350877,0.756578947368421,0.8092105263157895,0.8442982456140351,0.06382727263528004,0.11135516986168713,-1.761480231208191,0.047425194260506204
