step,loss,future_voltage_loss,observed_reconstruction_loss,endpoint_loss,monotonic_loss,gradient_norm,validation_voltage_rmse_v,validation_endpoint_mae_q,best_validation_voltage_rmse_v,best_step,stale_validations,elapsed_seconds,sampling_seconds,amp_scale,amp_overflow_skips_total,cells,cycles,betas,q_cuts,q_ends
28,0.16056954860687256,0.14671112596988678,0.1015537679195404,0.0037030503153800964,0.01846911571919918,0.09345158189535141,,,0.36393009459015035,1,0,3.035325021017343,0.0007626349106431007,1.0,0,MATR_b2c28|MATR_b1c32|MATR_b4c16|MATR_b2c38|MATR_b2c5|MATR_b3c16|MATR_b3c40|MATR_b4c27|MATR_b2c42|MATR_b1c39|MATR_b2c26|MATR_b1c16|MATR_b2c6|MATR_b1c40|MATR_b1c15|MATR_b2c4,175|294|657|405|374|1427|155|120|303|424|331|195|282|413|65|453,0.1199|0.5137|0.6162|0.7446|0.6216|0.6887|0.2607|0.5911|0.1530|0.1251|0.7497|0.1922|0.2315|0.1321|0.3395|0.1988,0.11754|0.75388|0.80356|0.85702|0.81752|0.81153|0.33365|0.84766|0.1716|0.12232|0.89259|0.23356|0.25742|0.13962|0.46818|0.24109,0.9742|0.97165|0.93193|0.90091|0.92153|0.8765|0.96327|0.9443|0.95705|0.95754|0.93026|0.98494|0.90269|0.97505|0.97153|0.78021
29,0.1682954579591751,0.15691803395748138,0.08916512131690979,0.0024609079118818045,0.018090948462486267,0.07368336617946625,,,0.36393009459015035,1,0,3.065692814067006,0.025045156944543123,1.0,0,MATR_b3c27|MATR_b4c16|MATR_b1c1|MATR_b1c23|MATR_b2c2|MATR_b1c16|MATR_b3c38|MATR_b3c27|MATR_b2c38|MATR_b4c35|MATR_b4c39|MATR_b2c11|MATR_b2c17|MATR_b4c24|MATR_b4c33|MATR_b2c46,69|340|782|580|164|560|567|512|475|76|298|230|494|294|16|436,0.4167|0.1757|0.1788|0.7014|0.6465|0.6240|0.2718|0.5508|0.5764|0.4843|0.1399|0.2356|0.1837|0.7561|0.3646|0.1873,0.57185|0.18898|0.21223|0.8931|0.89006|0.86252|0.32221|0.75229|0.65662|0.61813|0.12848|0.29184|0.21938|0.89502|0.49349|0.22858,0.96704|0.95317|0.96113|0.96048|0.97002|0.96208|0.95991|0.94318|0.77437|0.96001|0.94772|0.95143|0.79689|0.94593|0.96974|0.7829
30,0.16933560371398926,0.15727980434894562,0.0903933122754097,0.0030164741910994053,0.018387652933597565,0.24935553967952728,,,0.36393009459015035,1,0,3.0727095352485776,0.0011846842244267464,1.0,0,MATR_b1c33|MATR_b4c30|MATR_b4c31|MATR_b3c21|MATR_b3c19|MATR_b1c9|MATR_b2c29|MATR_b2c10|MATR_b3c44|MATR_b1c17|MATR_b4c37|MATR_b1c17|MATR_b3c21|MATR_b2c6|MATR_b4c14|MATR_b4c37,712|657|215|137|378|759|62|494|356|357|702|544|362|298|316|116,0.4297|0.6103|0.2685|0.3652|0.2525|0.7224|0.1208|0.6789|0.5504|0.3091|0.7879|0.4880|0.5356|0.1081|0.5174|0.5005,0.62992|0.67112|0.34857|0.45377|0.29541|0.89626|0.12753|0.81284|0.79951|0.42889|0.86536|0.69762|0.68767|0.078347|0.73665|0.65969,0.83991|0.72419|0.95357|0.95265|0.96202|0.9457|0.98088|0.86082|0.96808|0.97118|0.90417|0.95589|0.9232|0.89828|0.95828|0.94856
31,0.2673684358596802,0.2558158338069916,0.08877746015787125,0.002674859482795,0.0176397655159235,0.7528295516967773,,,0.36393009459015035,1,0,3.0944558680057526,0.01593610690906644,1.0,0,MATR_b1c20|MATR_b2c28|MATR_b4c25|MATR_b3c44|MATR_b1c29|MATR_b1c26|MATR_b1c26|MATR_b1c17|MATR_b2c36|MATR_b3c8|MATR_b2c25|MATR_b1c24|MATR_b2c29|MATR_b2c42|MATR_b1c40|MATR_b1c23,104|286|375|709|618|705|732|753|489|619|352|621|81|348|240|395,0.6903|0.6327|0.4053|0.7121|0.3362|0.5814|0.6958|0.6522|0.5581|0.2464|0.4148|0.7505|0.6359|0.1013|0.6158|0.4009,0.91851|0.85712|0.55685|0.88551|0.45612|0.81148|0.84337|0.82271|0.73861|0.30596|0.58403|0.90005|0.91267|0.088144|0.89816|0.56823,0.96372|0.9611|0.90658|0.94188|0.94795|0.92121|0.90815|0.88579|0.86751|0.93514|0.91572|0.95166|0.98063|0.93993|0.98187|0.97437
32,0.18458488583564758,0.17102734744548798,0.10947395116090775,0.002610152820125222,0.01642431877553463,0.321786105632782,,,0.36393009459015035,1,0,3.1028291839174926,0.0012728981673717499,1.0,0,MATR_b3c19|MATR_b2c31|MATR_b4c33|MATR_b2c2|MATR_b4c39|MATR_b3c27|MATR_b4c5|MATR_b4c19|MATR_b3c44|MATR_b3c10|MATR_b3c22|MATR_b3c16|MATR_b2c1|MATR_b2c36|MATR_b3c0|MATR_b1c1,1015|481|518|69|644|435|276|362|244|623|448|1283|154|492|339|265,0.3988|0.2246|0.1066|0.6154|0.7378|0.2294|0.7253|0.7536|0.6955|0.1592|0.3492|0.6969|0.4633|0.2218|0.5998|0.2920,0.4928|0.2939|0.12275|0.89929|0.83557|0.2823|0.88815|0.89003|0.91707|0.16838|0.44065|0.84626|0.51957|0.28167|0.83064|0.40009,0.8779|0.81618|0.76282|0.9806|0.89593|0.94982|0.93917|0.94632|0.97221|0.94574|0.94939|0.91076|0.7848|0.86352|0.9634|0.97834
33,0.16009829938411713,0.1458645612001419,0.11850080639123917,0.0023836675100028515,0.01644447073340416,0.2501472532749176,,,0.36393009459015035,1,0,3.108999293297529,0.0007553407922387123,1.0,0,MATR_b3c22|MATR_b4c19|MATR_b1c28|MATR_b1c38|MATR_b1c29|MATR_b4c16|MATR_b2c4|MATR_b4c35|MATR_b4c30|MATR_b1c39|MATR_b2c5|MATR_b2c47|MATR_b2c34|MATR_b2c5|MATR_b2c2|MATR_b1c38,538|550|812|129|488|323|68|1018|512|529|234|454|514|283|39|227,0.4354|0.1602|0.2860|0.5721|0.6753|0.1667|0.1424|0.7482|0.4599|0.1633|0.4393|0.1778|0.3705|0.2373|0.1802|0.6935,0.56347|0.15108|0.39397|0.85426|0.89028|0.17421|0.16017|0.79814|0.6141|0.18962|0.61701|0.18366|0.52999|0.30423|0.21402|0.90427,0.9448|0.93586|0.83532|0.97618|0.96343|0.95389|0.97309|0.86452|0.88729|0.90459|0.95937|0.91207|0.77173|0.95089|0.98148|0.97166
34,0.22504395246505737,0.20676280558109283,0.1541607677936554,0.002865076530724764,0.012213591486215591,0.1267850548028946,,,0.36393009459015035,1,0,3.116031432058662,0.0008189808577299118,1.0,0,MATR_b2c38|MATR_b4c19|MATR_b4c22|MATR_b1c16|MATR_b3c44|MATR_b4c22|MATR_b2c38|MATR_b4c24|MATR_b2c44|MATR_b4c20|MATR_b1c23|MATR_b2c6|MATR_b4c13|MATR_b2c45|MATR_b2c31|MATR_b2c39,226|316|435|628|226|461|327|1032|57|730|301|95|542|71|468|107,0.3993|0.7374|0.6645|0.6052|0.7371|0.1354|0.2706|0.6403|0.5931|0.5726|0.6951|0.2617|0.3082|0.5259|0.6898|0.6844,0.56572|0.88969|0.83806|0.84947|0.9299|0.12637|0.35882|0.64687|0.87944|0.69016|0.91787|0.33129|0.40802|0.77144|0.78613|0.92844,0.96701|0.94826|0.93682|0.95239|0.97269|0.93387|0.94761|0.73283|0.97871|0.81913|0.97674|0.95756|0.94736|0.97671|0.83784|0.98718
35,0.14014413952827454,0.12047220766544342,0.16772718727588654,0.0028992206789553165,0.014155608601868153,1.0527042150497437,,,0.36393009459015035,1,0,3.1221318510361016,0.0007382598705589771,1.0,0,MATR_b2c39|MATR_b4c14|MATR_b3c16|MATR_b4c43|MATR_b3c26|MATR_b3c44|MATR_b4c31|MATR_b1c38|MATR_b3c34|MATR_b4c20|MATR_b1c9|MATR_b4c26|MATR_b2c1|MATR_b2c26|MATR_b1c33|MATR_b2c20,40|277|266|10|786|788|36|296|252|542|119|198|66|240|667|34,0.4307|0.2602|0.5649|0.1723|0.6923|0.3496|0.6149|0.2861|0.1612|0.6056|0.1233|0.5937|0.1762|0.6091|0.5238|0.1607,0.61846|0.33571|0.74504|0.18182|0.86375|0.472|0.85562|0.38449|0.15929|0.76746|0.13036|0.825|0.18509|0.83656|0.74503|0.18483,0.9878|0.96073|0.96135|0.94962|0.93015|0.92524|0.95924|0.96602|0.95947|0.90976|0.98831|0.94023|0.92156|0.95618|0.88182|0.98975
36,0.16190187633037567,0.1434716284275055,0.1609734445810318,0.002332916483283043,0.013601974584162235,0.8978924751281738,,,0.36393009459015035,1,0,3.128638509195298,0.0007483880035579205,1.0,0,MATR_b2c23|MATR_b3c44|MATR_b2c25|MATR_b2c46|MATR_b2c45|MATR_b2c11|MATR_b1c23|MATR_b4c40|MATR_b4c26|MATR_b4c24|MATR_b3c13|MATR_b3c13|MATR_b2c31|MATR_b4c16|MATR_b1c33|MATR_b1c36,141|65|162|156|275|82|236|564|229|172|691|192|434|165|747|504,0.2562|0.3389|0.5169|0.6869|0.5465|0.3582|0.4846|0.4087|0.3887|0.2013|0.6315|0.1925|0.6292|0.1425|0.5325|0.3424,0.33597|0.44748|0.75793|0.9084|0.79117|0.49114|0.70341|0.52037|0.52963|0.21023|0.79599|0.22992|0.79294|0.13876|0.69798|0.47727,0.96943|0.97595|0.96268|0.97896|0.95441|0.97486|0.97923|0.94539|0.93849|0.94991|0.89627|0.96605|0.88561|0.96028|0.80703|0.94657
37,0.1494736224412918,0.1344606578350067,0.13789066672325134,0.0012238968629390001,0.016201307997107506,0.3155561685562134,,,0.36393009459015035,1,0,3.1347600370645523,0.0007887743413448334,1.0,0,MATR_b3c16|MATR_b3c26|MATR_b1c20|MATR_b1c7|MATR_b1c0|MATR_b2c26|MATR_b3c26|MATR_b2c5|MATR_b2c17|MATR_b1c26|MATR_b4c2|MATR_b3c26|MATR_b1c0|MATR_b1c28|MATR_b2c10|MATR_b4c30,301|280|228|317|1114|92|790|431|201|212|306|924|1304|726|409|277,0.5186|0.2446|0.2081|0.6327|0.2572|0.5877|0.4918|0.2204|0.2633|0.2053|0.4471|0.3469|0.4461|0.2479|0.2382|0.6292,0.68164|0.30578|0.2545|0.89634|0.32852|0.87302|0.68296|0.28321|0.34661|0.26246|0.57685|0.45149|0.61449|0.33149|0.28381|0.85594,0.95994|0.97065|0.93465|0.98532|0.93874|0.98048|0.92925|0.87233|0.96425|0.98604|0.94666|0.87276|0.91278|0.892|0.90518|0.94429
38,0.22080466151237488,0.2053714096546173,0.13109074532985687,0.002324177883565426,0.014327296055853367,0.4874105155467987,,,0.36393009459015035,1,0,3.141845186240971,0.0011866670101881027,1.0,0,MATR_b4c23|MATR_b3c0|MATR_b4c13|MATR_b2c42|MATR_b2c26|MATR_b4c41|MATR_b4c27|MATR_b1c1|MATR_b2c28|MATR_b3c19|MATR_b4c0|MATR_b3c25|MATR_b3c44|MATR_b3c16|MATR_b2c36|MATR_b2c46,603|582|761|402|496|349|493|179|446|464|174|26|30|866|272|418,0.6518|0.5734|0.2902|0.6189|0.2909|0.6391|0.4686|0.4546|0.1094|0.5812|0.2129|0.1911|0.4890|0.6715|0.6890|0.4361,0.82929|0.78725|0.40105|0.78559|0.39493|0.87165|0.66477|0.65575|0.097356|0.77799|0.24222|0.21341|0.66476|0.85696|0.90387|0.62168,0.93536|0.95059|0.8167|0.89625|0.75268|0.95599|0.81484|0.98086|0.88988|0.95794|0.94462|0.96818|0.97611|0.93808|0.97382|0.82492
39,0.18294797837734222,0.16738827526569366,0.1289651244878769,0.0026631979271769524,0.016548333689570427,0.3606886565685272,,,0.36393009459015035,1,0,3.148002751171589,0.0008015576750040054,1.0,0,MATR_b2c35|MATR_b2c28|MATR_b4c26|MATR_b4c8|MATR_b4c0|MATR_b1c40|MATR_b3c0|MATR_b3c40|MATR_b2c20|MATR_b1c26|MATR_b1c45|MATR_b1c36|MATR_b1c39|MATR_b2c38|MATR_b1c0|MATR_b2c28,381|432|565|378|731|587|198|455|530|612|116|149|30|102|406|36,0.6345|0.4214|0.1800|0.7584|0.1001|0.2283|0.5907|0.5851|0.5676|0.7557|0.4049|0.4096|0.1035|0.5372|0.5124|0.3953,0.82524|0.60608|0.24396|0.90296|0.060772|0.29613|0.83057|0.8144|0.64274|0.91631|0.57864|0.5921|0.08976|0.79752|0.73044|0.5496,0.91131|0.90271|0.52077|0.94087|0.87486|0.9589|0.96926|0.94337|0.75161|0.95176|0.98648|0.98006|0.98749|0.97684|0.94787|0.97913
40,0.1705930083990097,0.15582828223705292,0.11913934350013733,0.0028507851529866457,0.017757855355739594,0.33513250946998596,,,0.36393009459015035,1,0,3.155163961928338,0.0008296999149024487,1.0,0,MATR_b1c28|MATR_b4c33|MATR_b1c7|MATR_b2c0|MATR_b3c39|MATR_b2c4|MATR_b1c7|MATR_b4c19|MATR_b2c1|MATR_b4c0|MATR_b3c5|MATR_b3c27|MATR_b1c16|MATR_b1c28|MATR_b4c33|MATR_b4c31,484|460|443|21|1127|198|739|1071|162|179|322|512|655|532|18|138,0.6224|0.5720|0.2171|0.2963|0.4172|0.6026|0.1361|0.5507|0.6130|0.4959|0.1067|0.6738|0.1608|0.7263|0.2152|0.7483,0.86847|0.78461|0.27957|0.40211|0.48374|0.84137|0.14953|0.55929|0.69489|0.65809|0.087822|0.86182|0.17723|0.89529|0.26065|0.91872,0.96188|0.89195|0.97809|0.97335|0.82638|0.94695|0.90437|0.67367|0.7681|0.94437|0.9449|0.94318|0.94616|0.95474|0.96985|0.9566
41,0.16457492113113403,0.1530119925737381,0.10267588496208191,0.0012953458353877068,0.01861906796693802,0.2676052451133728,,,0.36393009459015035,1,0,3.1631914819590747,0.0012147598899900913,1.0,0,MATR_b4c8|MATR_b1c26|MATR_b3c21|MATR_b2c2|MATR_b1c24|MATR_b1c38|MATR_b4c40|MATR_b2c39|MATR_b2c2|MATR_b1c43|MATR_b2c1|MATR_b4c16|MATR_b2c35|MATR_b2c2|MATR_b2c39|MATR_b1c0,282|619|761|235|809|314|352|139|83|58|24|959|393|130|213|539,0.3325|0.3092|0.1209|0.5900|0.3773|0.2718|0.1757|0.3062|0.3779|0.4107|0.5800|0.2656|0.4092|0.3426|0.4338|0.7140,0.44478|0.42632|0.1069|0.8343|0.54614|0.36442|0.18203|0.42957|0.54334|0.58256|0.83972|0.31739|0.57109|0.48873|0.62541|0.92435,0.94902|0.94958|0.80999|0.95682|0.91698|0.96455|0.9547|0.98595|0.97922|0.97323|0.96195|0.727|0.90211|0.97449|0.98031|0.96292
42,0.152721107006073,0.13836796581745148,0.13052824139595032,0.0013003129279240966,0.01759580336511135,0.09735964238643646,,,0.36393009459015035,1,0,3.169318770058453,0.0007472061552107334,1.0,0,MATR_b1c15|MATR_b3c35|MATR_b2c26|MATR_b4c39|MATR_b3c16|MATR_b2c27|MATR_b1c24|MATR_b2c39|MATR_b4c25|MATR_b3c39|MATR_b1c39|MATR_b4c19|MATR_b3c13|MATR_b4c19|MATR_b4c19|MATR_b1c43,57|679|260|284|1036|161|450|295|463|1064|379|117|530|432|510|101,0.4214|0.6129|0.1263|0.3642|0.6100|0.3385|0.1819|0.6501|0.2553|0.7053|0.3405|0.4312|0.1579|0.5496|0.1052|0.4843,0.60174|0.8116|0.12123|0.44564|0.80125|0.47582|0.21102|0.86344|0.37139|0.79969|0.47471|0.53841|0.16606|0.70631|0.074755|0.71278,0.97129|0.93643|0.95215|0.9483|0.92957|0.96631|0.96526|0.96676|0.76854|0.87537|0.96662|0.955|0.93793|0.94278|0.93926|0.97155
43,0.15962126851081848,0.14331932365894318,0.14197884500026703,0.0021040523424744606,0.017383433878421783,0.21525020897388458,,,0.36393009459015035,1,0,3.1762722032144666,0.0010592290200293064,1.0,0,MATR_b2c17|MATR_b1c1|MATR_b4c39|MATR_b2c36|MATR_b2c36|MATR_b1c0|MATR_b3c41|MATR_b1c1|MATR_b1c20|MATR_b4c40|MATR_b4c35|MATR_b1c36|MATR_b1c44|MATR_b4c13|MATR_b3c26|MATR_b1c36,362|1731|302|233|483|28|211|210|81|703|33|227|524|838|431|315,0.4080|0.5859|0.7781|0.1759|0.6231|0.5361|0.6978|0.1426|0.4385|0.7402|0.2536|0.1650|0.1660|0.3010|0.5541|0.1050,0.574|0.81395|0.89249|0.2026|0.7759|0.77984|0.90498|0.15499|0.6422|0.86974|0.28421|0.19065|0.19591|0.43858|0.7798|0.090442,0.92915|0.90034|0.94754|0.97809|0.8757|0.97872|0.95532|0.98034|0.96843|0.93642|0.96084|0.97652|0.88486|0.66659|0.96367|0.9706
44,0.15767735242843628,0.1408962607383728,0.15419167280197144,0.0013619251549243927,0.017764298245310783,0.08804822713136673,,,0.36393009459015035,1,0,3.1823708689771593,0.0007070410065352917,1.0,0,MATR_b3c39|MATR_b2c26|MATR_b2c29|MATR_b2c25|MATR_b4c22|MATR_b1c31|MATR_b2c11|MATR_b4c20|MATR_b3c5|MATR_b1c45|MATR_b4c35|MATR_b4c41|MATR_b2c14|MATR_b4c28|MATR_b1c15|MATR_b2c39,91|69|145|371|240|860|238|657|17|119|1056|311|109|433|252|447,0.1565|0.4044|0.3001|0.1987|0.2405|0.1843|0.5906|0.1200|0.2148|0.3604|0.3348|0.5765|0.6641|0.7115|0.6436|0.4996,0.14768|0.58652|0.42282|0.23669|0.27473|0.22856|0.81824|0.089104|0.24894|0.50968|0.40705|0.8152|0.92354|0.89393|0.90041|0.6629,0.95432|0.98207|0.97895|0.90506|0.94983|0.81573|0.94959|0.87266|0.95803|0.98637|0.83226|0.95761|0.98215|0.95717|0.96487|0.82103
45,0.196037158370018,0.17711418867111206,0.16890132427215576,0.0020328317768871784,0.015006962232291698,0.2174338400363922,,,0.36393009459015035,1,0,3.188899877946824,0.0007513030432164669,1.0,0,MATR_b1c33|MATR_b1c44|MATR_b4c23|MATR_b4c13|MATR_b4c39|MATR_b3c10|MATR_b1c38|MATR_b4c30|MATR_b3c28|MATR_b2c42|MATR_b4c0|MATR_b4c24|MATR_b2c0|MATR_b2c10|MATR_b1c44|MATR_b3c8,636|510|634|833|521|121|294|363|214|111|614|996|181|67|207|428,0.6352|0.3780|0.6157|0.1079|0.1562|0.7325|0.4173|0.5179|0.3121|0.5802|0.1445|0.4069|0.6832|0.2369|0.3958|0.6342,0.8143|0.55157|0.80004|0.099065|0.15453|0.93053|0.59993|0.73363|0.39352|0.86838|0.1236|0.50385|0.82511|0.30161|0.57179|0.86282,0.90576|0.89649|0.93378|0.67796|0.93086|0.96659|0.96693|0.9335|0.91553|0.98404|0.90482|0.78815|0.89919|0.9736|0.98145|0.95476
46,0.19741933047771454,0.17701420187950134,0.1884179711341858,0.0015633292496204376,0.012486966326832771,0.24969767034053802,,,0.36393009459015035,1,0,3.19504472007975,0.0008166260085999966,1.0,0,MATR_b3c38|MATR_b4c44|MATR_b3c34|MATR_b4c24|MATR_b3c28|MATR_b3c19|MATR_b4c44|MATR_b3c19|MATR_b4c27|MATR_b3c40|MATR_b3c40|MATR_b2c14|MATR_b4c4|MATR_b2c26|MATR_b2c4|MATR_b1c38,177|520|1152|517|34|386|943|1136|336|421|377|289|336|409|400|293,0.6714|0.6588|0.4092|0.6570|0.2173|0.2689|0.4716|0.5446|0.5850|0.3525|0.5216|0.6693|0.2771|0.3246|0.4150|0.5750,0.88275|0.84171|0.47121|0.83904|0.25253|0.32937|0.61513|0.67004|0.80474|0.47541|0.74026|0.87499|0.32623|0.43392|0.59202|0.83089,0.9719|0.93716|0.80292|0.93594|0.95275|0.96177|0.79888|0.81037|0.92802|0.94682|0.95042|0.95875|0.93821|0.88183|0.85581|0.96682
47,0.19458600878715515,0.17109356820583344,0.2245001196861267,0.0010424244683235884,0.011336044408380985,0.12573808431625366,,,0.36393009459015035,1,0,3.2024191389791667,0.001039993017911911,1.0,0,MATR_b1c40|MATR_b2c18|MATR_b2c0|MATR_b1c36|MATR_b3c39|MATR_b4c13|MATR_b3c21|MATR_b3c11|MATR_b2c34|MATR_b4c25|MATR_b1c45|MATR_b4c5|MATR_b4c28|MATR_b4c19|MATR_b2c27|MATR_b2c36,297|418|314|188|678|250|181|353|398|241|366|377|342|87|264|42,0.6258|0.4422|0.1558|0.6639|0.3665|0.6035|0.5551|0.4760|0.1278|0.6670|0.6190|0.5421|0.7407|0.7594|0.5968|0.1325,0.89937|0.62366|0.17082|0.90998|0.43797|0.86512|0.73459|0.67837|0.12857|0.85078|0.85069|0.69285|0.90987|0.91436|0.82759|0.1401,0.97945|0.87465|0.77167|0.97832|0.92907|0.96876|0.9461|0.95775|0.93092|0.93437|0.96483|0.93464|0.9615|0.95558|0.95035|0.98712
48,0.1811235100030899,0.15638189017772675,0.2361796796321869,0.00112364930100739,0.011713669635355473,0.6804393529891968,,,0.36393009459015035,1,0,3.208827182184905,0.0007395320571959019,1.0,0,MATR_b1c15|MATR_b1c45|MATR_b1c33|MATR_b1c32|MATR_b4c44|MATR_b4c0|MATR_b4c37|MATR_b4c5|MATR_b1c31|MATR_b3c25|MATR_b2c45|MATR_b2c31|MATR_b3c25|MATR_b3c28|MATR_b2c47|MATR_b3c5,459|198|81|268|287|609|666|305|767|646|245|185|760|349|101|353,0.7107|0.5114|0.4197|0.7436|0.5869|0.5934|0.7239|0.2644|0.3282|0.3369|0.6130|0.7123|0.1781|0.2857|0.6805|0.6137,0.90701|0.74318|0.61271|0.92457|0.79216|0.76057|0.84205|0.30179|0.45983|0.42932|0.84877|0.9103|0.19147|0.3438|0.88607|0.8224,0.95026|0.9826|0.99505|0.97304|0.94727|0.90611|0.9102|0.93787|0.89342|0.94172|0.95959|0.97501|0.92993|0.88469|0.95174|0.94264
49,0.19539636373519897,0.16996856033802032,0.24372074007987976,0.001055726665072143,0.011092396453022957,0.5997648239135742,,,0.36393009459015035,1,0,3.2159569952636957,0.0010470161214470863,1.0,0,MATR_b1c28|MATR_b4c20|MATR_b2c25|MATR_b4c17|MATR_b3c26|MATR_b3c22|MATR_b1c23|MATR_b2c4|MATR_b2c5|MATR_b2c38|MATR_b1c23|MATR_b4c22|MATR_b1c29|MATR_b2c47|MATR_b1c31|MATR_b4c22,31|342|223|153|323|550|925|45|352|433|893|635|311|215|504|398,0.4814|0.5084|0.4752|0.7709|0.1046|0.4668|0.3369|0.5228|0.1447|0.7371|0.5474|0.4766|0.6346|0.7298|0.6248|0.3622,0.69229|0.64446|0.67862|0.90821|0.091113|0.61585|0.47672|0.76611|0.15629|0.81833|0.78709|0.68826|0.88274|0.88645|0.86407|0.46412,0.98289|0.93464|0.95172|0.94399|0.96863|0.94394|0.86627|0.97587|0.93203|0.86119|0.89325|0.85951|0.97409|0.9416|0.97272|0.93996
50,0.1846553385257721,0.16633088886737823,0.16987919807434082,0.0013365368358790874,0.015364743769168854,0.14963112771511078,,,0.36393009459015035,1,0,3.222077901940793,0.0006951689720153809,1.0,0,MATR_b1c33|MATR_b2c23|MATR_b2c2|MATR_b2c38|MATR_b2c28|MATR_b3c41|MATR_b2c27|MATR_b2c39|MATR_b2c38|MATR_b1c17|MATR_b3c28|MATR_b3c34|MATR_b2c45|MATR_b1c17|MATR_b2c18|MATR_b3c19,175|538|210|367|365|713|466|436|35|567|61|1155|382|788|247|408,0.3020|0.2967|0.2801|0.2513|0.3799|0.3098|0.3968|0.4559|0.3549|0.2207|0.3461|0.1835|0.7266|0.4407|0.7044|0.7210,0.41882|0.40301|0.37675|0.3257|0.53619|0.41085|0.5631|0.6457|0.49441|0.27398|0.45348|0.16741|0.87658|0.64479|0.86765|0.89532,0.99119|0.78327|0.96274|0.92918|0.94136|0.86664|0.80149|0.84276|0.97763|0.95309|0.94792|0.8008|0.92076|0.85838|0.93232|0.96069
51,0.19073879718780518,0.16848857700824738,0.20765872299671173,0.0014843442477285862,0.015276903286576271,0.19857743382453918,,,0.36393009459015035,1,0,3.230068242177367,0.0010633068159222603,1.0,0,MATR_b4c23|MATR_b3c22|MATR_b2c45|MATR_b4c17|MATR_b2c32|MATR_b2c25|MATR_b2c0|MATR_b3c0|MATR_b2c36|MATR_b1c0|MATR_b2c29|MATR_b2c0|MATR_b3c22|MATR_b3c22|MATR_b3c28|MATR_b4c31,113|267|445|865|228|42|293|405|273|1708|265|155|555|300|152|372,0.7355|0.7056|0.1431|0.2199|0.5993|0.6683|0.1129|0.6339|0.1452|0.4536|0.6830|0.3350|0.7523|0.4276|0.2740|0.2511,0.90544|0.8836|0.15811|0.23961|0.84622|0.9249|0.10466|0.86201|0.1574|0.59296|0.89595|0.46134|0.87959|0.55525|0.35086|0.31938,0.95458|0.95604|0.86523|0.74955|0.97447|0.97435|0.80769|0.96069|0.97368|0.84323|0.96977|0.91455|0.94366|0.95498|0.9286|0.93992
52,0.16239874064922333,0.14185325801372528,0.1966325342655182,0.0008822258096188307,0.013836922124028206,0.17882977426052094,,,0.36393009459015035,1,0,3.236258808989078,0.0007398719899356365,1.0,0,MATR_b2c23|MATR_b4c0|MATR_b2c14|MATR_b4c0|MATR_b4c14|MATR_b2c4|MATR_b3c34|MATR_b4c13|MATR_b4c44|MATR_b4c24|MATR_b1c38|MATR_b3c21|MATR_b1c36|MATR_b3c41|MATR_b2c34|MATR_b1c1,33|445|144|235|606|456|919|638|801|207|378|347|123|115|277|896,0.1887|0.5180|0.5467|0.6000|0.5735|0.3670|0.6489|0.5400|0.2410|0.7911|0.5706|0.5349|0.2898|0.4234|0.4415|0.1034,0.23094|0.67439|0.82272|0.80821|0.69304|0.51936|0.81349|0.75788|0.27558|0.91029|0.81875|0.68862|0.40113|0.57666|0.60653|0.09162,0.97923|0.92868|0.9794|0.94161|0.80136|0.77516|0.91578|0.92707|0.90194|0.94868|0.9578|0.92512|0.98126|0.95814|0.96427|0.95695
53,0.17613884806632996,0.15914273262023926,0.1581137627363205,0.0011847256682813168,0.016433175653219223,0.453060507774353,,,0.36393009459015035,1,0,3.2429855382069945,0.0009097298607230186,1.0,0,MATR_b4c2|MATR_b2c42|MATR_b3c26|MATR_b1c39|MATR_b2c23|MATR_b2c6|MATR_b4c41|MATR_b2c47|MATR_b1c32|MATR_b3c16|MATR_b2c32|MATR_b1c41|MATR_b4c16|MATR_b1c1|MATR_b3c34|MATR_b4c38,500|131|582|157|429|259|758|176|556|1418|500|960|327|868|841|589,0.3303|0.5333|0.7793|0.5254|0.6973|0.3646|0.4481|0.3728|0.3350|0.5809|0.3152|0.6513|0.3052|0.4346|0.4313|0.4817,0.40762|0.79991|0.91661|0.78986|0.83886|0.45487|0.59517|0.4749|0.46683|0.73858|0.43288|0.79219|0.37939|0.61977|0.52972|0.62497,0.92943|0.98221|0.95448|0.98378|0.90408|0.90716|0.88837|0.94545|0.93282|0.87958|0.82836|0.86311|0.95371|0.95756|0.92549|0.94265
54,0.1624484807252884,0.14459529519081116,0.16599103808403015,0.0012540817260742188,0.015872130170464516,0.5705706477165222,,,0.36393009459015035,1,0,3.249102036934346,0.0007268879562616348,1.0,0,MATR_b1c16|MATR_b2c13|MATR_b1c31|MATR_b2c1|MATR_b2c14|MATR_b3c25|MATR_b2c18|MATR_b3c8|MATR_b4c24|MATR_b4c16|MATR_b3c38|MATR_b3c8|MATR_b3c5|MATR_b1c20|MATR_b4c2|MATR_b4c25,133|448|639|71|38|902|225|220|922|743|1828|395|786|38|595|257,0.6393|0.3770|0.5493|0.4098|0.3138|0.6821|0.5144|0.5402|0.5463|0.7793|0.3467|0.1063|0.4026|0.3725|0.2031|0.4872,0.91024|0.52756|0.79882|0.52292|0.43308|0.80633|0.73049|0.78362|0.68076|0.86917|0.3954|0.092941|0.51894|0.52608|0.21661|0.64744,0.98658|0.84184|0.95289|0.91521|0.98444|0.87973|0.93996|0.96611|0.86397|0.91767|0.8441|0.95704|0.84246|0.97502|0.90791|0.93113
