step,loss,nll,kl,kl_weight,gradient_norm,optimizer_step_skipped,amp_scale_before,amp_scale_after,batch_sampling_attempts,batch_cells,batch_current_cycles,batch_betas,context_points_min,context_points_max,target_points_min,target_points_max,target_soh_raw_min,target_soh_raw_max,target_normalized_min,target_normalized_max,prediction_mean_min,prediction_mean_max,prediction_std_min,prediction_std_max,prior_std_min,prior_std_max,posterior_std_min,posterior_std_max,iv_observed_fraction_mean,gpu_allocated_mb,gpu_reserved_mb,learning_rate,validation_rmse,elapsed_seconds,validation_cell_rmse,nonfinite_gradient_parameters
894,0.9826642274856567,0.8499918580055237,0.7420153617858887,0.1788,17.791093826293945,False,1024.0,1024.0,16,MATR_b1c40|MATR_b1c24|MATR_b2c1|MATR_b3c4|MATR_b1c9|MATR_b4c41|MATR_b1c9|MATR_b4c44|MATR_b2c13|MATR_b2c45|MATR_b1c45|MATR_b2c26|MATR_b3c27|MATR_b2c20|MATR_b4c28|MATR_b4c25,255|253|60|553|754|548|649|407|369|173|160|143|603|308|306|195,0|0|0.5|0.25|1|0.25|0.5|0|0.75|0|0.5|0.5|0.5|1|1|0,11,122,110,128,0.3939060727272727,0.9843956363636364,-7.239790439605713,0.805303692817688,-2.06640625,0.68701171875,0.13027632236480713,1.7104045152664185,0.3750470280647278,1.7756468057632446,0.379949152469635,1.7080057859420776,0.419189453125,65.5927734375,178.0,0.0001,,1308.175334466854,,
895,0.635798454284668,0.5148965120315552,0.6754299402236938,0.179,15.103686332702637,False,1024.0,1024.0,16,MATR_b1c24|MATR_b2c18|MATR_b4c40|MATR_b1c26|MATR_b4c44|MATR_b2c47|MATR_b3c44|MATR_b2c27|MATR_b1c17|MATR_b4c20|MATR_b3c4|MATR_b3c8|MATR_b4c2|MATR_b3c26|MATR_b1c7|MATR_b2c44,568|266|487|264|790|177|437|124|589|404|428|535|588|663|446|238,0.25|0.25|0.25|0.5|0|1|0.25|0.75|0.5|0.25|0.25|0.25|1|1|0.25|1,12,113,128,128,0.5859904363636363,0.9837721818181818,-4.62274694442749,0.7968094944953918,-1.6611328125,0.626953125,0.13338997960090637,1.1581968069076538,0.37718525528907776,1.7764579057693481,0.381801038980484,1.6872693300247192,0.480712890625,65.591796875,178.0,0.0001,,1309.7035077179316,,
896,0.6781647205352783,0.5796923637390137,0.5495108962059021,0.1792,47.24957275390625,False,1024.0,1024.0,16,MATR_b1c33|MATR_b4c33|MATR_b1c16|MATR_b2c35|MATR_b1c0|MATR_b1c32|MATR_b2c43|MATR_b2c28|MATR_b2c29|MATR_b1c1|MATR_b1c36|MATR_b3c11|MATR_b2c2|MATR_b4c13|MATR_b1c16|MATR_b1c7,533|203|241|214|1128|372|173|427|319|620|437|367|327|476|370|417,0.25|0.75|0.25|0.25|0.75|0.75|0.25|0.5|0|0.75|0.75|0.75|0.25|0.75|1|0.25,17,128,114,128,0.5888787181818181,0.9829729999999999,-4.583395957946777,0.7859210968017578,-1.490234375,0.63818359375,0.11528988927602768,1.144846796989441,0.3782581090927124,1.7805150747299194,0.381801038980484,1.722417950630188,0.511962890625,65.5927734375,178.0,0.0001,,1311.2721256029326,,
897,1.0443246364593506,0.9609096050262451,0.46496692299842834,0.1794,155.2490692138672,False,1024.0,1024.0,16,MATR_b2c43|MATR_b2c5|MATR_b2c44|MATR_b4c23|MATR_b3c38|MATR_b2c17|MATR_b3c44|MATR_b4c33|MATR_b4c17|MATR_b2c29|MATR_b4c24|MATR_b2c28|MATR_b4c19|MATR_b4c2|MATR_b1c39|MATR_b2c0,206|310|279|840|1108|378|566|214|390|220|253|133|488|476|458|116,1|0.75|0.25|0|0.75|0.75|1|0|0.25|0.25|0|0.5|0|0|0.75|0.75,18,127,128,128,0.5839974272727272,0.9761466363636362,-4.649900913238525,0.6929156184196472,-2.2265625,0.66259765625,0.12561975419521332,1.6888610124588013,0.37764474749565125,1.7853883504867554,0.3811829388141632,1.7320512533187866,0.434814453125,65.5927734375,178.0,0.0001,,1312.7000893298537,,
898,1.1653739213943481,1.0405185222625732,0.695185661315918,0.1796,138.9416961669922,False,1024.0,1024.0,16,MATR_b3c4|MATR_b1c29|MATR_b4c8|MATR_b1c29|MATR_b4c25|MATR_b1c38|MATR_b2c14|MATR_b2c1|MATR_b3c26|MATR_b3c16|MATR_b2c32|MATR_b1c39|MATR_b4c19|MATR_b1c32|MATR_b3c10|MATR_b4c13,418|531|512|351|244|220|322|112|257|1072|226|490|767|489|543|612,0.25|1|0|0.75|0|0.75|0.25|0.25|0.5|0|0.5|0.75|0|0.5|1|0,13,126,58,128,0.4820561909090908,0.9755865454545453,-6.038793563842773,0.6852847337722778,-1.8310546875,0.6435546875,0.10120655596256256,1.462181806564331,0.3794873356819153,1.786201000213623,0.38241997361183167,1.7320512533187866,0.403564453125,65.5927734375,178.0,0.0001,,1314.1898595730308,,
899,1.0400382280349731,0.9041476249694824,0.7557877898216248,0.1798,57.94677734375,False,1024.0,1024.0,16,MATR_b4c0|MATR_b4c31|MATR_b4c22|MATR_b4c4|MATR_b2c18|MATR_b1c7|MATR_b2c14|MATR_b3c0|MATR_b3c12|MATR_b2c38|MATR_b1c16|MATR_b4c39|MATR_b2c18|MATR_b2c6|MATR_b3c41|MATR_b3c8,219|293|182|283|417|204|239|583|665|142|583|455|135|234|434|184,0.5|0.25|0|0.75|0.25|0|1|0.75|0.75|0.25|0.5|0.75|0.75|0.75|0|0.25,11,128,106,128,0.22817332727272724,0.9914556363636363,-9.497807502746582,0.9014922976493835,-3.126953125,0.68310546875,0.1081281378865242,2.8166394233703613,0.3782581090927124,1.7837635278701782,0.38195568323135376,1.7264293432235718,0.465576171875,65.5927734375,178.0,0.0001,,1315.548426671885,,
900,0.891920804977417,0.7365460395812988,0.8631932735443115,0.18,11.614849090576172,False,1024.0,1024.0,16,MATR_b3c35|MATR_b1c39|MATR_b2c31|MATR_b4c2|MATR_b1c39|MATR_b2c34|MATR_b2c11|MATR_b3c0|MATR_b3c40|MATR_b4c14|MATR_b1c40|MATR_b2c5|MATR_b4c24|MATR_b2c23|MATR_b2c43|MATR_b4c22,706|143|338|315|380|317|271|224|410|430|361|293|735|379|212|540,0.75|0.5|1|0|1|0.75|0.25|1|0.25|1|0.75|0.25|0.75|0.5|0|0.25,25,125,128,128,0.4507227909090909,0.9844213636363636,-6.465693950653076,0.8056542277336121,-2.267578125,0.69921875,0.13907116651535034,1.902079701423645,0.379949152469635,1.788639783859253,0.38195568323135376,1.7417045831680298,0.55908203125,65.5927734375,178.0,0.0001,,1316.8512729790527,,
901,0.92182457447052,0.7971629500389099,0.6917959451675415,0.1802,87.17030334472656,False,1024.0,1024.0,16,MATR_b2c11|MATR_b4c28|MATR_b4c14|MATR_b2c36|MATR_b2c1|MATR_b3c34|MATR_b1c45|MATR_b4c33|MATR_b3c44|MATR_b2c45|MATR_b1c20|MATR_b3c10|MATR_b2c1|MATR_b3c11|MATR_b4c38|MATR_b1c43,105|521|156|329|93|802|227|231|394|160|161|221|88|198|759|231,1|0.5|0|0|0|0.25|0.25|0.75|0.25|0.5|0.5|0.25|0.75|0.25|0.25|1,11,111,77,128,0.4507227909090909,0.9804959999999999,-6.465693950653076,0.7521733045578003,-2.611328125,0.59423828125,0.13570955395698547,2.273789167404175,0.3767262101173401,1.7837635278701782,0.3811829388141632,1.7352668046951294,0.403076171875,65.5908203125,178.0,0.0001,,1318.0963210349437,,
902,1.1295288801193237,0.9966098070144653,0.7368021011352539,0.1804,67.13228607177734,False,1024.0,1024.0,16,MATR_b2c43|MATR_b3c8|MATR_b1c29|MATR_b4c38|MATR_b3c26|MATR_b2c23|MATR_b2c4|MATR_b2c18|MATR_b1c41|MATR_b3c11|MATR_b3c11|MATR_b4c19|MATR_b3c40|MATR_b2c28|MATR_b4c28|MATR_b1c7,229|349|223|938|783|442|362|277|565|254|239|349|603|314|521|223,0.75|1|0|0.25|0.5|1|0|0.75|0|0.75|0.75|0.5|1|0|1|0.25,9,103,109,128,0.5839974272727272,0.991408818181818,-4.649900913238525,0.9008544683456421,-2.283203125,0.69970703125,0.09718822687864304,1.8302803039550781,0.37964123487472534,1.7894530296325684,0.38537123799324036,1.7208142280578613,0.5283203125,65.58984375,178.0,0.0001,,1319.5581601299345,,
903,1.235209584236145,1.1148364543914795,0.6665180921554565,0.1806,63.813594818115234,False,1024.0,1024.0,16,MATR_b4c24|MATR_b4c30|MATR_b2c39|MATR_b3c44|MATR_b4c0|MATR_b1c39|MATR_b4c39|MATR_b1c29|MATR_b2c47|MATR_b4c43|MATR_b4c17|MATR_b4c17|MATR_b1c44|MATR_b4c38|MATR_b1c20|MATR_b2c42,821|189|269|500|301|482|564|209|170|479|501|420|398|617|276|156,0.5|0.5|0.5|1|1|0.75|1|1|0.25|1|1|1|0.75|0|0|0.5,8,127,128,128,0.4127323363636364,0.9806193636363635,-6.983293056488037,0.7538540959358215,-2.828125,0.6572265625,0.130750834941864,2.3282649517059326,0.37764474749565125,1.7797033786773682,0.38319480419158936,1.7240220308303833,0.66845703125,65.5927734375,178.0,0.0001,,1321.0218735940289,,
