step,loss,nll,kl,kl_weight,gradient_norm,optimizer_step_skipped,amp_scale_before,amp_scale_after,batch_sampling_attempts,batch_sampling_seconds,batch_collation_seconds,batch_transfer_seconds,batch_cells,batch_current_cycles,batch_betas,context_points_min,context_points_max,target_points_min,target_points_max,target_soh_raw_min,target_soh_raw_max,target_normalized_min,target_normalized_max,prediction_mean_min,prediction_mean_max,prediction_std_min,prediction_std_max,prior_std_min,prior_std_max,posterior_std_min,posterior_std_max,iv_observed_fraction_mean,gpu_allocated_mb,gpu_reserved_mb,learning_rate,validation_rmse,elapsed_seconds,validation_cell_rmse,nonfinite_gradient_parameters
764,0.5944060683250427,0.4632493853569031,0.8583554029464722,0.1528,44.780067443847656,False,1024.0,1024.0,64,0.007090502884238958,0.0008490593172609806,0.00013352883979678154,CALCE_CX2_34|CALCE_CX2_37|CALCE_CS2_35|CALCE_CX2_36|CALCE_CS2_34|CALCE_CX2_36|CALCE_CS2_36|CALCE_CX2_34|CALCE_CX2_16|CALCE_CX2_35|CALCE_CS2_34|CALCE_CX2_36|CALCE_CX2_16|CALCE_CX2_37|CALCE_CS2_35|CALCE_CS2_34|CALCE_CX2_34|CALCE_CX2_35|CALCE_CX2_35|CALCE_CX2_16|CALCE_CX2_36|CALCE_CX2_16|CALCE_CX2_37|CALCE_CX2_37|CALCE_CX2_34|CALCE_CX2_35|CALCE_CX2_34|CALCE_CX2_34|CALCE_CX2_35|CALCE_CX2_34|CALCE_CX2_35|CALCE_CS2_34|CALCE_CX2_35|CALCE_CS2_34|CALCE_CS2_36|CALCE_CX2_34|CALCE_CS2_34|CALCE_CX2_37|CALCE_CX2_37|CALCE_CX2_36|CALCE_CX2_16|CALCE_CX2_36|CALCE_CX2_16|CALCE_CS2_34|CALCE_CX2_37|CALCE_CX2_34|CALCE_CX2_16|CALCE_CX2_35|CALCE_CX2_37|CALCE_CS2_36|CALCE_CX2_35|CALCE_CS2_34|CALCE_CS2_36|CALCE_CS2_35|CALCE_CX2_37|CALCE_CX2_34|CALCE_CX2_36|CALCE_CX2_35|CALCE_CS2_36|CALCE_CS2_34|CALCE_CX2_16|CALCE_CX2_36|CALCE_CX2_37|CALCE_CX2_35,747|443|251|653|391|963|485|719|999|1042|337|903|832|280|470|133|934|395|739|322|712|311|520|358|517|372|826|305|404|323|492|142|437|161|356|332|182|291|439|1129|519|363|395|351|301|673|421|812|293|445|1019|320|506|234|322|838|344|945|616|448|547|868|216|1136,0.75|0.25|0.25|0|0|1|0.5|1|0.25|0|0.75|0.75|1|0.5|0.5|0.5|0|0.5|0|0.75|1|0|1|1|1|0.5|0.75|0|0.5|1|0.25|0.25|0.75|0.75|0.5|0|0.5|1|0|1|1|1|0.5|0.5|1|1|0.5|0|0.75|0.75|1|0|0.5|0.25|1|0.5|0.5|0.5|1|0.25|0.75|0|1|0.5,9,128,128,128,0.1477539087091628,0.9815258650220209,-4.278895378112793,1.3204500675201416,-2.701171875,1.162109375,0.05577797070145607,1.610777497291565,0.47868239879608154,1.5326579809188843,0.48492616415023804,1.4034662246704102,0.5426025390625,66.3310546875,532.0,0.0001,,15.46743933018297,,
765,0.7073951363563538,0.5726399421691895,0.8807529211044312,0.153,39.34033203125,False,1024.0,1024.0,64,0.00679037207737565,0.000827557872980833,0.0001279790885746479,CALCE_CX2_35|CALCE_CS2_34|CALCE_CX2_36|CALCE_CX2_35|CALCE_CS2_35|CALCE_CS2_34|CALCE_CX2_37|CALCE_CS2_34|CALCE_CS2_34|CALCE_CS2_36|CALCE_CX2_35|CALCE_CX2_36|CALCE_CX2_37|CALCE_CX2_34|CALCE_CX2_16|CALCE_CX2_37|CALCE_CX2_16|CALCE_CX2_34|CALCE_CS2_36|CALCE_CX2_35|CALCE_CS2_36|CALCE_CX2_37|CALCE_CX2_35|CALCE_CX2_37|CALCE_CS2_36|CALCE_CX2_37|CALCE_CS2_35|CALCE_CX2_35|CALCE_CX2_34|CALCE_CS2_34|CALCE_CX2_35|CALCE_CX2_35|CALCE_CX2_37|CALCE_CS2_36|CALCE_CX2_35|CALCE_CX2_37|CALCE_CX2_16|CALCE_CX2_16|CALCE_CS2_36|CALCE_CX2_36|CALCE_CS2_36|CALCE_CS2_36|CALCE_CX2_16|CALCE_CX2_16|CALCE_CX2_35|CALCE_CX2_16|CALCE_CS2_35|CALCE_CS2_35|CALCE_CX2_36|CALCE_CS2_36|CALCE_CS2_36|CALCE_CX2_36|CALCE_CX2_16|CALCE_CS2_34|CALCE_CX2_35|CALCE_CX2_35|CALCE_CX2_37|CALCE_CX2_16|CALCE_CX2_34|CALCE_CX2_35|CALCE_CX2_36|CALCE_CS2_35|CALCE_CX2_36|CALCE_CS2_36,446|265|890|313|349|320|517|504|280|603|500|714|399|398|845|695|978|810|411|811|167|667|892|815|439|306|214|606|493|370|925|334|766|215|523|834|663|513|485|955|634|202|796|584|1063|528|508|261|460|636|654|512|828|444|901|820|278|259|819|610|1009|527|359|353,0|0.5|0|1|1|0.25|0.75|0.25|0.5|0|0.5|0|0.25|0|0.5|0.75|0.25|0.5|1|0|0.5|0.75|1|0|0|0.75|1|0|0.75|1|0.25|1|1|0|0.25|1|0.5|0.75|0.5|0|0.75|0.75|1|0|0.25|0.25|0.25|1|0.75|0.25|0.5|0|0.5|0.5|0.75|0.25|0.5|1|0.5|0|0.75|0.25|0.25|1,10,127,128,128,0.1477539087091628,0.9522424459062601,-4.278895378112793,1.1237919330596924,-3.341796875,1.072265625,0.05651148036122322,1.567265510559082,0.48408377170562744,1.534189224243164,0.49455320835113525,1.3983162641525269,0.47637939453125,66.3310546875,532.0,0.0001,,15.486391311045736,,
766,0.7082946300506592,0.5784482955932617,0.8475608825683594,0.1532,22.067644119262695,False,1024.0,1024.0,64,0.006395923905074596,0.0011946242302656174,0.00013571372255682945,CALCE_CX2_16|CALCE_CX2_36|CALCE_CX2_37|CALCE_CX2_36|CALCE_CX2_37|CALCE_CX2_35|CALCE_CS2_35|CALCE_CS2_34|CALCE_CX2_35|CALCE_CX2_34|CALCE_CX2_34|CALCE_CX2_16|CALCE_CS2_34|CALCE_CX2_35|CALCE_CS2_34|CALCE_CX2_34|CALCE_CX2_34|CALCE_CX2_36|CALCE_CX2_35|CALCE_CX2_16|CALCE_CX2_37|CALCE_CX2_37|CALCE_CX2_35|CALCE_CS2_36|CALCE_CS2_35|CALCE_CS2_34|CALCE_CS2_34|CALCE_CX2_35|CALCE_CS2_36|CALCE_CX2_35|CALCE_CX2_34|CALCE_CX2_36|CALCE_CX2_36|CALCE_CS2_36|CALCE_CS2_35|CALCE_CX2_16|CALCE_CS2_35|CALCE_CX2_16|CALCE_CX2_34|CALCE_CS2_36|CALCE_CX2_35|CALCE_CS2_34|CALCE_CS2_35|CALCE_CX2_34|CALCE_CX2_34|CALCE_CX2_37|CALCE_CS2_35|CALCE_CS2_35|CALCE_CX2_16|CALCE_CS2_34|CALCE_CS2_36|CALCE_CX2_36|CALCE_CS2_34|CALCE_CS2_35|CALCE_CX2_16|CALCE_CX2_35|CALCE_CX2_36|CALCE_CX2_34|CALCE_CX2_35|CALCE_CX2_36|CALCE_CX2_37|CALCE_CX2_37|CALCE_CS2_36|CALCE_CX2_36,521|637|241|348|495|885|381|362|1101|916|811|404|415|1015|225|802|726|1249|744|425|274|725|732|291|477|367|279|365|452|315|707|354|910|439|485|566|159|688|702|418|893|436|585|958|547|239|280|562|867|482|511|392|352|222|372|847|1031|1045|676|1195|259|810|626|316,0.75|0|0|0.5|0.75|0.5|0.25|0|0.75|1|0|0.75|0.75|0.5|0.25|0.5|0.75|0.75|0.75|0|1|0.75|1|0|0.25|0.5|0.25|0.5|0.75|0.5|0.5|0.25|0.75|0.75|0.75|0.75|0.75|0.5|0.25|0.25|0|0.5|0.25|0.75|0.5|1|0|0.5|0.75|1|0|0|0.25|0.25|0|0.25|0|1|0.75|1|0|0.5|0.75|1,8,128,128,128,0.1477539087091628,0.9526910772829649,-4.278895378112793,1.1268048286437988,-2.755859375,1.021484375,0.055882181972265244,1.5242477655410767,0.4832425117492676,1.5303623676300049,0.503266453742981,1.402730107307434,0.4779052734375,66.3310546875,532.0,0.0001,,15.50557324104011,,
767,0.5462231636047363,0.42793524265289307,0.7711078524589539,0.1534,8.710526466369629,False,1024.0,1024.0,64,0.007402326911687851,0.0008499599061906338,0.00013313908129930496,CALCE_CX2_35|CALCE_CX2_37|CALCE_CX2_36|CALCE_CS2_36|CALCE_CX2_36|CALCE_CS2_36|CALCE_CX2_37|CALCE_CS2_34|CALCE_CX2_16|CALCE_CS2_35|CALCE_CS2_34|CALCE_CS2_35|CALCE_CS2_35|CALCE_CX2_35|CALCE_CX2_16|CALCE_CS2_35|CALCE_CX2_34|CALCE_CX2_36|CALCE_CX2_36|CALCE_CX2_35|CALCE_CX2_34|CALCE_CX2_34|CALCE_CX2_35|CALCE_CS2_35|CALCE_CS2_36|CALCE_CX2_34|CALCE_CX2_35|CALCE_CX2_37|CALCE_CS2_35|CALCE_CX2_36|CALCE_CX2_37|CALCE_CX2_35|CALCE_CX2_37|CALCE_CS2_36|CALCE_CX2_16|CALCE_CX2_16|CALCE_CX2_37|CALCE_CS2_35|CALCE_CX2_34|CALCE_CX2_16|CALCE_CX2_34|CALCE_CS2_35|CALCE_CX2_34|CALCE_CX2_37|CALCE_CX2_34|CALCE_CS2_36|CALCE_CX2_37|CALCE_CS2_36|CALCE_CX2_37|CALCE_CX2_35|CALCE_CX2_34|CALCE_CS2_36|CALCE_CX2_34|CALCE_CX2_35|CALCE_CX2_36|CALCE_CX2_35|CALCE_CX2_37|CALCE_CX2_36|CALCE_CX2_35|CALCE_CX2_16|CALCE_CS2_34|CALCE_CX2_36|CALCE_CS2_35|CALCE_CX2_34,473|441|865|231|578|416|684|461|900|306|455|302|304|653|808|393|799|591|706|422|336|319|1090|366|451|734|1118|520|431|660|418|643|222|448|393|427|459|295|1082|801|957|290|1006|283|550|562|424|303|328|1111|294|542|652|395|338|920|471|334|1122|471|246|847|388|855,0.25|0.25|0.75|0|0.75|0.5|0|0.25|0.5|0|0.25|0|0|0.25|1|0.5|0.25|1|0.25|1|1|0.75|0|0|0.75|0.75|0.5|1|0.25|0.75|1|1|0.25|0|0|0.25|0.25|0.75|0.5|0.75|0|0.25|0.25|0.75|0.5|1|0.25|0.75|0.25|0.75|1|0.5|1|0.5|0.75|0.25|0.25|0.75|0.25|0.25|1|0.25|0.5|0,9,128,128,128,0.1477539087091628,0.9441128612375141,-4.278895378112793,1.069196343421936,-2.87890625,0.99658203125,0.0659698098897934,1.476462960243225,0.4865204989910126,1.544157862663269,0.4993261694908142,1.3836498260498047,0.46600341796875,66.3310546875,532.0,0.0001,,15.52583290822804,,
768,0.4590352773666382,0.3504185080528259,0.7071405053138733,0.1536,17.488590240478516,False,1024.0,1024.0,64,0.007459143176674843,0.0008540269918739796,0.00013152603060007095,CALCE_CX2_16|CALCE_CS2_36|CALCE_CS2_35|CALCE_CX2_37|CALCE_CS2_35|CALCE_CX2_36|CALCE_CS2_34|CALCE_CS2_34|CALCE_CX2_36|CALCE_CS2_36|CALCE_CX2_37|CALCE_CS2_36|CALCE_CX2_35|CALCE_CS2_36|CALCE_CS2_35|CALCE_CS2_34|CALCE_CX2_36|CALCE_CS2_34|CALCE_CX2_37|CALCE_CX2_35|CALCE_CX2_16|CALCE_CX2_35|CALCE_CX2_34|CALCE_CS2_35|CALCE_CS2_36|CALCE_CX2_34|CALCE_CX2_37|CALCE_CX2_34|CALCE_CX2_36|CALCE_CX2_37|CALCE_CX2_16|CALCE_CX2_34|CALCE_CS2_35|CALCE_CX2_36|CALCE_CX2_35|CALCE_CS2_34|CALCE_CX2_34|CALCE_CX2_34|CALCE_CS2_36|CALCE_CS2_34|CALCE_CX2_34|CALCE_CS2_35|CALCE_CX2_34|CALCE_CX2_37|CALCE_CX2_37|CALCE_CX2_36|CALCE_CX2_35|CALCE_CS2_34|CALCE_CX2_35|CALCE_CX2_16|CALCE_CX2_36|CALCE_CX2_16|CALCE_CX2_34|CALCE_CX2_36|CALCE_CS2_34|CALCE_CX2_36|CALCE_CX2_16|CALCE_CS2_34|CALCE_CS2_34|CALCE_CS2_34|CALCE_CX2_35|CALCE_CS2_34|CALCE_CX2_37|CALCE_CX2_34,306|223|580|466|510|983|185|272|442|479|569|456|602|319|609|181|896|365|767|327|271|1014|345|510|348|847|732|1040|1041|279|796|1004|316|1029|948|498|734|682|317|497|379|230|1012|512|470|978|785|140|1063|826|1045|729|624|903|184|882|348|271|200|269|1007|245|578|740,0.75|0|0.75|0.25|0.25|1|0.5|1|1|0|0.25|1|0|0.5|1|0|1|0|1|1|0.25|0|0.25|0.25|0.5|0.5|0.5|0|0.5|0.75|1|1|0.75|0|0.75|0|0.75|0.25|0.5|0|0|0.25|1|0.5|0.75|0.75|0|0.5|0.5|1|0.25|0.25|0|0.25|0|1|0|0.25|0.5|0.5|0.75|0.75|1|0.5,11,127,128,128,0.1477539087091628,0.9755841483411692,-4.278895378112793,1.2805473804473877,-2.748046875,1.12890625,0.05033391714096069,1.5403205156326294,0.48053956031799316,1.541854977607727,0.4910440444946289,1.401258111000061,0.4630126953125,66.3310546875,532.0,0.0001,,15.54625439690426,,
769,0.6586637496948242,0.554034948348999,0.6802914142608643,0.1538,37.339420318603516,False,1024.0,1024.0,64,0.006889237090945244,0.0008270670659840107,0.00012518372386693954,CALCE_CS2_36|CALCE_CX2_16|CALCE_CX2_35|CALCE_CX2_34|CALCE_CX2_16|CALCE_CX2_36|CALCE_CX2_34|CALCE_CX2_36|CALCE_CX2_16|CALCE_CX2_16|CALCE_CX2_36|CALCE_CS2_35|CALCE_CX2_37|CALCE_CS2_36|CALCE_CX2_34|CALCE_CX2_16|CALCE_CX2_36|CALCE_CX2_35|CALCE_CS2_35|CALCE_CS2_36|CALCE_CX2_34|CALCE_CX2_35|CALCE_CX2_34|CALCE_CS2_36|CALCE_CS2_36|CALCE_CS2_35|CALCE_CS2_34|CALCE_CX2_37|CALCE_CX2_36|CALCE_CX2_36|CALCE_CX2_35|CALCE_CS2_36|CALCE_CS2_34|CALCE_CS2_36|CALCE_CS2_36|CALCE_CS2_36|CALCE_CS2_36|CALCE_CX2_36|CALCE_CX2_36|CALCE_CX2_36|CALCE_CX2_36|CALCE_CX2_34|CALCE_CX2_34|CALCE_CS2_35|CALCE_CS2_34|CALCE_CX2_34|CALCE_CS2_35|CALCE_CX2_35|CALCE_CS2_35|CALCE_CX2_35|CALCE_CX2_36|CALCE_CS2_36|CALCE_CS2_34|CALCE_CX2_35|CALCE_CX2_16|CALCE_CS2_35|CALCE_CX2_34|CALCE_CX2_35|CALCE_CS2_35|CALCE_CX2_16|CALCE_CS2_34|CALCE_CX2_34|CALCE_CX2_34|CALCE_CS2_35,451|800|495|883|572|667|703|765|947|571|441|395|830|307|782|379|479|815|459|608|634|1046|785|276|603|278|450|824|1115|1128|659|408|285|533|184|277|605|497|606|393|1135|358|307|422|163|963|162|1096|187|727|464|336|427|748|779|343|557|302|492|731|141|349|727|332,0.5|0|0.75|0.25|0.75|1|1|1|0.25|0.25|1|0.25|0.25|0.5|1|0.5|0.25|0|0.75|0|0.75|0.25|0.25|0|0|0.5|0.5|0.75|0.25|0.5|0.75|0.5|0.25|0|0.5|0.75|0.75|0.5|0.5|1|0.75|1|0.75|1|0.75|1|0.5|0.75|0|0.25|0|1|0.75|1|0.25|0.25|0|0.25|0.75|0.75|0|0.75|0.25|0.75,9,128,128,128,0.1477539087091628,0.9727978847530956,-4.278895378112793,1.2618356943130493,-2.85546875,1.1044921875,0.05283835530281067,1.5357210636138916,0.4859573245048523,1.5449258089065552,0.503266453742981,1.4234116077423096,0.5028076171875,66.3310546875,532.0,0.0001,,15.565536234993488,,
770,0.8840354681015015,0.7564910650253296,0.8282105922698975,0.154,87.06404876708984,False,1024.0,1024.0,64,0.007117773871868849,0.000874646008014679,0.00013422081246972084,CALCE_CX2_36|CALCE_CS2_36|CALCE_CS2_35|CALCE_CX2_37|CALCE_CX2_16|CALCE_CS2_36|CALCE_CX2_37|CALCE_CX2_37|CALCE_CX2_36|CALCE_CS2_35|CALCE_CS2_36|CALCE_CX2_37|CALCE_CS2_36|CALCE_CS2_35|CALCE_CX2_16|CALCE_CS2_35|CALCE_CX2_37|CALCE_CX2_35|CALCE_CX2_16|CALCE_CS2_34|CALCE_CS2_36|CALCE_CS2_36|CALCE_CS2_35|CALCE_CX2_16|CALCE_CX2_36|CALCE_CX2_36|CALCE_CS2_34|CALCE_CS2_34|CALCE_CS2_35|CALCE_CX2_35|CALCE_CX2_34|CALCE_CS2_35|CALCE_CS2_36|CALCE_CS2_35|CALCE_CX2_36|CALCE_CX2_37|CALCE_CX2_36|CALCE_CX2_35|CALCE_CX2_37|CALCE_CX2_34|CALCE_CS2_35|CALCE_CS2_34|CALCE_CX2_36|CALCE_CX2_35|CALCE_CS2_36|CALCE_CS2_35|CALCE_CS2_34|CALCE_CX2_34|CALCE_CX2_16|CALCE_CX2_16|CALCE_CX2_35|CALCE_CX2_34|CALCE_CX2_37|CALCE_CX2_16|CALCE_CS2_35|CALCE_CX2_34|CALCE_CS2_35|CALCE_CS2_35|CALCE_CX2_36|CALCE_CS2_36|CALCE_CX2_35|CALCE_CX2_35|CALCE_CS2_36|CALCE_CS2_34,513|307|547|746|284|458|327|848|1003|609|220|643|372|231|300|161|792|1060|896|450|388|457|206|888|595|772|417|295|349|499|646|553|646|434|1084|534|1135|645|378|881|207|335|462|497|380|336|365|491|919|821|626|1069|434|380|495|639|325|418|811|294|308|685|543|381,0.5|1|1|0|0.5|0.5|0.5|0.25|0.25|0|0.5|0.25|0.5|0.5|0.5|0|0|0.25|0.25|0.25|1|0|1|0.5|0.5|0|0|0.25|0.25|0|1|0.5|0.25|1|0.75|0|0.75|1|0.75|0.5|0.5|0|0.5|1|0.25|0.75|0.25|0|0.25|0.5|1|0.75|1|1|0|0.75|0|1|0.75|1|0|1|1|0.25,10,125,128,128,0.1477539087091628,0.9542890193314417,-4.278895378112793,1.1375361680984497,-3.0,1.0078125,0.05413661524653435,1.574225664138794,0.4812840223312378,1.5510752201080322,0.49388784170150757,1.3843815326690674,0.477294921875,66.330078125,532.0,0.0001,,15.585882192943245,,
771,0.6374456286430359,0.5088606476783752,0.8338842988014221,0.1542,45.20194625854492,False,1024.0,1024.0,64,0.006970488931983709,0.0008523841388523579,0.00013205688446760178,CALCE_CS2_36|CALCE_CX2_35|CALCE_CX2_34|CALCE_CX2_16|CALCE_CX2_35|CALCE_CS2_35|CALCE_CS2_34|CALCE_CX2_37|CALCE_CX2_36|CALCE_CX2_36|CALCE_CX2_16|CALCE_CX2_36|CALCE_CX2_16|CALCE_CX2_36|CALCE_CS2_35|CALCE_CX2_35|CALCE_CS2_34|CALCE_CX2_36|CALCE_CX2_16|CALCE_CS2_35|CALCE_CX2_37|CALCE_CX2_35|CALCE_CX2_34|CALCE_CX2_34|CALCE_CS2_35|CALCE_CX2_34|CALCE_CX2_37|CALCE_CX2_36|CALCE_CS2_34|CALCE_CX2_37|CALCE_CX2_35|CALCE_CX2_34|CALCE_CX2_35|CALCE_CS2_35|CALCE_CS2_36|CALCE_CX2_37|CALCE_CS2_35|CALCE_CX2_37|CALCE_CS2_35|CALCE_CX2_36|CALCE_CS2_35|CALCE_CS2_34|CALCE_CX2_36|CALCE_CX2_35|CALCE_CS2_36|CALCE_CX2_36|CALCE_CS2_34|CALCE_CX2_36|CALCE_CX2_37|CALCE_CS2_35|CALCE_CS2_34|CALCE_CX2_16|CALCE_CX2_34|CALCE_CX2_16|CALCE_CS2_34|CALCE_CX2_35|CALCE_CX2_36|CALCE_CX2_16|CALCE_CX2_34|CALCE_CX2_36|CALCE_CS2_36|CALCE_CS2_36|CALCE_CX2_34|CALCE_CS2_35,189|311|363|940|410|286|206|361|780|707|859|391|777|697|396|1013|131|913|1012|263|757|312|277|622|558|347|771|651|485|383|856|1065|783|364|297|787|353|698|381|972|475|136|795|577|349|807|147|380|275|581|505|523|755|438|492|1080|405|365|570|751|621|449|732|279,0.75|1|0.5|1|0|0.5|0.5|0|0|0.25|0.75|0.75|0.75|0.5|0.25|1|1|0|0.5|1|0.75|0.75|0.75|0|0.25|0.75|1|0.75|0.5|0|0.75|0.5|0.5|0|1|0.25|0.5|0.75|0.75|0|0.25|0.75|0.25|0.75|0|0.25|0.25|0.5|1|0.75|0|0.5|0.75|0.75|0.5|0|0.25|0.5|0.5|1|0.5|0.25|1|0.75,8,127,128,128,0.1477539087091628,0.9840073297461789,-4.278895378112793,1.3371148109436035,-2.54296875,1.1455078125,0.05005265399813652,1.2261683940887451,0.4758148193359375,1.5403205156326294,0.48492616415023804,1.4108384847640991,0.51263427734375,66.3310546875,532.0,0.0001,,15.605180772021413,,
772,0.5089843273162842,0.4037172794342041,0.6817814111709595,0.1544,14.274179458618164,False,1024.0,1024.0,64,0.00717915827408433,0.0012148129753768444,0.00013613374903798103,CALCE_CS2_34|CALCE_CX2_37|CALCE_CS2_36|CALCE_CX2_35|CALCE_CS2_36|CALCE_CX2_36|CALCE_CX2_37|CALCE_CS2_36|CALCE_CS2_34|CALCE_CS2_34|CALCE_CX2_16|CALCE_CX2_36|CALCE_CX2_35|CALCE_CX2_35|CALCE_CX2_35|CALCE_CS2_34|CALCE_CX2_37|CALCE_CS2_35|CALCE_CX2_34|CALCE_CS2_36|CALCE_CS2_35|CALCE_CX2_35|CALCE_CX2_34|CALCE_CX2_37|CALCE_CX2_16|CALCE_CX2_16|CALCE_CX2_37|CALCE_CX2_34|CALCE_CX2_36|CALCE_CX2_37|CALCE_CS2_36|CALCE_CX2_16|CALCE_CS2_34|CALCE_CS2_36|CALCE_CX2_16|CALCE_CX2_34|CALCE_CX2_36|CALCE_CX2_35|CALCE_CS2_36|CALCE_CX2_37|CALCE_CX2_37|CALCE_CX2_34|CALCE_CS2_36|CALCE_CX2_35|CALCE_CS2_35|CALCE_CS2_34|CALCE_CS2_34|CALCE_CX2_34|CALCE_CX2_37|CALCE_CX2_34|CALCE_CX2_35|CALCE_CX2_37|CALCE_CX2_37|CALCE_CS2_34|CALCE_CX2_16|CALCE_CX2_35|CALCE_CS2_34|CALCE_CS2_35|CALCE_CX2_16|CALCE_CS2_36|CALCE_CX2_35|CALCE_CS2_34|CALCE_CX2_37|CALCE_CX2_16,290|599|375|541|425|978|692|591|342|331|730|660|626|1130|385|399|645|275|285|500|366|671|546|489|937|599|840|503|592|352|240|552|424|378|973|641|1174|830|574|631|457|573|521|1123|283|312|470|578|553|507|661|436|299|478|509|658|442|196|267|352|300|253|575|524,0.25|0|0|0.5|0|0|0.5|0.5|0.75|1|0.25|0.5|0|0|1|1|0.75|0.5|0.75|0.5|0|0|0|0|0.25|1|0|0.5|0.5|1|0|0.25|0.5|0|1|1|0.25|0.5|1|0.25|0.25|0.75|0|0.75|1|1|0.75|0.25|0.75|0.25|0.75|0|0.75|0.5|0|0.25|0|0.5|0.5|0.25|0.5|0.5|0.75|1,12,127,128,128,0.1477539087091628,0.941937499241308,-4.278895378112793,1.0545872449874878,-2.828125,1.0322265625,0.048760633915662766,1.5549236536026,0.48053956031799316,1.5564641952514648,0.4900989532470703,1.4167488813400269,0.44244384765625,66.3310546875,532.0,0.0001,,15.626413939986378,,
773,0.5056697130203247,0.3897961378097534,0.7495057582855225,0.1546,30.515031814575195,False,1024.0,1024.0,64,0.00732605392113328,0.0012335670180618763,0.00013712700456380844,CALCE_CX2_16|CALCE_CS2_36|CALCE_CX2_16|CALCE_CX2_37|CALCE_CS2_34|CALCE_CX2_34|CALCE_CX2_34|CALCE_CX2_35|CALCE_CX2_36|CALCE_CX2_34|CALCE_CX2_34|CALCE_CS2_34|CALCE_CX2_35|CALCE_CS2_36|CALCE_CS2_36|CALCE_CX2_36|CALCE_CX2_37|CALCE_CX2_34|CALCE_CS2_34|CALCE_CX2_36|CALCE_CS2_36|CALCE_CX2_34|CALCE_CS2_34|CALCE_CX2_16|CALCE_CX2_37|CALCE_CX2_36|CALCE_CX2_37|CALCE_CX2_34|CALCE_CX2_34|CALCE_CX2_37|CALCE_CS2_35|CALCE_CX2_16|CALCE_CX2_16|CALCE_CX2_35|CALCE_CX2_16|CALCE_CX2_36|CALCE_CX2_16|CALCE_CX2_34|CALCE_CX2_35|CALCE_CX2_34|CALCE_CX2_35|CALCE_CS2_35|CALCE_CS2_34|CALCE_CX2_37|CALCE_CX2_37|CALCE_CS2_36|CALCE_CS2_34|CALCE_CX2_34|CALCE_CX2_36|CALCE_CX2_34|CALCE_CX2_37|CALCE_CX2_34|CALCE_CX2_36|CALCE_CS2_36|CALCE_CX2_16|CALCE_CX2_16|CALCE_CX2_16|CALCE_CS2_35|CALCE_CX2_34|CALCE_CX2_36|CALCE_CX2_37|CALCE_CS2_35|CALCE_CS2_36|CALCE_CX2_34,453|448|544|558|416|578|396|547|1238|961|358|465|378|596|643|981|691|785|150|508|598|840|141|378|550|521|583|586|359|248|204|671|299|395|983|1087|976|1037|1025|938|1082|582|454|854|365|232|260|766|569|721|719|366|508|327|901|383|490|405|468|365|595|221|354|821,0.75|0.75|1|1|1|0.5|0|0.25|0.75|1|0.25|0.5|1|0|0|0.75|0.75|0.25|0|1|1|0.75|0.5|0.25|0|1|0.25|0.25|0.75|0.75|0|0.5|0.5|0.25|0.5|1|1|0.75|1|0.5|0|0|0.5|0|0.5|0.75|0.25|0|0|0|0|0|1|0.25|0.75|0.25|1|0.75|0.25|0.25|1|0|0.5|0.5,9,126,128,128,0.1477539087091628,0.9727978847530956,-4.278895378112793,1.2618356943130493,-3.14453125,1.099609375,0.05343366786837578,1.739289402961731,0.4824024438858032,1.5518444776535034,0.4904768168926239,1.395377278327942,0.47802734375,66.330078125,532.0,0.0001,,15.647516393102705,,
