epoch,optimizer_step,train_recursive_mse,validation_recursive_mse,gradient_norm_max,learning_rate,elapsed_seconds
302,2416,6.706476595471072e-05,0.0002923021966125816,0.008558627218008041,0.001,249.15789832617156
303,2424,6.64392106711676e-05,0.00039786798879504204,0.010030917823314667,0.001,249.9889119870495
304,2432,7.007235609240105e-05,0.0003808607580140233,0.019377321004867554,0.001,250.81343196611851
305,2440,6.739385581633248e-05,0.0003427831979934126,0.014745738357305527,0.001,251.63403289904818
306,2448,6.585083643976816e-05,0.0003060641174670309,0.006212701555341482,0.001,252.46075593400747
307,2456,6.6085162517712e-05,0.0003404993040021509,0.0074397665448486805,0.001,253.2812103391625
308,2464,6.739737707215917e-05,0.00031429671798832715,0.012597824446856976,0.001,254.1040836290922
309,2472,6.588912090139037e-05,0.00026616049581207335,0.007345996797084808,0.001,254.92050356417894
310,2480,6.645667864387844e-05,0.00035185422166250646,0.008939547464251518,0.001,255.7477934001945
311,2488,6.601693074898079e-05,0.00035732562537305057,0.00867436546832323,0.001,256.57037830911577
312,2496,6.590532324013502e-05,0.00035332079278305173,0.011835100129246712,0.001,257.50960580515675
313,2504,6.743172885615925e-05,0.0003292074252385646,0.014374316670000553,0.001,258.3332569550257
314,2512,6.630050109172897e-05,0.00031837934511713684,0.015087813138961792,0.001,259.1596822249703
315,2520,6.612722387969118e-05,0.0003485273336991668,0.012056935578584671,0.001,259.9887817390263
316,2528,6.709147682435383e-05,0.000345370004652068,0.015668636187911034,0.001,260.8168924271595
317,2536,6.803078372219653e-05,0.00045228470116853714,0.01614302210509777,0.001,261.63904975308105
318,2544,6.962907104843084e-05,0.0004491098807193339,0.019746864214539528,0.001,262.46760193118826
319,2552,6.994098398786153e-05,0.00046229883446358144,0.025006474927067757,0.001,263.29413756215945
320,2560,6.763390837475447e-05,0.00033404582063667476,0.018469475209712982,0.001,264.1231305000838
321,2568,6.38402508927243e-05,0.00027116131968796253,0.00972269382327795,0.001,264.94165446213447
322,2576,6.327251604737727e-05,0.0002933950745500624,0.0035307633224874735,0.001,265.7612383980304
323,2584,6.328906993272291e-05,0.00026584311854094267,0.0038800642360001802,0.001,266.58465492515825
324,2592,6.328789909968695e-05,0.0002852424222510308,0.005664396565407515,0.001,267.41353155719116
325,2600,6.341208439563739e-05,0.00026493865880183876,0.005482857581228018,0.001,268.2386288731359
326,2608,6.329963387520317e-05,0.0002393018949078396,0.005350628402084112,0.001,269.06858588103205
327,2616,6.323982719564183e-05,0.00029852616717107594,0.005308039486408234,0.001,269.8869620610494
328,2624,6.295699959259628e-05,0.00030343071557581425,0.003612354164943099,0.001,270.7035200241953
329,2632,6.296922962088905e-05,0.0002605253830552101,0.004701927304267883,0.001,271.53106413711794
330,2640,6.289242364278732e-05,0.0002861912071239203,0.004174767527729273,0.001,272.3509980191011
331,2648,6.299525796785982e-05,0.00023550205514766276,0.0048380643129348755,0.001,273.1754668960348
332,2656,6.295639790286365e-05,0.00030116899870336056,0.004023389425128698,0.001,274.0039538391866
333,2664,6.282225273233283e-05,0.0002623042091727257,0.0038839958142489195,0.001,274.8314588291105
334,2672,6.264408954137084e-05,0.00024956310517154634,0.002340152161195874,0.001,275.65495091606863
335,2680,6.276093003453413e-05,0.00024273773306049407,0.0041368077509105206,0.001,276.4754415131174
336,2688,6.272188154695097e-05,0.0002606869675219059,0.003966668155044317,0.001,277.2918593250215
337,2696,6.287738742083912e-05,0.00027049501659348607,0.00690735736861825,0.001,278.11775537603535
338,2704,6.261353196334861e-05,0.0002780833747237921,0.0037505647633224726,0.001,278.94608833710663
339,2712,6.268627170965783e-05,0.00032744265627115965,0.0046871439553797245,0.001,279.753575273091
340,2720,6.291575739825447e-05,0.00024496830883435905,0.0077287303283810616,0.001,280.69849440897815
341,2728,6.251273340479245e-05,0.0002624621265567839,0.0024463010486215353,0.001,281.52227821201086
342,2736,6.25225730719581e-05,0.00027768066502176225,0.0035182577557861805,0.001,282.35010552802123
343,2744,6.245826503843383e-05,0.00023826844699215144,0.0024000147823244333,0.001,283.1761107901111
344,2752,6.247112191351306e-05,0.0002259115717606619,0.003901354968547821,0.001,284.0009823630098
345,2760,6.274874905259441e-05,0.00023762384080328047,0.006212169304490089,0.001,284.82527133915573
346,2768,6.28093472874517e-05,0.00024313153699040413,0.005283324979245663,0.001,285.64617120916955
347,2776,6.241320805764781e-05,0.0002480947005096823,0.0028634904883801937,0.001,286.46974172699265
348,2784,6.246112754319738e-05,0.00031203145044855773,0.005674375686794519,0.001,287.29525203607045
349,2792,6.289598085504717e-05,0.0002828441502060741,0.005895583890378475,0.001,288.1246071481146
350,2800,6.260153638130258e-05,0.00028774543898180127,0.0059685674495995045,0.001,288.9523330251686
351,2808,6.332142437977553e-05,0.0002456000947859138,0.009745168499648571,0.001,289.7715383779723
352,2816,6.317917839192974e-05,0.00024365326680708677,0.010408489033579826,0.001,290.5925635281019
353,2824,6.37021589846187e-05,0.00021275498147588223,0.009198036044836044,0.001,291.4211547509767
354,2832,6.26519323430769e-05,0.00025344151072204113,0.006695122923702002,0.001,292.2406502151862
355,2840,6.266166389847443e-05,0.00025292212376371026,0.0068731955252587795,0.001,293.06916038203053
356,2848,6.228567598204946e-05,0.00023545781732536852,0.0033408456947654486,0.001,293.8957894030027
357,2856,6.228695388280172e-05,0.0002240355679532513,0.0037010605446994305,0.001,294.72524377005175
358,2864,6.245828382478424e-05,0.0002588714996818453,0.004300297237932682,0.001,295.5542567949742
359,2872,6.243495836733282e-05,0.00025252168416045606,0.004666151944547892,0.001,296.49660871503875
360,2880,6.251479639605485e-05,0.0001949291181517765,0.0065303221344947815,0.001,297.31829743715934
361,2888,6.241988971636052e-05,0.00018088729120790958,0.006204943172633648,0.001,298.14588318997994
362,2896,6.26481287896201e-05,0.00025557083426974714,0.007822648622095585,0.001,298.97274566302076
363,2904,6.260982741038378e-05,0.0002967515611089766,0.006619224324822426,0.001,299.79331827396527
364,2912,6.256626045400817e-05,0.00019767247431445867,0.007151493802666664,0.001,300.6119598860387
365,2920,6.2352542658284e-05,0.0002614065015222877,0.004416055977344513,0.001,301.4404664011672
366,2928,6.215831749595166e-05,0.00021481649309862405,0.0033852478954941034,0.001,302.26198002998717
367,2936,6.216944130992096e-05,0.0002537558029871434,0.003081689355894923,0.001,303.08861104305834
368,2944,6.230462657805475e-05,0.0002379931102041155,0.004833289422094822,0.001,303.9122728239745
369,2952,6.214267554619663e-05,0.0002632125688251108,0.0028893649578094482,0.001,304.74079025001265
370,2960,6.208354126132147e-05,0.00023880880326032639,0.0030312465969473124,0.001,305.56804839218967
371,2968,6.20838969368512e-05,0.0002811038866639137,0.005279884673655033,0.001,306.3935613031499
372,2976,6.271148778232182e-05,0.0002250889374408871,0.00715632876381278,0.001,307.218121224083
373,2984,6.20813950780977e-05,0.00024789373856037855,0.0031256091315299273,0.001,308.0417125460226
374,2992,6.21394874595767e-05,0.0001789246016414836,0.004437854513525963,0.001,308.86725550098345
375,3000,6.257075165397224e-05,0.0002086898748530075,0.006999525707215071,0.001,309.68094623903744
376,3008,6.233393464706576e-05,0.000270992168225348,0.007996358908712864,0.001,310.5037889080122
377,3016,6.247423793248803e-05,0.00023770002007950097,0.007001028396189213,0.001,311.3303429011721
378,3024,6.273405467331216e-05,0.00020268438674975187,0.008887381292879581,0.001,312.16059427219443
379,3032,6.306651264027056e-05,0.0002587786584626883,0.00923331268131733,0.001,312.9902820410207
380,3040,6.301178274924842e-05,0.00022556392650585622,0.010052532888948917,0.001,313.926489518024
381,3048,6.214762540959198e-05,0.0002633861149661243,0.004443817771971226,0.001,314.74865654599853
382,3056,6.25806194394609e-05,0.00016408359806519002,0.0067301043309271336,0.001,315.57544469903223
383,3064,6.28193806995205e-05,0.00032490160083398223,0.008737140335142612,0.001,316.404060513014
384,3072,6.294291996961211e-05,0.0001938573841471225,0.009272078983485699,0.001,317.2301266011782
385,3080,6.24226199683476e-05,0.00021746070706285536,0.004972046706825495,0.001,318.0609852850903
386,3088,6.219549002511101e-05,0.00024766812566667795,0.003905734745785594,0.001,318.88230343698524
387,3096,6.231892331508248e-05,0.00020697368017863482,0.007423556875437498,0.001,319.7120954000857
388,3104,6.211809004753852e-05,0.00025690344045870006,0.004449144937098026,0.001,320.53852103999816
389,3112,6.258414363750611e-05,0.0002670381509233266,0.008009594865143299,0.001,321.3684223340824
390,3120,6.349070136949437e-05,0.00016073908773250878,0.01289940346032381,0.001,322.2009121910669
391,3128,6.43949445729098e-05,0.00035946021671406925,0.013218237087130547,0.001,323.0297878300771
392,3136,6.387702737016891e-05,0.00017551827477291226,0.013679907657206059,0.001,323.8569731400348
393,3144,6.229482484134349e-05,0.00017980823758989573,0.00559232197701931,0.001,324.67666236218065
394,3152,6.232452581760365e-05,0.0001913960004458204,0.0070201014168560505,0.001,325.5000495831482
395,3160,6.223909388589552e-05,0.0002576114784460515,0.005820600315928459,0.001,326.3289485659916
396,3168,6.231581522633803e-05,0.00021645301603712142,0.006163447163999081,0.001,327.1541886969935
397,3176,6.22108680242504e-05,0.00024019360716920346,0.00606693746522069,0.001,327.9757548091002
398,3184,6.200246633898228e-05,0.000205708944122307,0.005521714687347412,0.001,328.8017569500953
399,3192,6.190242430941653e-05,0.0002037972881225869,0.0032927149441093206,0.001,329.62497159908526
400,3200,6.186827059924856e-05,0.0002548533957451582,0.004148018546402454,0.001,330.4508783770725
401,3208,6.243727350824811e-05,0.00023597831022925675,0.008291098289191723,0.001,331.28231771616265
402,3216,6.270710958292888e-05,0.0001808279484976083,0.008693468756973743,0.001,332.10698925796896
403,3224,6.30033057418868e-05,0.00027143844636157155,0.008749696426093578,0.001,332.9281478410121
404,3232,6.289153260965711e-05,0.00017599576676730067,0.00975627638399601,0.001,333.7491139259655
405,3240,6.24781960047592e-05,0.00023756288283038884,0.008566899225115776,0.001,334.5718652831856
406,3248,6.267133956868203e-05,0.0002542861911933869,0.010113326832652092,0.001,335.39334465400316
407,3256,6.249709624580235e-05,0.00018754531629383564,0.007414480205625296,0.001,336.33093537110835
408,3264,6.238685389287104e-05,0.00024413464416284114,0.00878045056015253,0.001,337.1496263809968
409,3272,6.215663281306111e-05,0.00016694887017365545,0.006686454173177481,0.001,337.979175793007
410,3280,6.256510224029031e-05,0.00029198042466305196,0.010437925346195698,0.001,338.7966219380032
411,3288,6.293912274404223e-05,0.00021814573847223073,0.011329343542456627,0.001,339.62901451298967
412,3296,6.246414945320492e-05,0.0002825901028700173,0.007101039402186871,0.001,340.45687880110927
413,3304,6.244361169248922e-05,0.0001758986181812361,0.007309111300855875,0.001,341.2781160650775
414,3312,6.227962617788205e-05,0.0002368463174207136,0.006595517508685589,0.001,342.1012101441156
415,3320,6.18916768994182e-05,0.0002200553280999884,0.005340600851923227,0.001,342.9294304640498
416,3328,6.181501184634962e-05,0.00021867096074856818,0.0032855155877768993,0.001,343.7568157140631
417,3336,6.17548806940787e-05,0.00017442512034904212,0.0035703794565051794,0.001,344.5867276431527
418,3344,6.216801982457557e-05,0.00022560710203833878,0.008169806562364101,0.001,345.4112883650232
419,3352,6.191400376345925e-05,0.00020100129768252373,0.005346771329641342,0.001,346.2397539531812
420,3360,6.200020287008758e-05,0.00020790273265447468,0.006289377808570862,0.001,347.06930621596985
421,3368,6.17499137971514e-05,0.0002331740688532591,0.0033425679430365562,0.001,347.8947023670189
422,3376,6.171654309901018e-05,0.00020809618581552058,0.003553487593308091,0.001,348.7230980109889
423,3384,6.162885087217678e-05,0.00023860957298893481,0.0032269321382045746,0.001,349.54341028817
424,3392,6.17757713404159e-05,0.00020045042037963867,0.0035635349340736866,0.001,350.3669939660467
425,3400,6.202100051087632e-05,0.00020836554176639766,0.005899148527532816,0.001,351.185269236099
426,3408,6.188973977636808e-05,0.00017055125499609858,0.0062073105946183205,0.001,352.01073992811143
427,3416,6.23861876569893e-05,0.0002713514550123364,0.00956656038761139,0.001,352.83638922614045
428,3424,6.238055823431103e-05,0.0002130058128386736,0.008287901058793068,0.001,353.660268135136
429,3432,6.217384364180961e-05,0.0002707867824938148,0.007543300744146109,0.001,354.5949440370314
430,3440,6.304476424580924e-05,0.0001625989389140159,0.011466321535408497,0.001,355.4263090339955
431,3448,6.296723737856762e-05,0.00025801092851907015,0.010459139943122864,0.001,356.25504716904834
432,3456,6.30618967649753e-05,0.00016186898574233055,0.012434651143848896,0.001,357.0785347451456
433,3464,6.187108587294592e-05,0.0002803764946293086,0.007118708454072475,0.001,357.90699201915413
434,3472,6.219186732046679e-05,0.00021206399833317846,0.007179521955549717,0.001,358.73570007504895
435,3480,6.2188859187785e-05,0.0002148492494598031,0.008639000356197357,0.001,359.56502581806853
436,3488,6.199042790375477e-05,0.00030861637787893414,0.008840424939990044,0.001,360.3921531320084
437,3496,6.318429351332886e-05,0.0001510974980192259,0.01369862724095583,0.001,361.2214693319984
438,3504,6.367581035146212e-05,0.00031677339575253427,0.012731455266475677,0.001,362.0499175300356
439,3512,6.526534547062416e-05,0.00014377775369212031,0.016543453559279442,0.001,362.86869861814193
440,3520,6.246145308831322e-05,0.0002163380413549021,0.008879030123353004,0.001,363.6932318271138
441,3528,6.192539395830009e-05,0.00019271990458946675,0.006698619574308395,0.001,364.52097018505447
442,3536,6.166133655890347e-05,0.00022876160801388323,0.004802182782441378,0.001,365.3441716581583
443,3544,6.172111646511168e-05,0.0002803610113915056,0.004610404837876558,0.001,366.17296281899326
444,3552,6.297032734665861e-05,0.0002543086593504995,0.009816708043217659,0.001,366.99769264506176
445,3560,6.173119085336617e-05,0.00021270794968586415,0.004756227135658264,0.001,367.8281238991767
446,3568,6.178446211286158e-05,0.00016783848695922643,0.005569366738200188,0.001,368.65565937710926
447,3576,6.27882450651152e-05,0.0002420213131699711,0.01144472137093544,0.001,369.4845336431172
448,3584,6.29596197956295e-05,0.00021089259826112539,0.010215175338089466,0.001,370.3117533461191
449,3592,6.369970235971394e-05,0.0002601044252514839,0.01143453549593687,0.001,371.1343737570569
450,3600,6.383452961649257e-05,0.0001487542613176629,0.013372240588068962,0.001,371.95877565210685
451,3608,6.367592092396087e-05,0.00021847740572411567,0.01402125135064125,0.001,372.781972075114
452,3616,6.346854607640727e-05,0.0001516253687441349,0.011720435693860054,0.001,373.6021809121594
453,3624,6.279139413400105e-05,0.00023388660338241607,0.01163820456713438,0.001,374.4299495620653
454,3632,6.293186913506097e-05,0.0002561779401730746,0.01169139426201582,0.001,375.2591626669746
455,3640,6.22180845137592e-05,0.0002654480340424925,0.00843202043324709,0.001,376.08682728605345
456,3648,6.283819049596745e-05,0.00014910420577507466,0.012354030273854733,0.001,376.9143528181594
457,3656,6.33925826693555e-05,0.00018019859271589667,0.011830021627247334,0.001,377.73974281712435
458,3664,6.270512638906706e-05,0.00026260557933710515,0.011933885514736176,0.001,378.6775597971864
459,3672,6.22259494252688e-05,0.00018568069208413363,0.0073141129687428474,0.001,379.5046061191242
460,3680,6.169485949743875e-05,0.00022649919264949858,0.006140341516584158,0.001,380.33190983510576
461,3688,6.198391881384524e-05,0.0001898683694889769,0.0071269008331000805,0.001,381.1588934541214
462,3696,6.311005070034759e-05,0.0002641823666635901,0.01108713261783123,0.001,381.981018677121
463,3704,6.191827138301167e-05,0.00017807798576541245,0.0067487177439033985,0.001,382.8078750120476
464,3712,6.15397755691871e-05,0.00022521556820720434,0.004063442349433899,0.001,383.6295147810597
465,3720,6.17181360731259e-05,0.00021105083578731865,0.006179475225508213,0.001,384.4498540391214
466,3728,6.1486493008508e-05,0.00023378292098641396,0.0039043601136654615,0.001,385.27164230006747
467,3736,6.178063979697845e-05,0.00014841185475233942,0.008616270497441292,0.001,386.0959256910719
468,3744,6.271501571413709e-05,0.00022583664394915104,0.009747345931828022,0.001,386.92558725504205
469,3752,6.155663394639686e-05,0.00019890349358320236,0.004378327168524265,0.001,387.75198915204965
470,3760,6.185419884545052e-05,0.0002353700838284567,0.008157544769346714,0.001,388.5780706431251
471,3768,6.241559584190493e-05,0.00026463528047315776,0.009328768588602543,0.001,389.4050399560947
472,3776,6.160803950975857e-05,0.0001665669260546565,0.006552526261657476,0.001,390.23212774307467
473,3784,6.161847332193311e-05,0.0001626243902137503,0.0049584005028009415,0.001,391.05541717703454
474,3792,6.151359525688586e-05,0.0001970544981304556,0.005151032004505396,0.001,391.88327473797835
475,3800,6.16318585210289e-05,0.00020774775475729257,0.005246044602245092,0.001,392.71069130604155
476,3808,6.137223882517495e-05,0.00017478414520155638,0.003942832816392183,0.001,393.5429133870639
477,3816,6.169547869038743e-05,0.00018839043332263827,0.007508436217904091,0.001,394.37605454819277
478,3824,6.147245799826426e-05,0.00019495122251100838,0.005569882225245237,0.001,395.2035024210345
479,3832,6.153812095905215e-05,0.0002210854145232588,0.0054085757583379745,0.001,396.0277634651866
480,3840,6.158007845746423e-05,0.0001868478284450248,0.006042446941137314,0.001,396.8597921920009
481,3848,6.13694967084276e-05,0.00019863031047862023,0.0032427499536424875,0.001,397.68906678818166
482,3856,6.14558913694548e-05,0.00023708143271505833,0.0043325722217559814,0.001,398.6309516450856
483,3864,6.160103208618295e-05,0.00019459503528196365,0.006246375851333141,0.001,399.45856900606304
484,3872,6.14343455847168e-05,0.00015608774265274405,0.003978608641773462,0.001,400.28137092106044
485,3880,6.224580203444839e-05,0.0002012891782214865,0.010550904087722301,0.001,401.1166534051299
486,3888,6.275254788465344e-05,0.00019958864140789956,0.012179127894341946,0.001,401.9482895000838
487,3896,6.192858724799555e-05,0.00016820593737065792,0.006400026846677065,0.001,402.7769194431603
488,3904,6.25879925371219e-05,0.00024971735547296703,0.011254357174038887,0.001,403.60117249097675
489,3912,6.254221660143867e-05,0.0002973446680698544,0.01052112877368927,0.001,404.43387915496714
490,3920,6.354514497645784e-05,0.00020091106125619262,0.01527064573019743,0.001,405.2593101800885
491,3928,6.27493406318409e-05,0.00015350787725765258,0.011968597769737244,0.001,406.0784065271728
492,3936,6.254097893136493e-05,0.00020493143529165536,0.011514492332935333,0.001,406.90386545914225
493,3944,6.213416584265871e-05,0.0001988346193684265,0.00844517257064581,0.001,407.7283039530739
494,3952,6.128862263413251e-05,0.0001717786508379504,0.004289555363357067,0.001,408.5539270651061
495,3960,6.137627371104586e-05,0.00020965222211088985,0.005715478677302599,0.001,409.37723973812535
496,3968,6.197749919302447e-05,0.00020675403357017785,0.008417165838181973,0.001,410.19716156902723
497,3976,6.14073595270086e-05,0.00019853620324283838,0.005413631908595562,0.001,411.0216661251616
498,3984,6.162444364509271e-05,0.00014021064271219075,0.008852207101881504,0.001,411.8481073260773
499,3992,6.43450624136799e-05,7.554379408247769e-05,0.014488951303064823,0.001,412.67691250215285
500,4000,6.76362052243832e-05,0.00024724408285692334,0.02310895547270775,0.001,413.50747343408875
501,4008,6.276910925203288e-05,0.0003053216205444187,0.010531896725296974,0.001,414.3372040751856
502,4016,6.217276008887257e-05,0.00020734519057441503,0.009551014751195908,0.001,415.1567538820673
503,4024,6.154076479071975e-05,0.0001587778388056904,0.007017997093498707,0.001,415.98902544006705
504,4032,6.14098507075538e-05,0.00020767495152540505,0.006762405391782522,0.001,416.8134585560765
505,4040,6.271549837696266e-05,0.0002452526241540909,0.011438853107392788,0.001,417.6440215120092
506,4048,6.208541984164699e-05,0.00021580024622380733,0.01048970501869917,0.001,418.5842298180796
507,4056,6.1987620760478e-05,0.00016838022565934807,0.009872437454760075,0.001,419.4154151820112
508,4064,6.116913288935877e-05,0.0001749795483192429,0.0035894245374947786,0.001,420.24599135899916
509,4072,6.124118624068114e-05,0.00022224581334739923,0.004890361800789833,0.001,421.07868989906274
510,4080,6.1887986401406e-05,0.000247502262936905,0.008265831507742405,0.001,421.90472805011086
511,4088,6.146341070623725e-05,0.00018334665219299495,0.004850309807807207,0.001,422.73076789616607
512,4096,6.186728777354596e-05,0.00019419552700128406,0.0073728421702980995,0.001,423.5617542681284
513,4104,6.11858628387331e-05,0.0001767520298017189,0.003791213734075427,0.001,424.3944905460812
514,4112,6.214551557520686e-05,0.0001420504559064284,0.009640289470553398,0.001,425.22665484505706
515,4120,6.20746414640819e-05,0.0002362403756706044,0.010708743706345558,0.001,426.0530418790877
516,4128,6.216875455455392e-05,0.0002526151656638831,0.012017874047160149,0.001,426.8748260240536
517,4136,6.247854217353764e-05,0.00021998675947543234,0.012599542737007141,0.001,427.6944186000619
518,4144,6.230696408390045e-05,0.00019053570576943457,0.011239374987781048,0.001,428.5099683350418
519,4152,6.16322956640244e-05,0.00016603789117652923,0.006722680293023586,0.001,429.32953708199784
520,4160,6.134462087589609e-05,0.00016281257558148354,0.0050555928610265255,0.001,430.15718722809106
521,4168,6.117251840047465e-05,0.00019114339374937117,0.004185101017355919,0.001,430.9850087170489
522,4176,6.11127093675562e-05,0.0001891040737973526,0.0032776312436908484,0.001,431.8071777031291
523,4184,6.125352445688136e-05,0.00024142027541529387,0.004312426317483187,0.001,432.6328951190226
524,4192,6.229190559816119e-05,0.00022994904429651797,0.009602485224604607,0.001,433.4512904600706
525,4200,6.149218494176344e-05,0.000211640028283,0.006509727332741022,0.001,434.27927077305503
526,4208,6.122577161406352e-05,0.0002040280232904479,0.005341911688446999,0.001,435.10786240315065
527,4216,6.332756884917681e-05,0.00028087006649002433,0.02080346830189228,0.001,435.9273346429691
528,4224,6.415068641513228e-05,0.0002311210846528411,0.016329292207956314,0.001,436.7570079599973
529,4232,6.14311051835439e-05,0.00014579029812011868,0.007380380295217037,0.001,437.58413106715307
530,4240,6.186637163181132e-05,0.00015246389375533909,0.007966437377035618,0.001,438.40607485803775
531,4248,6.27248477896802e-05,0.00010121297236764804,0.014492643997073174,0.001,439.2352551880758
532,4256,6.259537357207037e-05,0.00017156997637357563,0.014037996530532837,0.001,440.1764555471018
533,4264,6.278786177765544e-05,0.0001561055687488988,0.012806205078959465,0.001,441.0086701181717
534,4272,6.192160631201323e-05,0.00025179877411574125,0.008191635832190514,0.001,441.83442271105014
535,4280,6.267912802026319e-05,0.00027430293266661465,0.012128296308219433,0.001,442.6619621689897
536,4288,6.246851205878272e-05,0.0002567735209595412,0.010366406291723251,0.001,443.48857734003104
537,4296,6.279904252235382e-05,0.00018260414071846753,0.013501022942364216,0.001,444.323561249068
538,4304,6.19893854901998e-05,0.0002046082663582638,0.01118686143308878,0.001,445.1480873359833
539,4312,6.234070111970372e-05,0.00017608163761906326,0.011352301575243473,0.001,445.974214239046
540,4320,6.597878284200702e-05,0.0002083077561110258,0.02009139582514763,0.001,446.8050900581293
541,4328,6.299343382104536e-05,0.00019597355276346207,0.012647528201341629,0.001,447.62928818608634
542,4336,6.122211587181857e-05,0.0001570899476064369,0.003916286863386631,0.001,448.4603461101651
543,4344,6.123161992034432e-05,0.00019250866898801178,0.005583575461059809,0.001,449.28578423219733
544,4352,6.190873184647102e-05,0.00015458386042155325,0.015000516548752785,0.001,450.11246405914426
545,4360,6.557040409956417e-05,0.0001643869181862101,0.01875278726220131,0.001,450.93998161517084
546,4368,6.375138206566487e-05,0.000168771599419415,0.015047074295580387,0.001,451.76455926313065
547,4376,6.342512674155976e-05,0.00023733580019325018,0.013210441917181015,0.001,452.58989267610013
548,4384,6.223526501832776e-05,0.00017203138850163668,0.01204356923699379,0.001,453.41487940307707
549,4392,6.280175515523864e-05,0.0002157050184905529,0.015038258396089077,0.001,454.2404778660275
550,4400,6.305312665073083e-05,0.00023328419774770737,0.013897567056119442,0.001,455.06685560918413
551,4408,6.390569262139435e-05,0.00027885110466741025,0.014867312274873257,0.001,455.8972054349724
552,4416,6.611766518322375e-05,0.000274927617283538,0.02058560587465763,0.001,456.72017713915557
553,4424,7.02221595968194e-05,0.00030706534744240344,0.027105968445539474,0.001,457.55181286414154
554,4432,6.780015763831995e-05,0.0002652289404068142,0.024393906816840172,0.001,458.3747975360602
555,4440,6.387426453162593e-05,0.00016301752475555986,0.01796961948275566,0.001,459.20680091297254
556,4448,6.21421837423164e-05,0.00015618896577507257,0.00952763669192791,0.001,460.0340132780839
557,4456,6.137296262697638e-05,0.00017404506797902286,0.005561050958931446,0.001,460.9702800910454
558,4464,6.137657686420593e-05,0.00016874242282938212,0.006224167998880148,0.001,461.80035010608844
559,4472,6.127856073775928e-05,0.00020496270735748112,0.006408696062862873,0.001,462.63033994310535
560,4480,6.154769561060095e-05,0.00022076508321333677,0.008708963170647621,0.001,463.46098323515616
561,4488,6.117153874515537e-05,0.0001862447679741308,0.005812901072204113,0.001,464.293313204078
562,4496,6.121918293707013e-05,0.0001541486562928185,0.005567128304392099,0.001,465.11069020000286
563,4504,6.130353127517661e-05,0.0001639570400584489,0.006198506336659193,0.001,465.940587521065
564,4512,6.092725030218529e-05,0.0001515052717877552,0.002302424982190132,0.001,466.7642925491091
565,4520,6.115393462175223e-05,0.0001800359459593892,0.005978842731565237,0.001,467.5884525501169
566,4528,6.155732728582199e-05,0.00023942874395288527,0.009346557781100273,0.001,468.41801389912143
567,4536,6.167328565222592e-05,0.00022852820984553546,0.00862396415323019,0.001,469.24172646715306
568,4544,6.141667848545113e-05,0.00019220569811295718,0.00705557968467474,0.001,470.07036642497405
569,4552,6.152990849006001e-05,0.0002390542795183137,0.008624983951449394,0.001,470.8960247260984
570,4560,6.272287520070383e-05,0.00018403107242193073,0.011650757864117622,0.001,471.717306581093
571,4568,6.283641420151737e-05,0.0001606686710147187,0.01495516300201416,0.001,472.5438761210535
572,4576,6.164050518329801e-05,0.00017148522601928562,0.0075806137174367905,0.001,473.3679260390345
573,4584,6.110108068352098e-05,0.00014732700947206467,0.00522628054022789,0.001,474.1942914209794
574,4592,6.281771486506903e-05,0.00021428392210509628,0.011925078928470612,0.001,475.0220957961865
575,4600,6.163584476184467e-05,0.00018502357124816626,0.0076847560703754425,0.001,475.8454914849717
576,4608,6.124177682692018e-05,0.00018681584333535284,0.006718178279697895,0.001,476.6767667881213
577,4616,6.186274085158834e-05,0.00016739947022870183,0.010380297899246216,0.001,477.5034915090073
578,4624,6.143488582475953e-05,0.00021089571237098426,0.006874257232993841,0.001,478.3243545850273
579,4632,6.199500679131822e-05,0.00011934215581277385,0.013246629387140274,0.001,479.14298213017173
580,4640,6.278082659417492e-05,0.00018788303714245558,0.015532455407083035,0.001,479.96943354513496
581,4648,6.197565187305085e-05,0.00023090202012099326,0.010431116446852684,0.001,480.7999370521866
582,4656,6.746592794188499e-05,0.00010534637840464711,0.02159290760755539,0.001,481.620469016023
583,4664,6.342555763948488e-05,7.611150795128196e-05,0.01484567578881979,0.001,482.4378016551491
584,4672,7.06061620280248e-05,0.00020575775124598294,0.02681981958448887,0.001,483.2646900950931
585,4680,6.495120888816671e-05,0.0003306610160507262,0.019870532676577568,0.001,484.2084266191814
586,4688,6.79015684819372e-05,0.00018241065845359117,0.024724194779992104,0.001,485.0400499009993
587,4696,6.105973502010618e-05,0.00019023858476430178,0.00397407216951251,0.001,485.8717522821389
588,4704,6.13504135736012e-05,0.00013826022041030228,0.009584828279912472,0.001,486.69931334699504
589,4712,6.09940568006934e-05,0.00017911489703692496,0.007116310764104128,0.001,487.5277088449802
590,4720,6.091839812110729e-05,0.00016527929983567446,0.0036866727750748396,0.001,488.35560973896645
591,4728,6.155294521291199e-05,0.00021291396114975214,0.012460810132324696,0.001,489.18179334211163
592,4736,6.19690726900872e-05,0.00020899242372252047,0.01018460001796484,0.001,490.00973490602337
593,4744,6.324711915675515e-05,0.0002623818872962147,0.01553222443908453,0.001,490.8363856971264
594,4752,6.469838126868227e-05,0.0001782988983904943,0.018434161320328712,0.001,491.6638038849924
595,4760,6.448792674172022e-05,0.00020710051467176527,0.015493030659854412,0.001,492.49119232897647
596,4768,6.16909505323435e-05,9.779701213119552e-05,0.010118966922163963,0.001,493.3140520621091
597,4776,6.513754174554069e-05,0.00013746249896939844,0.019835051149129868,0.001,494.13765716110356
