epoch,task_balanced_teacher_forced_mse,task_balanced_recursive_mse,gradient_norm,learning_rate,elapsed_seconds
335,0.0013281052039625745,0.002254031365737319,0.032049115747213364,0.001,758.5144624139648
336,0.0013020299181031685,0.0022459934504392245,0.025529107078909874,0.001,760.7414599040058
337,0.0012980272488979001,0.002248901679801444,0.00853485893458128,0.001,763.0949067729525
338,0.0013052606761145096,0.0022529893515942,0.016167690977454185,0.001,765.3258712911047
339,0.0012944431703848143,0.0022678495928024254,0.02997179888188839,0.001,767.5598739411216
340,0.0013231687674609323,0.002246081984291474,0.03510010987520218,0.001,769.9096679401118
341,0.001273117484136795,0.0022416027495637536,0.01838042214512825,0.001,772.1542090820149
342,0.0012848314848573257,0.002257247436015556,0.010593551211059093,0.001,774.5088019450195
343,0.0013153020991012454,0.0022574999408485987,0.030647609382867813,0.001,776.7370448689908
344,0.0013294074936614682,0.0022612289370348058,0.036646805703639984,0.001,778.9659438170493
345,0.001311192715850969,0.0022428176986674466,0.034417491406202316,0.001,781.3083791669924
346,0.0012688165976821135,0.002236743709848573,0.0190841406583786,0.001,783.5422559841536
347,0.0012949705220914136,0.0022558661294169724,0.005319024436175823,0.001,785.885663138004
348,0.0012931230400378506,0.002253029689503213,0.02819903939962387,0.001,788.1222051959485
349,0.0013070034425860892,0.002267361676786095,0.03727240860462189,0.001,790.3504967850167
350,0.0012894242536276579,0.0022538317910706005,0.04236079752445221,0.001,792.7018022399861
351,0.001301304097675408,0.0022788334366244576,0.043497443199157715,0.001,794.9377667689696
352,0.0012975491893788178,0.0022648111529027424,0.04970632120966911,0.001,797.2852863359731
353,0.0012905131734441966,0.0022604057060865066,0.04748870059847832,0.001,799.5164338061586
354,0.0012859423198581983,0.0022321400271418193,0.03199707344174385,0.001,801.7426005050074
355,0.0012794469172755878,0.002244895188293109,0.0032712691463530064,0.001,804.0883193251211
356,0.0012815763475373387,0.0023003387420127788,0.03516111522912979,0.001,806.3104119650088
357,0.0012929916459446151,0.0023251964982288578,0.06333709508180618,0.001,808.5361886750907
358,0.0013138679302452754,0.0023584208101965487,0.08066285401582718,0.001,810.7609221399762
359,0.0013048279215581715,0.0022891251913582287,0.08564399927854538,0.001,813.1060478801373
360,0.0013081711949780583,0.002255208673886955,0.06689058989286423,0.001,815.3265355951153
361,0.001289565135569622,0.002229752232475827,0.04142201319336891,0.001,817.5647749199998
362,0.0012713136287250866,0.002229312240766982,0.018710121512413025,0.001,819.9137413080316
363,0.0012589786880804847,0.002226905101755013,0.01053645834326744,0.001,822.1392380751204
364,0.0012589305406436324,0.002229083562269807,0.00920504704117775,0.001,824.3615553700365
365,0.001256700304414456,0.002228214929345995,0.0063871052116155624,0.001,826.7052744510584
366,0.001267534321717297,0.002244052418973297,0.013059545308351517,0.001,828.9325795320328
367,0.0012689431314356625,0.0023088567929031947,0.04092436283826828,0.001,831.1651834740769
368,0.001291393011342734,0.0023521799788189432,0.07172948122024536,0.001,833.5142268780619
369,0.0013191393324329208,0.002333866083063185,0.08879635483026505,0.001,835.7403197011445
370,0.0012960513316405315,0.0022336262821530304,0.0747227668762207,0.001,838.0852451140527
371,0.0012500716838985682,0.0022280171397142112,0.028413163498044014,0.001,840.3344880349468
372,0.0012632913324826707,0.002334506173307697,0.026260029524564743,0.001,842.5553921691608
373,0.0012874052044935524,0.0023606885030555227,0.07700945436954498,0.001,844.9037759031635
374,0.0012949116353411227,0.0023365422578838966,0.09576154500246048,0.001,847.1246061420534
375,0.0012623771908693016,0.0022358498730075857,0.07883553206920624,0.001,849.351141412044
376,0.0012484642308360587,0.0022226960475866995,0.03603789210319519,0.001,851.6952241689432
377,0.0012242361262906343,0.0022595729872894785,0.013318326324224472,0.001,853.9179188359994
378,0.0012227401797038813,0.0022676929753894606,0.0455632209777832,0.001,856.2589391570073
379,0.0012604708414680015,0.0022675424503783384,0.05688309296965599,0.001,858.4830968631431
380,0.0012329468348373969,0.002223831349207709,0.04862436279654503,0.001,860.7084575381596
381,0.0012185577749429892,0.002226084102100382,0.01608900912106037,0.001,863.0618483140133
382,0.001246653914373989,0.0023004866088740528,0.025861425325274467,0.001,865.27972386498
383,0.0012541634302275877,0.0023135263472795486,0.06614964455366135,0.001,867.6184302689508
384,0.001277291332371533,0.002336042971971134,0.08308142423629761,0.001,869.8384580800775
385,0.001269529398996383,0.002252934112523993,0.08098749816417694,0.001,872.0576423290186
386,0.0012556910902882616,0.0022392995694341757,0.05797745659947395,0.001,874.4004861230496
387,0.001236320579967772,0.0022294939456818006,0.02369326539337635,0.001,876.6273686280474
388,0.0012249946400212746,0.002282083461371561,0.02324751950800419,0.001,878.8498167020734
389,0.001226840482559055,0.002352373441681266,0.06767577677965164,0.001,881.1957932480145
390,0.001246239000465721,0.0022596342993589738,0.08120369166135788,0.001,883.4179541261401
391,0.0012247056195822854,0.0022211637115105987,0.056227706372737885,0.001,885.667259481037
392,0.0012081722379662097,0.0022386437631212175,0.012700780294835567,0.001,888.0041169631295
393,0.0012233646993990988,0.0022687777721633515,0.033125802874565125,0.001,890.2237291401252
394,0.001241209121265759,0.0023207333288155496,0.06270238757133484,0.001,892.5643942691386
395,0.0012175493757240474,0.002236027600398908,0.06975942850112915,0.001,894.7908071940765
396,0.001232638208117957,0.002216273103840649,0.04256445914506912,0.001,897.0164845469408
397,0.0012025967686592292,0.0022518393816426396,0.0034907113295048475,0.001,899.2449225119781
398,0.0012233462475705892,0.0022725005789349475,0.04027930274605751,0.001,901.5845672360156
399,0.001237959455465898,0.002298871462699026,0.06490471959114075,0.001,903.8155299271457
400,0.0012211864814162254,0.002217088534962386,0.05979463830590248,0.001,906.156222915044
401,0.0012026036468644936,0.002214962034486234,0.02287856675684452,0.001,908.3966366921086
402,0.001197026838781312,0.0022392843772346773,0.012765663675963879,0.001,910.6225561629981
403,0.0011982533809108038,0.0022418125881813467,0.03634173050522804,0.001,912.9776271630544
404,0.0012009987452377875,0.0023427549943638346,0.05657433345913887,0.001,915.2024296161253
405,0.00122466809504355,0.0023395966563839465,0.08275947719812393,0.001,917.4212296721525
406,0.0012354853000336636,0.0023606890657295785,0.09651736915111542,0.001,919.7698803560343
407,0.0012709488316128652,0.0022944665203491845,0.09309723228216171,0.001,921.9951609510463
408,0.0012090951980402072,0.0022491527876506248,0.07579163461923599,0.001,924.2172422939911
409,0.0011855662839176755,0.0022118849835048118,0.044497180730104446,0.001,926.5536353290081
410,0.0011696677829604596,0.0022128086032656333,0.011443656869232655,0.001,928.780696101021
411,0.001158976510244732,0.002282685076352209,0.022069312632083893,0.001,931.0109966809396
412,0.0012018913694191724,0.002247509682395806,0.052826449275016785,0.001,933.3531652500387
413,0.0011627101242387046,0.002234347203435997,0.05199006199836731,0.001,935.5740079740062
414,0.0011838330149961014,0.0022108723448279,0.031635820865631104,0.001,937.9213138881605
415,0.0011870420906537522,0.0022436954507914684,0.0057611605152487755,0.001,940.1505455791485
416,0.0011802356263312201,0.0023242776708987853,0.04826700687408447,0.001,942.3738535409793
417,0.001212964435884108,0.002315968304174021,0.07764151692390442,0.001,944.7167785051279
418,0.0012219925896109392,0.002335957329099377,0.08701616525650024,0.001,946.9337871000171
419,0.0011962140755107005,0.00225235044490546,0.08110881596803665,0.001,949.281692605
420,0.0011760952863066147,0.0022291875793598592,0.05842628702521324,0.001,951.4998825220391
421,0.0011549790215212852,0.002218958029213051,0.02513263002038002,0.001,953.7337559200823
422,0.0011430861486587673,0.0022169715957716107,0.011411781422793865,0.001,956.0752902301028
423,0.001152140476430456,0.0022516492754220963,0.031667426228523254,0.001,958.2983327819966
424,0.0011644035985227674,0.0022320131538435817,0.04255516454577446,0.001,960.6313721160404
425,0.0011439709924161434,0.0022595985986602805,0.04700103774666786,0.001,962.8518868901301
426,0.0011653849408806611,0.0022296769505677125,0.04960760846734047,0.001,965.0768806589767
427,0.0011779573978856206,0.0022338354222786925,0.043080635368824005,0.001,967.4176326210145
428,0.0011615332138414185,0.002209170527445773,0.027591368183493614,0.001,969.6410759801511
429,0.0011324603983666748,0.0022081659020235143,0.006349432282149792,0.001,971.8664604551159
430,0.001148860309816276,0.0022249870817176998,0.011527050286531448,0.001,974.206426352961
431,0.0011395583375512313,0.00221334770321846,0.02134822867810726,0.001,976.4429578769486
432,0.001121985134280597,0.0022555901862991354,0.03155749291181564,0.001,978.6668180751149
433,0.0011776964529417455,0.0022420248521181443,0.04417790472507477,0.001,981.0118218560237
434,0.001152833099088942,0.002328562142793089,0.05763852968811989,0.001,983.2435622389894
435,0.0011828090355265886,0.00229865952860564,0.07532510906457901,0.001,985.4692444121465
436,0.0011535166073978569,0.0022954806336201727,0.07756161689758301,0.001,987.8109793311451
437,0.0011616679063687723,0.002233724265048901,0.06574735045433044,0.001,990.0299103511497
438,0.0011488819630661358,0.0022818129315661886,0.055406685918569565,0.001,992.2539566571359
439,0.001133725968732809,0.0022580051251376667,0.05833789333701134,0.001,994.59368193103
440,0.0011480754668203492,0.002382002247031778,0.0706818476319313,0.001,996.817948789103
441,0.001147161655050392,0.0023110000086793057,0.08664224296808243,0.001,999.0543902739882
442,0.0011558850722697873,0.0023600306400718787,0.08922788500785828,0.001,1001.3949577789754
443,0.001170043843255068,0.0022392003253723183,0.08027808368206024,0.001,1003.6134742521681
444,0.0011209213504722963,0.002235621854197234,0.056557971984148026,0.001,1005.8381817841437
445,0.0011175724891169618,0.0022065373098788164,0.03151271864771843,0.001,1008.065441156039
446,0.00110232697140115,0.0022161308831224837,0.016774524003267288,0.001,1010.4048256671522
447,0.001106667536078021,0.0022076445748098195,0.014807051979005337,0.001,1012.6266071780119
448,0.001082211674656719,0.0022275562514550984,0.020604336634278297,0.001,1014.9663448799402
449,0.0010797632567118853,0.002208352612797171,0.024003705009818077,0.001,1017.1877289360855
450,0.0010960979367761563,0.002213361323811114,0.019054889678955078,0.001,1019.410927311983
451,0.0010936958812332402,0.0022692251562451324,0.0033892847131937742,0.001,1021.7617074721493
452,0.0011141895277736087,0.0024297188501805067,0.05477369576692581,0.001,1023.9874792131595
453,0.001160759925066183,0.00290722392189006,0.12395118176937103,0.001,1026.2077411781065
454,0.0013043629102564107,0.003325656735493491,0.19855846464633942,0.001,1028.5493897851557
455,0.0014632968935378206,0.00362286598344023,0.2616921067237854,0.001,1030.7725290530361
456,0.0015357974916696548,0.0029695255313223847,0.281016081571579,0.001,1033.1081621020567
457,0.001335512257355731,0.0023135828669182956,0.21576973795890808,0.001,1035.3284818930551
458,0.001091294689103961,0.002398177185871949,0.06708643585443497,0.001,1037.5467547490261
459,0.001124724328595524,0.002864612232466849,0.09469755738973618,0.001,1039.885487964144
460,0.001314005062643749,0.0031849177418431887,0.20826460421085358,0.001,1042.1082564601675
461,0.0013658107685235639,0.002583683827348674,0.2334689050912857,0.001,1044.4626325471327
462,0.0012088529620086774,0.0022125293617136776,0.15687716007232666,0.001,1046.689439699985
463,0.001085444838584711,0.002588342952852448,0.006883713882416487,0.001,1048.912680953974
464,0.0011842782939008127,0.002745769748192591,0.13417892158031464,0.001,1051.2523055300117
465,0.0012527443614089862,0.0024371546266290047,0.17915047705173492,0.001,1053.4717894929927
466,0.0011100348201580346,0.0022304520243778825,0.10383360832929611,0.001,1055.6913437510375
467,0.00106627814238891,0.0025017257333577922,0.031019426882267,0.001,1058.039967810968
468,0.0011699891814108316,0.0027431694713110724,0.13998955488204956,0.001,1060.2624278150033
469,0.0012139788498946775,0.002323507835778097,0.16531632840633392,0.001,1062.4839604881126
470,0.0010991070497160156,0.0022076718353976807,0.09304415434598923,0.001,1064.8268527451437
471,0.0010649368535572041,0.0024553140974603593,0.02313276194036007,0.001,1067.0627830890007
472,0.0011141084445019562,0.0023241413097518184,0.10135024040937424,0.001,1069.2836405709386
473,0.0010879279725486413,0.0022389068423459926,0.09519264101982117,0.001,1071.619280830957
474,0.0010529794381000102,0.0022780197905376554,0.029466282576322556,0.001,1073.8388390501495
475,0.0010534782486502081,0.0023284152072543898,0.051988065242767334,0.001,1076.0621131369844
