iteration,source,alpha
600,CALCE_CX2_36.pkl,0.0
600,CALCE_CX2_38.pkl,0.56203693151474
610,CALCE_CX2_16.pkl,0.05475321039557457
610,CALCE_CX2_33.pkl,0.020744819194078445
610,CALCE_CX2_34.pkl,0.21480892598628998
610,CALCE_CX2_35.pkl,0.14601126313209534
610,CALCE_CX2_36.pkl,0.0
610,CALCE_CX2_38.pkl,0.5636817812919617
620,CALCE_CX2_16.pkl,0.05613761767745018
620,CALCE_CX2_33.pkl,0.025421321392059326
620,CALCE_CX2_34.pkl,0.20357513427734375
620,CALCE_CX2_35.pkl,0.14697857201099396
620,CALCE_CX2_36.pkl,0.0
620,CALCE_CX2_38.pkl,0.5678873658180237
630,CALCE_CX2_16.pkl,0.05501503124833107
630,CALCE_CX2_33.pkl,0.0214373879134655
630,CALCE_CX2_34.pkl,0.21350198984146118
630,CALCE_CX2_35.pkl,0.14629358053207397
630,CALCE_CX2_36.pkl,0.0
630,CALCE_CX2_38.pkl,0.5637519955635071
640,CALCE_CX2_16.pkl,0.05561171472072601
640,CALCE_CX2_33.pkl,0.023500462993979454
640,CALCE_CX2_34.pkl,0.20848210155963898
640,CALCE_CX2_35.pkl,0.14668822288513184
640,CALCE_CX2_36.pkl,0.0
640,CALCE_CX2_38.pkl,0.5657175183296204
650,CALCE_CX2_16.pkl,0.056271154433488846
650,CALCE_CX2_33.pkl,0.02529648318886757
650,CALCE_CX2_34.pkl,0.2047036588191986
650,CALCE_CX2_35.pkl,0.1473236083984375
650,CALCE_CX2_36.pkl,0.0
650,CALCE_CX2_38.pkl,0.5664051175117493
660,CALCE_CX2_16.pkl,0.05681177228689194
660,CALCE_CX2_33.pkl,0.027886558324098587
660,CALCE_CX2_34.pkl,0.1974731832742691
660,CALCE_CX2_35.pkl,0.1473710983991623
660,CALCE_CX2_36.pkl,0.0
660,CALCE_CX2_38.pkl,0.570457398891449
670,CALCE_CX2_16.pkl,0.05796293541789055
670,CALCE_CX2_33.pkl,0.032880693674087524
670,CALCE_CX2_34.pkl,0.183881938457489
670,CALCE_CX2_35.pkl,0.14767563343048096
670,CALCE_CX2_36.pkl,0.0
670,CALCE_CX2_38.pkl,0.5775988101959229
680,CALCE_CX2_16.pkl,0.05933304876089096
680,CALCE_CX2_33.pkl,0.03789699077606201
680,CALCE_CX2_34.pkl,0.17105542123317719
680,CALCE_CX2_35.pkl,0.14835308492183685
680,CALCE_CX2_36.pkl,0.0
680,CALCE_CX2_38.pkl,0.5833614468574524
690,CALCE_CX2_16.pkl,0.0594082772731781
690,CALCE_CX2_33.pkl,0.038924440741539
690,CALCE_CX2_34.pkl,0.16753868758678436
690,CALCE_CX2_35.pkl,0.14803257584571838
690,CALCE_CX2_36.pkl,0.0
690,CALCE_CX2_38.pkl,0.5860960483551025
700,CALCE_CX2_16.pkl,0.060902275145053864
700,CALCE_CX2_33.pkl,0.043853335082530975
700,CALCE_CX2_34.pkl,0.15542663633823395
700,CALCE_CX2_35.pkl,0.14895693957805634
700,CALCE_CX2_36.pkl,0.0
700,CALCE_CX2_38.pkl,0.5908608436584473
710,CALCE_CX2_16.pkl,0.062154803425073624
710,CALCE_CX2_33.pkl,0.04767020791769028
710,CALCE_CX2_34.pkl,0.14636676013469696
710,CALCE_CX2_35.pkl,0.14989174902439117
710,CALCE_CX2_36.pkl,0.0
710,CALCE_CX2_38.pkl,0.5939164757728577
720,CALCE_CX2_16.pkl,0.06197827309370041
720,CALCE_CX2_33.pkl,0.047337450087070465
720,CALCE_CX2_34.pkl,0.14691895246505737
720,CALCE_CX2_35.pkl,0.14966647326946259
720,CALCE_CX2_36.pkl,0.0
720,CALCE_CX2_38.pkl,0.5940988659858704
730,CALCE_CX2_16.pkl,0.0625346302986145
730,CALCE_CX2_33.pkl,0.048986759036779404
730,CALCE_CX2_34.pkl,0.14308395981788635
730,CALCE_CX2_35.pkl,0.15011292695999146
730,CALCE_CX2_36.pkl,0.0
730,CALCE_CX2_38.pkl,0.595281720161438
740,CALCE_CX2_16.pkl,0.062328506261110306
740,CALCE_CX2_33.pkl,0.048645950853824615
740,CALCE_CX2_34.pkl,0.14361190795898438
740,CALCE_CX2_35.pkl,0.14984330534934998
740,CALCE_CX2_36.pkl,0.0
740,CALCE_CX2_38.pkl,0.5955703258514404
750,CALCE_CX2_16.pkl,0.06380008906126022
750,CALCE_CX2_33.pkl,0.052862923592329025
750,CALCE_CX2_34.pkl,0.13389527797698975
750,CALCE_CX2_35.pkl,0.15109577775001526
750,CALCE_CX2_36.pkl,0.0
750,CALCE_CX2_38.pkl,0.598345935344696
760,CALCE_CX2_16.pkl,0.06453243643045425
760,CALCE_CX2_33.pkl,0.055029213428497314
760,CALCE_CX2_34.pkl,0.12886422872543335
760,CALCE_CX2_35.pkl,0.15171033143997192
760,CALCE_CX2_36.pkl,0.0
760,CALCE_CX2_38.pkl,0.5998637676239014
770,CALCE_CX2_16.pkl,0.06406434625387192
770,CALCE_CX2_33.pkl,0.05392320454120636
770,CALCE_CX2_34.pkl,0.13128143548965454
770,CALCE_CX2_35.pkl,0.15122699737548828
770,CALCE_CX2_36.pkl,0.0
770,CALCE_CX2_38.pkl,0.5995039939880371
780,CALCE_CX2_16.pkl,0.06413251906633377
780,CALCE_CX2_33.pkl,0.05367675796151161
780,CALCE_CX2_34.pkl,0.13268351554870605
780,CALCE_CX2_35.pkl,0.1515016257762909
780,CALCE_CX2_36.pkl,0.0
780,CALCE_CX2_38.pkl,0.5980055928230286
790,CALCE_CX2_16.pkl,0.06476374715566635
790,CALCE_CX2_33.pkl,0.05497859790921211
790,CALCE_CX2_34.pkl,0.13052211701869965
790,CALCE_CX2_35.pkl,0.15227866172790527
790,CALCE_CX2_36.pkl,0.0
790,CALCE_CX2_38.pkl,0.5974568724632263
800,CALCE_CX2_16.pkl,0.06566408276557922
800,CALCE_CX2_33.pkl,0.05734772980213165
800,CALCE_CX2_34.pkl,0.12540310621261597
800,CALCE_CX2_35.pkl,0.1531577855348587
800,CALCE_CX2_36.pkl,0.0
800,CALCE_CX2_38.pkl,0.5984272956848145
810,CALCE_CX2_16.pkl,0.06478437036275864
810,CALCE_CX2_33.pkl,0.05537793040275574
810,CALCE_CX2_34.pkl,0.1295154094696045
810,CALCE_CX2_35.pkl,0.15221066772937775
810,CALCE_CX2_36.pkl,0.0
810,CALCE_CX2_38.pkl,0.598111629486084
820,CALCE_CX2_16.pkl,0.06587333977222443
820,CALCE_CX2_33.pkl,0.05849522724747658
820,CALCE_CX2_34.pkl,0.12227863073348999
820,CALCE_CX2_35.pkl,0.15315696597099304
820,CALCE_CX2_36.pkl,0.0
820,CALCE_CX2_38.pkl,0.6001958250999451
830,CALCE_CX2_16.pkl,0.06606698781251907
830,CALCE_CX2_33.pkl,0.05937563255429268
830,CALCE_CX2_34.pkl,0.11982475221157074
830,CALCE_CX2_35.pkl,0.15319810807704926
830,CALCE_CX2_36.pkl,0.0
830,CALCE_CX2_38.pkl,0.6015345454216003
840,CALCE_CX2_16.pkl,0.06646093726158142
840,CALCE_CX2_33.pkl,0.06015525758266449
840,CALCE_CX2_34.pkl,0.1185687780380249
840,CALCE_CX2_35.pkl,0.15369555354118347
840,CALCE_CX2_36.pkl,0.0
840,CALCE_CX2_38.pkl,0.6011194586753845
850,CALCE_CX2_16.pkl,0.06749942153692245
850,CALCE_CX2_33.pkl,0.0623493418097496
850,CALCE_CX2_34.pkl,0.11440472304821014
850,CALCE_CX2_35.pkl,0.1549103558063507
850,CALCE_CX2_36.pkl,0.0
850,CALCE_CX2_38.pkl,0.6008361577987671
860,CALCE_CX2_16.pkl,0.06800855696201324
860,CALCE_CX2_33.pkl,0.06434263288974762
860,CALCE_CX2_34.pkl,0.10872860252857208
860,CALCE_CX2_35.pkl,0.15510441362857819
860,CALCE_CX2_36.pkl,0.0
860,CALCE_CX2_38.pkl,0.6038157939910889
870,CALCE_CX2_16.pkl,0.06717395782470703
870,CALCE_CX2_33.pkl,0.0633205696940422
870,CALCE_CX2_34.pkl,0.10933436453342438
870,CALCE_CX2_35.pkl,0.15381108224391937
870,CALCE_CX2_36.pkl,0.0
870,CALCE_CX2_38.pkl,0.6063600182533264
880,CALCE_CX2_16.pkl,0.06742165982723236
880,CALCE_CX2_33.pkl,0.06423447281122208
880,CALCE_CX2_34.pkl,0.10690765827894211
880,CALCE_CX2_35.pkl,0.1539483666419983
880,CALCE_CX2_36.pkl,0.0
880,CALCE_CX2_38.pkl,0.6074878573417664
890,CALCE_CX2_16.pkl,0.06790168583393097
890,CALCE_CX2_33.pkl,0.06563165783882141
890,CALCE_CX2_34.pkl,0.10355540364980698
890,CALCE_CX2_35.pkl,0.15436019003391266
