candidate,best_source_meta_loss,mae,rmse,mae_percent,rmse_percent,r2,point_count,eol_threshold,current_cycle,actual_eol_cycle_last_hitting,predicted_eol_cycle_last_hitting,actual_rul,predicted_rul,rul_error_actual_minus_predicted,cell,mode,adaptation_best_step,adaptation_best_support_loss,oracle_query_selection,learning_rate,loss_reduction,sampling_mode,adaptation_selection_value,support_validation_mae_fraction,support_validation_mae_percent,query_used_for_gradient,query_used_for_checkpoint_selection,deployment_safe,checkpoint_selection
p0p85_ilr0p005,0.0020649795653298495,0.0502470213141697,0.073879015668039,5.024702131416973,7.387901566803909,0.8307746163313651,1479,0.7,100,878,1046,778,946,-168,CALCE_CX2_38.pkl,fast_3_steps,3,0.0052113691344857,False,0.005,sample_balanced,random,,,,,,,
p0p85_ilr0p005,0.0020649795653298495,0.0574937484333816,0.0790345081302654,5.749374843338169,7.903450813026541,0.8063324689104135,1479,0.7,100,878,1070,778,970,-192,CALCE_CX2_38.pkl,fast_5_steps,5,0.0050789900124073,False,0.005,sample_balanced,random,,,,,,,
p0p85_ilr0p005,0.0020649795653298495,0.039888782831181,0.0669093911549399,3.9888782831181016,6.690939115493999,0.8611974443348805,1479,0.7,100,878,1008,778,908,-130,CALCE_CX2_38.pkl,complete_paper_query_selected,0,,True,0.005,sample_balanced,random,0.039888782831181,,,False,True,False,paper_query_early_stopping
p0p85_ilr0p01,0.0019963708240538836,0.0169054211297694,0.0223830808549312,1.6905421129769471,2.238308085493121,0.9365069366984088,972,0.7,100,882,977,782,877,-95,CALCE_CX2_37.pkl,fast_0_steps,0,0.0066454783082008,False,0.01,sample_balanced,random,,,,,,,
p0p85_ilr0p01,0.0019963708240538836,0.0245091858617064,0.0317285505652173,2.450918586170646,3.1728550565217333,0.8724187010538678,972,0.7,100,882,1026,782,926,-144,CALCE_CX2_37.pkl,fast_1_steps,1,0.0061824987642467,False,0.01,sample_balanced,random,,,,,,,
p0p85_ilr0p01,0.0019963708240538836,0.0324556741166952,0.0389367283475772,3.245567411669528,3.8936728347577247,0.8078654498018618,972,0.7,100,882,1058,782,958,-176,CALCE_CX2_37.pkl,fast_3_steps,3,0.0060057146474719,False,0.01,sample_balanced,random,,,,,,,
p0p85_ilr0p01,0.0019963708240538836,0.0409977276460724,0.0467932746532032,4.099772764607244,4.679327465320328,0.7225061061436946,972,0.7,100,882,1072,782,972,-190,CALCE_CX2_37.pkl,fast_5_steps,5,0.0058949114754796,False,0.01,sample_balanced,random,,,,,,,
p0p85_ilr0p01,0.0019963708240538836,0.0169054211297694,0.0223830808549312,1.6905421129769471,2.238308085493121,0.9365069366984088,972,0.7,100,882,977,782,877,-95,CALCE_CX2_37.pkl,complete_paper_query_selected,0,,True,0.01,sample_balanced,random,0.0169054211297694,,,False,True,False,paper_query_early_stopping
p0p85_ilr0p01,0.0019963708240538836,0.0357788736614125,0.0669094826077149,3.5778873661412587,6.690948260771493,0.8611970648997268,1479,0.7,100,878,977,778,877,-99,CALCE_CX2_38.pkl,fast_0_steps,0,0.0065817288123071,False,0.01,sample_balanced,random,,,,,,,
p0p85_ilr0p01,0.0019963708240538836,0.0444191169530366,0.0722221290396654,4.4419116953036655,7.222212903966548,0.8382799450495025,1479,0.7,100,878,1023,778,923,-145,CALCE_CX2_38.pkl,fast_1_steps,1,0.006186454091221,False,0.01,sample_balanced,random,,,,,,,
p0p85_ilr0p01,0.0019963708240538836,0.0519454855830221,0.0767931722420924,5.194548558302216,7.67931722420925,0.8171611323905921,1479,0.7,100,878,1051,778,951,-173,CALCE_CX2_38.pkl,fast_3_steps,3,0.0060361917130649,False,0.01,sample_balanced,random,,,,,,,
p0p85_ilr0p01,0.0019963708240538836,0.0616282905903723,0.0833603643386536,6.162829059037236,8.336036433865365,0.7845519762804345,1479,0.7,100,878,1084,778,984,-206,CALCE_CX2_38.pkl,fast_5_steps,5,0.005927063524723,False,0.01,sample_balanced,random,,,,,,,
p0p85_ilr0p01,0.0019963708240538836,0.0357788736614125,0.0669094826077149,3.5778873661412587,6.690948260771493,0.8611970648997268,1479,0.7,100,878,977,778,877,-99,CALCE_CX2_38.pkl,complete_paper_query_selected,0,,True,0.01,sample_balanced,random,0.0357788736614125,,,False,True,False,paper_query_early_stopping
p0p85_ilr0p025,0.0019750576233491302,0.5003416314859058,0.5023076312078559,50.03416314859058,50.2307631207856,-30.976145093396585,972,0.7,100,882,1072,782,972,-190,CALCE_CX2_37.pkl,fast_0_steps,0,0.1685284078121185,False,0.025,sample_balanced,random,,,,,,,
p0p85_ilr0p025,0.0019750576233491302,0.0317073217244634,0.0391675368644241,3.1707321724463435,3.916753686442414,0.8055808342180383,972,0.7,100,882,1047,782,947,-165,CALCE_CX2_37.pkl,fast_1_steps,1,0.0049892151728272,False,0.025,sample_balanced,random,,,,,,,
p0p85_ilr0p025,0.0019750576233491302,0.0386353453199659,0.0459374589692511,3.863534531996597,4.593745896925115,0.7325636165473888,972,0.7,100,882,1072,782,972,-190,CALCE_CX2_37.pkl,fast_3_steps,3,0.0048469183966517,False,0.025,sample_balanced,random,,,,,,,
p0p85_ilr0p025,0.0019750576233491302,0.051776698202567,0.0586414771504418,5.177669820256707,5.86414771504418,0.564190837677322,972,0.7,100,882,1072,782,972,-190,CALCE_CX2_37.pkl,fast_5_steps,5,0.0047123963013291,False,0.025,sample_balanced,random,,,,,,,
p0p85_ilr0p025,0.0019750576233491302,0.0317073217244634,0.0391675368644241,3.1707321724463435,3.916753686442414,0.8055808342180383,972,0.7,100,882,1047,782,947,-165,CALCE_CX2_37.pkl,complete_paper_query_selected,1,,True,0.025,sample_balanced,random,0.0317073217244634,,,False,True,False,paper_query_early_stopping
p0p85_ilr0p025,0.0019750576233491302,0.5733874069998083,0.5874481867615,57.338740699980825,58.74481867615,-9.699474345565855,1479,0.7,100,878,1579,778,1479,-701,CALCE_CX2_38.pkl,fast_0_steps,0,0.1702416539192199,False,0.025,sample_balanced,random,,,,,,,
p0p85_ilr0p025,0.0019750576233491302,0.0518675345853538,0.0787910911645668,5.18675345853538,7.879109116456687,0.8075235781623691,1479,0.7,100,878,1038,778,938,-160,CALCE_CX2_38.pkl,fast_1_steps,1,0.0050569409504532,False,0.025,sample_balanced,random,,,,,,,
p0p85_ilr0p025,0.0019750576233491302,0.0602864739987463,0.0851630418759943,6.02864739987463,8.516304187599436,0.7751330460008431,1479,0.7,100,878,1068,778,968,-190,CALCE_CX2_38.pkl,fast_3_steps,3,0.0049154059961438,False,0.025,sample_balanced,random,,,,,,,
p0p85_ilr0p025,0.0019750576233491302,0.0772937697206949,0.099243365424879,7.729376972069494,9.9243365424879,0.6946300677250451,1479,0.7,100,878,1126,778,1026,-248,CALCE_CX2_38.pkl,fast_5_steps,5,0.0047745620831847,False,0.025,sample_balanced,random,,,,,,,
p0p85_ilr0p025,0.0019750576233491302,0.0518675345853538,0.0787910911645668,5.18675345853538,7.879109116456687,0.8075235781623691,1479,0.7,100,878,1038,778,938,-160,CALCE_CX2_38.pkl,complete_paper_query_selected,1,,True,0.025,sample_balanced,random,0.0518675345853538,,,False,True,False,paper_query_early_stopping
p0p85_ilr0p05,0.001959960861131549,0.0900523983723933,0.0933152760748537,9.005239837239332,9.331527607485372,-0.1035500738036641,972,0.7,100,882,1072,782,972,-190,CALCE_CX2_37.pkl,fast_0_steps,0,0.0070534236729145,False,0.05,sample_balanced,random,,,,,,,
p0p85_ilr0p05,0.001959960861131549,0.0274794038317453,0.0350697822132569,2.7479403831745386,3.5069782213256984,0.8441335330248021,972,0.7,100,882,1032,782,932,-150,CALCE_CX2_37.pkl,fast_1_steps,1,0.005640925373882,False,0.05,sample_balanced,random,,,,,,,
p0p85_ilr0p05,0.001959960861131549,0.0359258079388005,0.043532803379809,3.5925807938800567,4.35328033798091,0.7598294104147397,972,0.7,100,882,1071,782,971,-189,CALCE_CX2_37.pkl,fast_3_steps,3,0.0053676627576351,False,0.05,sample_balanced,random,,,,,,,
p0p85_ilr0p05,0.001959960861131549,0.0560757745149304,0.0627795456640392,5.607577451493047,6.277954566403923,0.5005144940857288,972,0.7,100,882,1072,782,972,-190,CALCE_CX2_37.pkl,fast_5_steps,5,0.0050009731203317,False,0.05,sample_balanced,random,,,,,,,
p0p85_ilr0p05,0.001959960861131549,0.0274794038317453,0.0350697822132569,2.7479403831745386,3.5069782213256984,0.8441335330248021,972,0.7,100,882,1032,782,932,-150,CALCE_CX2_37.pkl,complete_paper_query_selected,1,,True,0.05,sample_balanced,random,0.0274794038317453,,,False,True,False,paper_query_early_stopping
p0p85_ilr0p05,0.001959960861131549,0.1147302855188058,0.1279617328615177,11.473028551880583,12.796173286151774,0.4923276250604543,1479,0.7,100,878,1216,778,1116,-338,CALCE_CX2_38.pkl,fast_0_steps,0,0.0072744106873869,False,0.05,sample_balanced,random,,,,,,,
p0p85_ilr0p05,0.001959960861131549,0.0462073087693235,0.076703404010766,4.620730876932351,7.670340401076602,0.8175883455954551,1479,0.7,100,878,1020,778,920,-142,CALCE_CX2_38.pkl,fast_1_steps,1,0.0057418816722929,False,0.05,sample_balanced,random,,,,,,,
p0p85_ilr0p05,0.001959960861131549,0.0572671063815099,0.0844336401848013,5.726710638150994,8.443364018480132,0.7789684173884126,1479,0.7,100,878,1061,778,961,-183,CALCE_CX2_38.pkl,fast_3_steps,3,0.0054349284619092,False,0.05,sample_balanced,random,,,,,,,
p0p85_ilr0p05,0.001959960861131549,0.0828730527824414,0.1046275939978208,8.287305278244144,10.462759399782083,0.6605969166466719,1479,0.7,100,878,1147,778,1047,-269,CALCE_CX2_38.pkl,fast_5_steps,5,0.0050450572744011,False,0.05,sample_balanced,random,,,,,,,
p0p85_ilr0p05,0.001959960861131549,0.0462073087693235,0.076703404010766,4.620730876932351,7.670340401076602,0.8175883455954551,1479,0.7,100,878,1020,778,920,-142,CALCE_CX2_38.pkl,complete_paper_query_selected,1,,True,0.05,sample_balanced,random,0.0462073087693235,,,False,True,False,paper_query_early_stopping
p1_ilr0p005,0.002072101505473256,0.0206140626702047,0.027183928465579,2.061406267020477,2.718392846557907,0.9063493079619912,972,0.7,100,882,1002,782,902,-120,CALCE_CX2_37.pkl,fast_0_steps,0,0.006467459257692,False,0.005,sample_balanced,random,,,,,,,
p1_ilr0p005,0.002072101505473256,0.0234229508749481,0.0300469260315147,2.342295087494818,3.004692603151475,0.885584029341506,972,0.7,100,882,1015,782,915,-133,CALCE_CX2_37.pkl,fast_1_steps,1,0.0063399979844689,False,0.005,sample_balanced,random,,,,,,,
p1_ilr0p005,0.002072101505473256,0.0271714068412525,0.0334556488480415,2.717140684125251,3.3455648848041544,0.8581512647642188,972,0.7,100,882,1030,782,930,-148,CALCE_CX2_37.pkl,fast_3_steps,3,0.0062246331945061,False,0.005,sample_balanced,random,,,,,,,
p1_ilr0p005,0.002072101505473256,0.0320363677358088,0.0378409416159343,3.2036367735808806,3.78409416159343,0.818527666851231,972,0.7,100,882,1049,782,949,-167,CALCE_CX2_37.pkl,fast_5_steps,5,0.0061189760453999,False,0.005,sample_balanced,random,,,,,,,
p1_ilr0p005,0.002072101505473256,0.0206140626702047,0.027183928465579,2.061406267020477,2.718392846557907,0.9063493079619912,972,0.7,100,882,1002,782,902,-120,CALCE_CX2_37.pkl,complete_paper_query_selected,0,,True,0.005,sample_balanced,random,0.0206140626702047,,,False,True,False,paper_query_early_stopping
p1_ilr0p005,0.002072101505473256,0.0404564957573535,0.0660435721546473,4.045649575735354,6.604357215464733,0.864766459884602,1479,0.7,100,878,1002,778,902,-124,CALCE_CX2_38.pkl,fast_0_steps,0,0.0064155436120927,False,0.005,sample_balanced,random,,,,,,,
p1_ilr0p005,0.002072101505473256,0.0434559493324728,0.0681039297609761,4.34559493324728,6.810392976097609,0.8561970976449937,1479,0.7,100,878,1014,778,914,-136,CALCE_CX2_38.pkl,fast_1_steps,1,0.0063121421262621,False,0.005,sample_balanced,random,,,,,,,
p1_ilr0p005,0.002072101505473256,0.0470172882197628,0.0704898248037177,4.701728821976289,7.048982480371777,0.8459448685698088,1479,0.7,100,878,1027,778,927,-149,CALCE_CX2_38.pkl,fast_3_steps,3,0.006222209893167,False,0.005,sample_balanced,random,,,,,,,
p1_ilr0p005,0.002072101505473256,0.0521414941258783,0.0740397092536787,5.214149412587835,7.403970925367871,0.8300376544881709,1479,0.7,100,878,1044,778,944,-166,CALCE_CX2_38.pkl,fast_5_steps,5,0.0061308206059038,False,0.005,sample_balanced,random,,,,,,,
p1_ilr0p005,0.002072101505473256,0.0404564957573535,0.0660435721546473,4.045649575735354,6.604357215464733,0.864766459884602,1479,0.7,100,878,1002,778,902,-124,CALCE_CX2_38.pkl,complete_paper_query_selected,0,,True,0.005,sample_balanced,random,0.0404564957573535,,,False,True,False,paper_query_early_stopping
p1_ilr0p01,0.0020170005969703197,0.0163455178938968,0.0214920808722012,1.6345517893896808,2.1492080872201256,0.94146124443815,972,0.7,100,882,970,782,870,-88,CALCE_CX2_37.pkl,fast_0_steps,0,0.0070702694356441,False,0.01,sample_balanced,random,,,,,,,
p1_ilr0p01,0.0020170005969703197,0.0233667333277819,0.0297705055788151,2.336673332778191,2.9770505578815105,0.8876795140174312,972,0.7,100,882,1013,782,913,-131,CALCE_CX2_37.pkl,fast_1_steps,1,0.0065427999943494,False,0.01,sample_balanced,random,,,,,,,
p1_ilr0p01,0.0020170005969703197,0.0321573183543309,0.0376839146468776,3.215731835433096,3.768391464687765,0.8200306382253397,972,0.7,100,882,1047,782,947,-165,CALCE_CX2_37.pkl,fast_3_steps,3,0.0063005201518535,False,0.01,sample_balanced,random,,,,,,,
p1_ilr0p01,0.0020170005969703197,0.0406804684948138,0.0454673709925068,4.0680468494813855,4.546737099250688,0.7380090799326756,972,0.7,100,882,1072,782,972,-190,CALCE_CX2_37.pkl,fast_5_steps,5,0.0061776740476489,False,0.01,sample_balanced,random,,,,,,,
p1_ilr0p01,0.0020170005969703197,0.0163455178938968,0.0214920808722012,1.6345517893896808,2.1492080872201256,0.94146124443815,972,0.7,100,882,970,782,870,-88,CALCE_CX2_37.pkl,complete_paper_query_selected,0,,True,0.01,sample_balanced,random,0.0163455178938968,,,False,True,False,paper_query_early_stopping
p1_ilr0p01,0.0020170005969703197,0.0354856062425917,0.0643452993968183,3.5485606242591734,6.434529939681839,0.8716319457338317,1479,0.7,100,878,970,778,870,-92,CALCE_CX2_38.pkl,fast_0_steps,0,0.0069952015765011,False,0.01,sample_balanced,random,,,,,,,
p1_ilr0p01,0.0020170005969703197,0.043175674573862,0.069345015595179,4.317567457386207,6.9345015595179,0.8509081832591978,1479,0.7,100,878,1010,778,910,-132,CALCE_CX2_38.pkl,fast_1_steps,1,0.0065394132398068,False,0.01,sample_balanced,random,,,,,,,
p1_ilr0p01,0.0020170005969703197,0.0515566527871332,0.0744222566322517,5.155665278713328,7.442225663225174,0.8282767988842454,1479,0.7,100,878,1041,778,941,-163,CALCE_CX2_38.pkl,fast_3_steps,3,0.0063318004831671,False,0.01,sample_balanced,random,,,,,,,
p1_ilr0p01,0.0020170005969703197,0.0607788413024058,0.0807737791328564,6.0778841302405855,8.077377913285645,0.7977147989018184,1479,0.7,100,878,1072,778,972,-194,CALCE_CX2_38.pkl,fast_5_steps,5,0.0062134088948369,False,0.01,sample_balanced,random,,,,,,,
p1_ilr0p01,0.0020170005969703197,0.0354856062425917,0.0643452993968183,3.5485606242591734,6.434529939681839,0.8716319457338317,1479,0.7,100,878,970,778,870,-92,CALCE_CX2_38.pkl,complete_paper_query_selected,0,,True,0.01,sample_balanced,random,0.0354856062425917,,,False,True,False,paper_query_early_stopping
p1_ilr0p025,0.0019441775977611542,0.5587117855762849,0.5595013783001714,55.87117855762849,55.95013783001714,-38.672436626083375,972,0.7,100,882,1072,782,972,-190,CALCE_CX2_37.pkl,fast_0_steps,0,0.2641502320766449,False,0.025,sample_balanced,random,,,,,,,
p1_ilr0p025,0.0019441775977611542,0.0269137262198805,0.0338280798534139,2.6913726219880507,3.382807985341395,0.854975543083284,972,0.7,100,882,1029,782,929,-147,CALCE_CX2_37.pkl,fast_1_steps,1,0.0049537774175405,False,0.025,sample_balanced,random,,,,,,,
p1_ilr0p025,0.0019441775977611542,0.0334963542896979,0.0399985719750746,3.3496354289697923,3.9998571975074615,0.7972431541679665,972,0.7,100,882,1057,782,957,-175,CALCE_CX2_37.pkl,fast_3_steps,3,0.004809889011085,False,0.025,sample_balanced,random,,,,,,,
p1_ilr0p025,0.0019441775977611542,0.0443800070725451,0.0502041667705319,4.438000707254511,5.020416677053196,0.6805770761170422,972,0.7,100,882,1072,782,972,-190,CALCE_CX2_37.pkl,fast_5_steps,5,0.0046889679506421,False,0.025,sample_balanced,random,,,,,,,
p1_ilr0p025,0.0019441775977611542,0.0269137262198805,0.0338280798534139,2.6913726219880507,3.382807985341395,0.854975543083284,972,0.7,100,882,1029,782,929,-147,CALCE_CX2_37.pkl,complete_paper_query_selected,1,,True,0.025,sample_balanced,random,0.0269137262198805,,,False,True,False,paper_query_early_stopping
p1_ilr0p025,0.0019441775977611542,0.6134560203462099,0.6217201972319731,61.345602034621,62.17201972319732,-10.984316188103548,1479,0.7,100,878,1579,778,1479,-701,CALCE_CX2_38.pkl,fast_0_steps,0,0.2663444876670837,False,0.025,sample_balanced,random,,,,,,,
p1_ilr0p025,0.0019441775977611542,0.0475577466503496,0.0743601713039959,4.755774665034967,7.436017130399598,0.8285631928938116,1479,0.7,100,878,1022,778,922,-144,CALCE_CX2_38.pkl,fast_1_steps,1,0.0050130551680922,False,0.025,sample_balanced,random,,,,,,,
p1_ilr0p025,0.0019441775977611542,0.0552495434013619,0.0801204562250497,5.524954340136199,8.012045622504969,0.800973853806397,1479,0.7,100,878,1049,778,949,-171,CALCE_CX2_38.pkl,fast_3_steps,3,0.0048697981983423,False,0.025,sample_balanced,random,,,,,,,
p1_ilr0p025,0.0019441775977611542,0.0687849068825559,0.0909044265863296,6.878490688255594,9.090442658632965,0.7437915967412849,1479,0.7,100,878,1095,778,995,-217,CALCE_CX2_38.pkl,fast_5_steps,5,0.0047441539354622,False,0.025,sample_balanced,random,,,,,,,
p1_ilr0p025,0.0019441775977611542,0.0475577466503496,0.0743601713039959,4.755774665034967,7.436017130399598,0.8285631928938116,1479,0.7,100,878,1022,778,922,-144,CALCE_CX2_38.pkl,complete_paper_query_selected,1,,True,0.025,sample_balanced,random,0.0475577466503496,,,False,True,False,paper_query_early_stopping
p1_ilr0p05,0.0019147774437442422,0.1520114878767412,0.153843263434741,15.20114878767412,15.384326343474108,-1.9994630853145128,972,0.7,100,882,1072,782,972,-190,CALCE_CX2_37.pkl,fast_0_steps,0,0.015396412461996,False,0.05,sample_balanced,random,,,,,,,
p1_ilr0p05,0.0019147774437442422,0.0253308426316142,0.0322847091673017,2.5330842631614248,3.2284709167301786,0.8679068458291053,972,0.7,100,882,1019,782,919,-137,CALCE_CX2_37.pkl,fast_1_steps,1,0.0075318086892366,False,0.05,sample_balanced,random,,,,,,,
p1_ilr0p05,0.0019147774437442422,0.0471945366205111,0.0527754649894771,4.719453662051118,5.277546498947713,0.647019519071696,972,0.7,100,882,1072,782,972,-190,CALCE_CX2_37.pkl,fast_3_steps,3,0.0065941391512751,False,0.05,sample_balanced,random,,,,,,,
p1_ilr0p05,0.0019147774437442422,0.0710772031082638,0.0760635022909214,7.107720310826384,7.606350229092144,0.2667717482541247,972,0.7,100,882,1072,782,972,-190,CALCE_CX2_37.pkl,fast_5_steps,5,0.0061994562856853,False,0.05,sample_balanced,random,,,,,,,
p1_ilr0p05,0.0019147774437442422,0.0253308426316142,0.0322847091673017,2.5330842631614248,3.2284709167301786,0.8679068458291053,972,0.7,100,882,1019,782,919,-137,CALCE_CX2_37.pkl,complete_paper_query_selected,1,,True,0.05,sample_balanced,random,0.0253308426316142,,,False,True,False,paper_query_early_stopping
p1_ilr0p05,0.0019147774437442422,0.1817528203831528,0.1918299111914125,18.175282038315288,19.182991119141256,-0.1409220089489351,1479,0.7,100,878,1389,778,1289,-511,CALCE_CX2_38.pkl,fast_0_steps,0,0.0158637519925832,False,0.05,sample_balanced,random,,,,,,,
p1_ilr0p05,0.0019147774437442422,0.0453400666419299,0.0744503406695683,4.534006664192993,7.445034066956832,0.8281471712445658,1479,0.7,100,878,1009,778,909,-131,CALCE_CX2_38.pkl,fast_1_steps,1,0.007656096946448,False,0.05,sample_balanced,random,,,,,,,
p1_ilr0p05,0.0019147774437442422,0.0704456190315073,0.0926448655733077,7.044561903150733,9.264486557330777,0.7338870450308137,1479,0.7,100,878,1093,778,993,-215,CALCE_CX2_38.pkl,fast_3_steps,3,0.0066692158579826,False,0.05,sample_balanced,random,,,,,,,
p1_ilr0p05,0.0019147774437442422,0.0996792876380417,0.1185435591223584,9.96792876380417,11.854355912235844,0.5643083558199793,1479,0.7,100,878,1190,778,1090,-312,CALCE_CX2_38.pkl,fast_5_steps,5,0.0062615973874926,False,0.05,sample_balanced,random,,,,,,,
p1_ilr0p05,0.0019147774437442422,0.0453400666419299,0.0744503406695683,4.534006664192993,7.445034066956832,0.8281471712445658,1479,0.7,100,878,1009,778,909,-131,CALCE_CX2_38.pkl,complete_paper_query_selected,1,,True,0.05,sample_balanced,random,0.0453400666419299,,,False,True,False,paper_query_early_stopping
