schedule,cycle_step,beta,observed_through_cycle,num_cells,future_rmse_mean,future_rmse_std,future_rmse_median,current_soh_abs_error_mean,nll_mean,coverage_95_mean,interval_width_95_mean,num_context_points_mean,num_available_context_points_mean,num_target_points_mean
step10,10,0.0,360,33,0.03774954239988288,0.023901049157168067,0.030933814349667927,0.001046714623832202,-2.7091490340459896,0.8593787227301007,0.12030684656748523,128.0,360.0,485.54545454545456
step10,10,0.25,360,33,0.03022876615406151,0.019453013707409036,0.023942176115771145,0.0012587122909575748,-2.826308643718925,0.8970368575599732,0.11269401242299135,128.0,360.0,485.54545454545456
step10,10,0.5,360,33,0.03251442112963518,0.02111437979763243,0.026901613061939784,0.0012463823420480822,-2.771722337481296,0.8907965800946362,0.12002909248602409,128.0,360.0,485.54545454545456
step10,10,0.75,360,33,0.03535658183062488,0.02433666855621713,0.026577990521818855,0.0011814785252552804,-2.7193897673588285,0.8783959660204206,0.12659461550813403,128.0,360.0,485.54545454545456
step10,10,1.0,360,33,0.03774501634076739,0.026439296415114954,0.029838055547521808,0.0010001832984939463,-2.6970709184343544,0.8770945191478607,0.1292399163167856,128.0,360.0,485.54545454545456
step10,10,0.0,370,33,0.035740243382321464,0.02389652015056462,0.03019550194642633,0.0012207890469368684,-2.6110565409455444,0.8727865954989316,0.11866807422219101,128.0,370.0,475.54545454545456
step10,10,0.25,370,33,0.029762794945246324,0.019657109268545553,0.0214435543831304,0.0013827088715775695,-2.9661500774230056,0.9131617432022028,0.11357121733979891,128.0,370.0,475.54545454545456
step10,10,0.5,370,33,0.032523806024085396,0.02170698912094124,0.022322316856770743,0.0013894482172460362,-2.8437874545299096,0.9036055232965975,0.12047965440232812,128.0,370.0,475.54545454545456
step10,10,0.75,370,33,0.03563486756395202,0.02480515378770269,0.02605670968359591,0.0012810728024678759,-2.7044606651324647,0.8919350706795728,0.12624040045217333,128.0,370.0,475.54545454545456
step10,10,1.0,370,33,0.037942664202709565,0.026756278652212546,0.029800355692992966,0.0010762107797357388,-2.6333575423667597,0.8848998919181631,0.12821588903152178,128.0,370.0,475.54545454545456
step10,10,0.0,380,33,0.03398620944007409,0.02311552193404352,0.029298613080070098,0.0013138985466775335,-2.8213678771751134,0.8754726154067157,0.11552959574901421,128.0,380.0,465.54545454545456
step10,10,0.25,380,33,0.030573327648767735,0.021412415923982204,0.0239401345436054,0.0013675526845452176,-2.8922737887272034,0.8926137423386971,0.11166979991066527,128.0,380.0,465.54545454545456
step10,10,0.5,380,33,0.03232184502155424,0.023709499171209687,0.026457519408044628,0.0014266108986508118,-2.8249833399150575,0.8814725290113008,0.11829940879406682,128.0,380.0,465.54545454545456
step10,10,0.75,380,33,0.034523844578974894,0.026532666715633906,0.026512025579230374,0.0013423472203674058,-2.7611098377903875,0.8763394743181449,0.12372455270051927,128.0,380.0,465.54545454545456
step10,10,1.0,380,33,0.03624353445969303,0.028071367184849556,0.024814255410488924,0.0011349406512817105,-2.74792963734441,0.8773167885447323,0.12518052979062919,128.0,380.0,465.54545454545456
step10,10,0.0,390,33,0.03313777581580959,0.02364240894543723,0.026584760271405043,0.001353114507052969,-2.9041013229706856,0.8956573728265812,0.11471150623251332,128.0,390.0,455.54545454545456
