fold,seed,model,cell_id,beta,requested_observed_cycle,observed_through_cycle,num_available_context_points,status,reason,future_rmse,current_soh_abs_error,nll,coverage_95,interval_width_95,forecast_start_cycle,num_context_points,num_target_points,schedule,cycle_step
0,42,partial_iv_anp,MATR_b1c2,0.75,370,370,370,ok,,0.053472404459680364,0.0009606720481047937,-2.0780963432705155,0.9876675603217158,0.16005770333253327,371,128,1865,step10,10
0,42,partial_iv_anp,MATR_b1c2,1.0,370,370,370,ok,,0.05160782005414333,0.0009712275508375612,-2.114267230104766,0.9876675603217158,0.15697298245606037,371,128,1865,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.0,380,380,380,ok,,0.0407452421930439,0.001186079335228185,-2.282289810916987,0.9363881401617251,0.1074309082684194,381,128,1855,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.25,380,380,380,ok,,0.04868593596068474,0.0008295669001344708,-2.1160626683180053,0.9827493261455525,0.14299845465901373,381,128,1855,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.5,380,380,380,ok,,0.04848898015604195,0.0008289139129834533,-2.120397574756869,0.9827493261455525,0.14271317563683375,381,128,1855,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.75,380,380,380,ok,,0.046388221476811084,0.0008218067388855443,-2.168095005636419,0.9832884097035041,0.13858450237474804,381,128,1855,step10,10
0,42,partial_iv_anp,MATR_b1c2,1.0,380,380,380,ok,,0.043957404617148275,0.000809557651898829,-2.226049430873212,0.9838274932614556,0.13346317907635638,381,128,1855,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.0,390,390,390,ok,,0.03575794087597328,0.0016488938022353183,-2.4353269776582565,0.9680216802168021,0.1046085611127739,391,128,1845,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.25,390,390,390,ok,,0.0631109278285953,0.0011660101104075116,-1.851740417188382,0.9723577235772358,0.17140299207611773,391,128,1845,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.5,390,390,390,ok,,0.06442562103501673,0.0011489080243149985,-1.8297479677534598,0.9696476964769648,0.1734519529009707,391,128,1845,step10,10
0,42,partial_iv_anp,MATR_b1c2,0.75,390,390,390,ok,,0.06280148412250977,0.0011694049786177274,-1.8569653176940228,0.9734417344173442,0.17102163423510458,391,128,1845,step10,10
0,42,partial_iv_anp,MATR_b1c2,1.0,390,390,390,ok,,0.06284440472897601,0.0011691167648059109,-1.856219656082496,0.9728997289972899,0.17109633792586726,391,128,1845,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,100,100,100,ok,,0.05979481165350941,0.0011965842528492976,-1.9980474200187766,0.7545304777594728,0.10921680506674725,101,100,607,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.25,100,100,100,ok,,0.052061607571087666,0.0006012277897436968,-2.297510937225107,0.8550247116968699,0.10795981755928215,101,100,607,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.5,100,100,100,ok,,0.05299143028865143,0.0005807177109506956,-2.2667260936184497,0.8303130148270181,0.10707809093964196,101,100,607,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.75,100,100,100,ok,,0.05516800401773912,0.0005677486144142208,-2.189537997572454,0.7957166392092258,0.1056224506044896,101,100,607,step10,10
0,42,partial_iv_anp,MATR_b1c30,1.0,100,100,100,ok,,0.058249088605017325,0.0006158860957047319,-2.0707159937364894,0.7479406919275123,0.10447442380332844,101,100,607,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,110,110,110,ok,,0.05602229220408504,0.0019189677233431013,-2.1165343476613523,0.7721943048576214,0.10528667216931491,111,110,597,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.25,110,110,110,ok,,0.05044015273099737,0.001295262360748839,-2.342131548609353,0.8341708542713567,0.10228365246328498,111,110,597,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.5,110,110,110,ok,,0.05135855214245961,0.0012888998702427212,-2.308917062017702,0.8140703517587939,0.10169650251436699,111,110,597,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.75,110,110,110,ok,,0.0534555042104053,0.001299417661939417,-2.2292843515851883,0.7772194304857621,0.1007339202164711,111,110,597,step10,10
0,42,partial_iv_anp,MATR_b1c30,1.0,110,110,110,ok,,0.05619916901506678,0.0013660038895444426,-2.118151911772813,0.7202680067001676,0.10004788686575952,111,110,597,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,120,120,120,ok,,0.05002245246921883,0.0016634597006633944,-2.3288605376544456,0.8313458262350937,0.10068259449020808,121,120,587,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.25,120,120,120,ok,,0.044743938443983555,0.0010431704679546572,-2.5372363952227937,0.8841567291311755,0.09758224688378252,121,120,587,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.5,120,120,120,ok,,0.04590032761846715,0.001037113690580016,-2.4972332155636128,0.8637137989778535,0.09689318634588148,121,120,587,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.75,120,120,120,ok,,0.04809489138191748,0.0010522753645000327,-2.416640263955211,0.8262350936967632,0.09599813031156744,121,120,587,step10,10
0,42,partial_iv_anp,MATR_b1c30,1.0,120,120,120,ok,,0.05067079050260632,0.0011245906947001671,-2.3152369241811255,0.787052810902896,0.09547620923039495,121,120,587,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.0,130,130,130,ok,,0.04383641748318362,0.0012897196083074824,-2.547509537209867,0.8838821490467937,0.09623705383199818,131,128,577,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.25,130,130,130,ok,,0.04000076555856833,0.0006687056412330028,-2.698954077422295,0.9185441941074524,0.0924248819691637,131,128,577,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.5,130,130,130,ok,,0.04140546036148842,0.000672076797864074,-2.651008804453371,0.8925476603119584,0.091814970498936,131,128,577,step10,10
0,42,partial_iv_anp,MATR_b1c30,0.75,130,130,130,ok,,0.04369550027037029,0.0007037622053277515,-2.567906848192978,0.8596187175043327,0.09118668780571092,131,128,577,step10,10
