cell_id,cut_cycle,future_cycles,voltage_mae,voltage_rmse,voltage_nll,voltage_crps,endpoint_q_mae,endpoint_q_rmse,endpoint_q_nll,endpoint_q_crps,voltage_coverage_95,mean_voltage_epistemic_std_v,mean_voltage_aleatoric_std_v
MATR_b4c3,100,811,0.06988081735366823,0.18245333879626713,3.6415424833065124,0.0582647714208856,0.048222205164106205,0.09836207484588785,-0.35842024028725555,0.041144195971662086,0.8308894102591448,0.012718990445137024,0.024678101763129234
MATR_b4c3,130,781,0.07797125534038704,0.19393485234604932,5.7294611802936535,0.06606053394516462,0.05135371815532484,0.10261394746165592,0.08179185421431175,0.04423057335529882,0.7528851361673171,0.013158720917999744,0.022802799940109253
MATR_b4c3,200,711,0.07479481934411826,0.19129047284256773,4.833793335427067,0.06358469646261665,0.05252054593566433,0.10184560819069025,0.26770146058145755,0.045329722880405675,0.7904994846708816,0.011985977180302143,0.023853909224271774
MATR_b4c32,100,739,0.07058448671143593,0.15713093578176435,0.9911455971927368,0.05679294810668782,0.029273480297909375,0.0572043320482266,-1.3838676696939138,0.023895068420928887,0.4291106493065864,0.014029862359166145,0.027423424646258354
MATR_b4c32,130,709,0.06965002916140471,0.15639989102026927,0.746980707898449,0.05599652481678662,0.029951143920505668,0.05784184156580383,-1.348172846405656,0.02445024458271831,0.4555658942206862,0.014925829134881496,0.027764786034822464
MATR_b4c32,200,639,0.043682498469257494,0.11332343336403408,-2.0196962461080594,0.032925020182182685,0.022890666560947615,0.03713477254667225,-2.081283726100571,0.01589996730852632,0.8575127397463594,0.02146858721971512,0.041007548570632935
MATR_b4c34,100,897,0.03714370603574288,0.11105560137727732,-2.5829849538404606,0.028391040421575125,0.0221692016026381,0.04520650766785319,-2.9267875931270977,0.016260948222757525,0.9500499383114975,0.01923024095594883,0.03132109344005585
MATR_b4c34,130,867,0.0367782283564811,0.11029405377444337,-2.5821508853199795,0.028133232623057843,0.022960403248788026,0.04557487750686806,-2.894175768286538,0.01675357183871526,0.9473402051806906,0.018487639725208282,0.030640937387943268
MATR_b4c34,200,797,0.04328273622616213,0.12092631146477134,-2.375787672498136,0.03270024363031706,0.02585263174480596,0.04923632389257369,-2.6872756373060676,0.01930572656478375,0.9204380437244375,0.01568468101322651,0.02807491272687912
MATR_b4c42,100,815,0.07547866113055268,0.18485379110665895,6.705517894036122,0.06365858256209755,0.0490010521528911,0.098948899487947,0.37664698761708443,0.04238670070761379,0.6131993237888953,0.011687420308589935,0.02437635324895382
MATR_b4c42,130,785,0.0747243692494218,0.18410582764162814,2.994733431927551,0.06199262798069243,0.04963826544725212,0.09898065329058972,-0.7513762420999808,0.04186177529502119,0.674889249649176,0.015173086896538734,0.025407440960407257
MATR_b4c42,200,715,0.07568469860333694,0.1867975548905783,4.471224025641995,0.06397132263133337,0.05211110102546799,0.1001014124723007,-0.0642562827040543,0.044620512204187536,0.6358052913923433,0.011357065290212631,0.024886861443519592
MATR_b4c6,100,677,0.05740118656318583,0.1454020290329559,-1.5952868477277287,0.04539387312805316,0.026653293052487394,0.05147081243483938,-2.3019269706171426,0.02118496960290321,0.8099154172073607,0.012277968227863312,0.023677702993154526
MATR_b4c6,130,647,0.05452623350656898,0.1401837670809356,-1.9996140791599135,0.042050462439661325,0.02607856393781659,0.04992264234432405,-2.4813126010808735,0.020342627812555806,0.8748995753471823,0.01396097056567669,0.024728605523705482
MATR_b4c6,200,577,0.048304595994630925,0.13008146250097405,-2.3461449793290807,0.036630567614251215,0.0247067260576906,0.047013864237001345,-2.574944531391132,0.01915545843358269,0.9053846580714379,0.012157075107097626,0.02672763168811798
MATR_b4c7,100,462,0.08115205577973358,0.18228889165709836,30.944390576516327,0.07173867821707677,0.030858919217989042,0.06001601620355981,15.12898096974423,0.027847182135365064,0.4314507148902053,0.007125150877982378,0.019381722435355186
MATR_b4c7,130,432,0.07465792683652421,0.1734453542338372,19.126710289888706,0.06527565245322209,0.031448443316751055,0.05973541495957619,9.752218576065637,0.028162480432895716,0.5011583196006782,0.008625486865639687,0.020305924117565155
MATR_b4c7,200,362,0.05198263260824927,0.1431125926670539,0.5771194857761631,0.0436142071047202,0.02717565370528079,0.0516971213689145,-0.29589998708332776,0.022966190432243964,0.8219252873563219,0.01095722895115614,0.024567583575844765
