epoch,source,teacher_forced_mse,recursive_mse,source_weight,cut_point_count,cut_point_min,cut_point_max,cut_points
44,CALCE_CX2_33.pkl,0.017884492874145508,0.028432512655854225,0.16666666666666666,16,45,1213,"[45, 100, 132, 225, 331, 391, 434, 552, 603, 753, 822, 877, 951, 1081, 1180, 1213]"
44,CALCE_CX2_34.pkl,0.0122767873108387,0.0229055006057024,0.16666666666666666,16,22,1304,"[22, 100, 148, 268, 333, 366, 516, 587, 637, 760, 875, 995, 1054, 1157, 1184, 1304]"
44,CALCE_CX2_35.pkl,0.02146473154425621,0.035614386200904846,0.16666666666666666,16,6,1440,"[6, 100, 133, 218, 366, 453, 543, 652, 728, 830, 968, 1019, 1121, 1233, 1266, 1440]"
44,CALCE_CX2_36.pkl,0.010618157684803009,0.01950101926922798,0.16666666666666666,16,24,1549,"[24, 100, 197, 250, 399, 458, 548, 676, 783, 848, 1045, 1095, 1153, 1304, 1422, 1549]"
44,CALCE_CX2_38.pkl,0.03525152802467346,0.0458918958902359,0.16666666666666666,16,9,1541,"[9, 100, 156, 243, 332, 457, 533, 730, 836, 917, 960, 1079, 1160, 1269, 1444, 1541]"
45,CALCE_CX2_16.pkl,0.020737456157803535,0.033863168209791183,0.16666666666666666,16,65,1213,"[65, 94, 100, 194, 311, 368, 452, 590, 620, 747, 834, 921, 975, 1064, 1162, 1213]"
45,CALCE_CX2_33.pkl,0.016693949699401855,0.026032157242298126,0.16666666666666666,16,47,1253,"[47, 100, 101, 204, 316, 402, 498, 577, 636, 686, 769, 882, 1002, 1067, 1127, 1253]"
45,CALCE_CX2_34.pkl,0.012170130386948586,0.021168118342757225,0.16666666666666666,16,26,1307,"[26, 100, 175, 225, 318, 370, 506, 605, 705, 784, 831, 921, 1068, 1162, 1252, 1307]"
45,CALCE_CX2_35.pkl,0.020025363191962242,0.03232515603303909,0.16666666666666666,16,55,1379,"[55, 100, 140, 272, 310, 428, 549, 608, 748, 810, 957, 1015, 1088, 1241, 1284, 1379]"
45,CALCE_CX2_36.pkl,0.010681399144232273,0.018658345565199852,0.16666666666666666,16,68,1471,"[68, 100, 127, 223, 316, 440, 621, 703, 806, 866, 949, 1119, 1199, 1268, 1441, 1471]"
45,CALCE_CX2_38.pkl,0.03529009968042374,0.046531371772289276,0.16666666666666666,16,77,1561,"[77, 100, 197, 230, 319, 479, 528, 726, 766, 858, 979, 1085, 1219, 1307, 1373, 1561]"
46,CALCE_CX2_16.pkl,0.01804744452238083,0.02997453883290291,0.16666666666666666,16,44,1216,"[44, 99, 100, 196, 258, 392, 476, 575, 611, 762, 849, 908, 955, 1057, 1119, 1216]"
46,CALCE_CX2_33.pkl,0.016087081283330917,0.023948390036821365,0.16666666666666666,16,22,1231,"[22, 100, 123, 186, 323, 414, 483, 517, 633, 744, 833, 854, 949, 1099, 1112, 1231]"
46,CALCE_CX2_34.pkl,0.011888787150382996,0.019743068143725395,0.16666666666666666,16,50,1335,"[50, 100, 178, 257, 360, 397, 529, 553, 678, 744, 870, 945, 1065, 1112, 1265, 1335]"
46,CALCE_CX2_35.pkl,0.019050169736146927,0.02935931086540222,0.16666666666666666,16,41,1382,"[41, 100, 165, 282, 306, 430, 514, 623, 766, 786, 927, 1003, 1150, 1257, 1324, 1382]"
46,CALCE_CX2_36.pkl,0.01084277406334877,0.01812087744474411,0.16666666666666666,16,18,1475,"[18, 100, 133, 218, 392, 456, 532, 684, 758, 851, 1019, 1049, 1246, 1333, 1394, 1475]"
46,CALCE_CX2_38.pkl,0.038272611796855927,0.04746586084365845,0.16666666666666666,16,88,1493,"[88, 100, 146, 287, 371, 509, 528, 723, 788, 913, 1030, 1059, 1202, 1335, 1437, 1493]"
47,CALCE_CX2_16.pkl,0.015587892383337021,0.026538949459791183,0.16666666666666666,16,74,1227,"[74, 96, 100, 241, 277, 359, 497, 520, 618, 730, 841, 886, 1009, 1061, 1117, 1227]"
47,CALCE_CX2_33.pkl,0.015533817000687122,0.02223869040608406,0.16666666666666666,16,44,1208,"[44, 100, 163, 232, 318, 408, 476, 546, 671, 704, 834, 904, 936, 1064, 1183, 1208]"
47,CALCE_CX2_34.pkl,0.011996429413557053,0.018662849441170692,0.16666666666666666,16,84,1347,"[84, 100, 166, 248, 360, 378, 528, 595, 706, 789, 826, 932, 1079, 1134, 1271, 1347]"
47,CALCE_CX2_35.pkl,0.017764724791049957,0.02680608630180359,0.16666666666666666,16,19,1445,"[19, 100, 179, 242, 316, 404, 509, 651, 740, 855, 930, 1022, 1132, 1203, 1337, 1445]"
47,CALCE_CX2_36.pkl,0.011153092607855797,0.017885897308588028,0.16666666666666666,16,99,1553,"[99, 100, 184, 230, 354, 419, 546, 714, 780, 910, 955, 1119, 1239, 1278, 1457, 1553]"
47,CALCE_CX2_38.pkl,0.038872480392456055,0.048636578023433685,0.16666666666666666,16,100,1502,"[100, 103, 193, 254, 355, 453, 527, 711, 780, 858, 1014, 1093, 1256, 1272, 1394, 1502]"
48,CALCE_CX2_16.pkl,0.013277549296617508,0.02364393323659897,0.16666666666666666,16,59,1223,"[59, 100, 120, 228, 275, 412, 457, 594, 654, 729, 791, 918, 945, 1032, 1171, 1223]"
48,CALCE_CX2_33.pkl,0.015403511002659798,0.02092055045068264,0.16666666666666666,16,42,1229,"[42, 97, 100, 226, 269, 347, 480, 532, 641, 748, 773, 890, 938, 1095, 1128, 1229]"
48,CALCE_CX2_34.pkl,0.012091340497136116,0.017919059842824936,0.16666666666666666,16,86,1302,"[86, 100, 139, 253, 296, 449, 518, 617, 664, 799, 898, 938, 1065, 1125, 1242, 1302]"
48,CALCE_CX2_35.pkl,0.017031915485858917,0.02471698634326458,0.16666666666666666,16,80,1381,"[80, 100, 120, 240, 347, 478, 486, 591, 725, 781, 967, 1053, 1125, 1207, 1286, 1381]"
48,CALCE_CX2_36.pkl,0.010915315710008144,0.017909113317728043,0.16666666666666666,16,16,1566,"[16, 100, 185, 268, 369, 471, 625, 715, 822, 856, 1003, 1048, 1186, 1302, 1432, 1566]"
48,CALCE_CX2_38.pkl,0.04232756420969963,0.049941208213567734,0.16666666666666666,16,78,1541,"[78, 100, 118, 288, 416, 492, 559, 673, 807, 910, 1024, 1119, 1251, 1287, 1412, 1541]"
49,CALCE_CX2_16.pkl,0.011646660976111889,0.021339284256100655,0.16666666666666666,16,25,1265,"[25, 94, 100, 176, 335, 419, 474, 544, 676, 736, 776, 890, 939, 1093, 1141, 1265]"
49,CALCE_CX2_33.pkl,0.014944720081984997,0.01997041329741478,0.16666666666666666,16,7,1262,"[7, 85, 100, 182, 324, 342, 475, 584, 666, 749, 789, 910, 943, 1078, 1116, 1262]"
49,CALCE_CX2_34.pkl,0.01292682345956564,0.0174624752253294,0.16666666666666666,16,31,1275,"[31, 100, 132, 255, 348, 422, 530, 571, 675, 781, 896, 955, 1082, 1167, 1262, 1275]"
49,CALCE_CX2_35.pkl,0.016651857644319534,0.02310483530163765,0.16666666666666666,16,85,1385,"[85, 100, 137, 220, 293, 439, 527, 629, 749, 822, 940, 1026, 1162, 1199, 1279, 1385]"
49,CALCE_CX2_36.pkl,0.012169649824500084,0.018109779804944992,0.16666666666666666,16,35,1512,"[35, 100, 148, 297, 386, 450, 588, 634, 792, 891, 949, 1091, 1207, 1287, 1428, 1512]"
49,CALCE_CX2_38.pkl,0.04316091164946556,0.05124196410179138,0.16666666666666666,16,18,1513,"[18, 100, 142, 282, 382, 483, 621, 643, 779, 857, 1050, 1062, 1194, 1291, 1404, 1513]"
50,CALCE_CX2_16.pkl,0.010558326728641987,0.019624829292297363,0.16666666666666666,16,10,1220,"[10, 87, 100, 200, 297, 414, 462, 540, 622, 699, 841, 871, 971, 1081, 1135, 1220]"
50,CALCE_CX2_33.pkl,0.015507937408983707,0.019336525350809097,0.16666666666666666,16,11,1244,"[11, 100, 113, 252, 279, 373, 429, 571, 612, 700, 774, 863, 1002, 1034, 1179, 1244]"
50,CALCE_CX2_34.pkl,0.013440797105431557,0.01722172647714615,0.16666666666666666,16,60,1309,"[60, 100, 180, 202, 362, 405, 510, 574, 696, 802, 900, 961, 1081, 1153, 1248, 1309]"
50,CALCE_CX2_35.pkl,0.016459444537758827,0.021942654624581337,0.16666666666666666,16,42,1358,"[42, 100, 149, 289, 334, 391, 581, 671, 681, 861, 886, 1032, 1116, 1222, 1330, 1358]"
50,CALCE_CX2_36.pkl,0.013065332546830177,0.01838834583759308,0.16666666666666666,16,8,1542,"[8, 100, 206, 284, 358, 452, 576, 651, 794, 921, 966, 1148, 1163, 1345, 1399, 1542]"
50,CALCE_CX2_38.pkl,0.0428302139043808,0.05239507183432579,0.16666666666666666,16,32,1570,"[32, 100, 127, 222, 413, 472, 625, 662, 761, 855, 1009, 1058, 1228, 1265, 1416, 1570]"
51,CALCE_CX2_16.pkl,0.009413332678377628,0.018464434891939163,0.16666666666666666,16,12,1226,"[12, 100, 161, 199, 330, 416, 472, 534, 628, 730, 808, 929, 975, 1068, 1113, 1226]"
51,CALCE_CX2_33.pkl,0.014782899990677834,0.018955282866954803,0.16666666666666666,16,21,1263,"[21, 100, 110, 220, 306, 353, 492, 545, 658, 735, 775, 857, 994, 1020, 1139, 1263]"
51,CALCE_CX2_34.pkl,0.013541307300329208,0.017122020944952965,0.16666666666666666,16,72,1291,"[72, 100, 117, 212, 293, 433, 493, 550, 657, 802, 849, 995, 1014, 1109, 1217, 1291]"
51,CALCE_CX2_35.pkl,0.015632249414920807,0.021179744973778725,0.16666666666666666,16,34,1449,"[34, 100, 111, 231, 310, 453, 520, 596, 699, 799, 918, 997, 1136, 1228, 1338, 1449]"
51,CALCE_CX2_36.pkl,0.013709060847759247,0.018651753664016724,0.16666666666666666,16,69,1511,"[69, 100, 189, 284, 385, 464, 580, 681, 788, 918, 948, 1051, 1209, 1340, 1414, 1511]"
51,CALCE_CX2_38.pkl,0.04493571072816849,0.05328243970870972,0.16666666666666666,16,72,1572,"[72, 100, 159, 217, 374, 448, 546, 680, 800, 927, 974, 1119, 1199, 1360, 1450, 1572]"
52,CALCE_CX2_16.pkl,0.008853908628225327,0.017839137464761734,0.16666666666666666,16,8,1193,"[8, 100, 144, 192, 340, 426, 428, 542, 597, 729, 794, 924, 963, 1107, 1123, 1193]"
52,CALCE_CX2_33.pkl,0.01565134897828102,0.01876976527273655,0.16666666666666666,16,16,1236,"[16, 85, 100, 222, 263, 408, 481, 575, 664, 692, 842, 879, 932, 1051, 1117, 1236]"
52,CALCE_CX2_34.pkl,0.013650202192366123,0.017094386741518974,0.16666666666666666,16,41,1279,"[41, 100, 164, 208, 318, 448, 526, 557, 655, 743, 846, 919, 1036, 1100, 1196, 1279]"
52,CALCE_CX2_35.pkl,0.01498998049646616,0.020778324455022812,0.16666666666666666,16,68,1450,"[68, 100, 155, 272, 356, 468, 536, 585, 712, 843, 917, 983, 1085, 1216, 1347, 1450]"
52,CALCE_CX2_36.pkl,0.013692233711481094,0.01882215589284897,0.16666666666666666,16,15,1516,"[15, 100, 190, 309, 350, 512, 556, 637, 740, 907, 1025, 1050, 1185, 1311, 1384, 1516]"
52,CALCE_CX2_38.pkl,0.047734156250953674,0.053800318390131,0.16666666666666666,16,27,1475,"[27, 100, 160, 216, 360, 452, 628, 645, 807, 923, 976, 1083, 1188, 1268, 1447, 1475]"
53,CALCE_CX2_16.pkl,0.008448228240013123,0.017732087522745132,0.16666666666666666,16,82,1203,"[82, 100, 145, 196, 302, 349, 429, 575, 616, 735, 848, 863, 1010, 1046, 1164, 1203]"
53,CALCE_CX2_33.pkl,0.015793804079294205,0.018743490800261497,0.16666666666666666,16,9,1202,"[9, 100, 163, 233, 313, 407, 437, 593, 641, 709, 834, 854, 1000, 1072, 1130, 1202]"
53,CALCE_CX2_34.pkl,0.014926493167877197,0.017095772549510002,0.16666666666666666,16,64,1334,"[64, 100, 117, 234, 305, 410, 466, 580, 701, 736, 894, 984, 1066, 1150, 1253, 1334]"
53,CALCE_CX2_35.pkl,0.016343096271157265,0.020711686462163925,0.16666666666666666,16,93,1399,"[93, 100, 116, 204, 335, 407, 511, 611, 744, 820, 959, 1048, 1150, 1177, 1281, 1399]"
53,CALCE_CX2_36.pkl,0.014176142401993275,0.018851522356271744,0.16666666666666666,16,27,1554,"[27, 100, 110, 232, 339, 422, 527, 657, 758, 910, 1002, 1115, 1183, 1312, 1402, 1554]"
53,CALCE_CX2_38.pkl,0.049050502479076385,0.05388660728931427,0.16666666666666666,16,33,1482,"[33, 100, 115, 253, 405, 519, 581, 732, 789, 889, 1000, 1096, 1164, 1340, 1431, 1482]"
54,CALCE_CX2_16.pkl,0.008220616728067398,0.018093440681695938,0.16666666666666666,16,41,1198,"[41, 100, 148, 207, 262, 401, 446, 591, 671, 764, 775, 931, 1003, 1090, 1116, 1198]"
54,CALCE_CX2_33.pkl,0.014215467497706413,0.018859555944800377,0.16666666666666666,16,56,1270,"[56, 100, 146, 225, 319, 377, 441, 587, 609, 759, 846, 877, 1003, 1032, 1157, 1270]"
54,CALCE_CX2_34.pkl,0.014611426740884781,0.01712021976709366,0.16666666666666666,16,50,1312,"[50, 100, 111, 190, 277, 369, 468, 556, 718, 787, 888, 978, 1002, 1097, 1213, 1312]"
54,CALCE_CX2_35.pkl,0.016367152333259583,0.020946314558386803,0.16666666666666666,16,83,1374,"[83, 100, 154, 257, 342, 435, 575, 677, 743, 803, 945, 1065, 1133, 1215, 1335, 1374]"
54,CALCE_CX2_36.pkl,0.014816275797784328,0.018745198845863342,0.16666666666666666,16,28,1469,"[28, 100, 170, 251, 362, 498, 547, 651, 766, 878, 1014, 1109, 1178, 1337, 1462, 1469]"
54,CALCE_CX2_38.pkl,0.04992804676294327,0.053570620715618134,0.16666666666666666,16,53,1550,"[53, 100, 203, 262, 412, 442, 564, 646, 743, 867, 966, 1150, 1224, 1346, 1420, 1550]"
55,CALCE_CX2_16.pkl,0.008541159331798553,0.01886577531695366,0.16666666666666666,16,68,1201,"[68, 100, 149, 234, 325, 400, 459, 529, 658, 726, 769, 876, 955, 1077, 1144, 1201]"
55,CALCE_CX2_33.pkl,0.014599131420254707,0.01911246031522751,0.16666666666666666,16,53,1264,"[53, 100, 145, 185, 328, 416, 439, 541, 599, 758, 806, 863, 1012, 1064, 1105, 1264]"
55,CALCE_CX2_34.pkl,0.014404584653675556,0.017181525006890297,0.16666666666666666,16,30,1342,"[30, 100, 164, 195, 328, 383, 517, 600, 677, 729, 908, 979, 1085, 1125, 1220, 1342]"
55,CALCE_CX2_35.pkl,0.016094297170639038,0.021451495587825775,0.16666666666666666,16,32,1425,"[32, 100, 160, 289, 350, 458, 533, 662, 713, 805, 896, 990, 1141, 1218, 1302, 1425]"
55,CALCE_CX2_36.pkl,0.014006233774125576,0.018544070422649384,0.16666666666666666,16,18,1471,"[18, 100, 206, 217, 339, 498, 608, 645, 772, 928, 1001, 1109, 1213, 1287, 1366, 1471]"
55,CALCE_CX2_38.pkl,0.04753486067056656,0.0529366061091423,0.16666666666666666,16,22,1544,"[22, 100, 160, 311, 359, 501, 595, 690, 752, 887, 976, 1097, 1227, 1291, 1387, 1544]"
56,CALCE_CX2_16.pkl,0.008762719109654427,0.02002815715968609,0.16666666666666666,16,65,1211,"[65, 100, 156, 244, 294, 390, 484, 571, 666, 707, 818, 912, 938, 1071, 1177, 1211]"
56,CALCE_CX2_33.pkl,0.015526166185736656,0.01951603963971138,0.16666666666666666,16,72,1191,"[72, 100, 108, 184, 275, 384, 445, 571, 660, 706, 832, 861, 943, 1055, 1146, 1191]"
56,CALCE_CX2_34.pkl,0.01390818227082491,0.017307400703430176,0.16666666666666666,16,73,1272,"[73, 96, 100, 253, 353, 430, 519, 549, 671, 749, 879, 997, 1047, 1099, 1242, 1272]"
56,CALCE_CX2_35.pkl,0.016514278948307037,0.022224698215723038,0.16666666666666666,16,9,1393,"[9, 100, 140, 233, 298, 459, 571, 582, 739, 813, 943, 1043, 1137, 1253, 1308, 1393]"
56,CALCE_CX2_36.pkl,0.013867969624698162,0.01829768717288971,0.16666666666666666,16,94,1509,"[94, 100, 123, 229, 331, 463, 590, 682, 830, 861, 1006, 1141, 1203, 1332, 1392, 1509]"
56,CALCE_CX2_38.pkl,0.048911746591329575,0.05206550285220146,0.16666666666666666,16,55,1494,"[55, 100, 177, 259, 392, 430, 589, 705, 770, 928, 967, 1147, 1223, 1365, 1439, 1494]"
57,CALCE_CX2_16.pkl,0.009628130123019218,0.021503053605556488,0.16666666666666666,16,44,1227,"[44, 100, 101, 188, 300, 374, 474, 568, 617, 698, 843, 935, 962, 1099, 1127, 1227]"
57,CALCE_CX2_33.pkl,0.01494544930756092,0.020071029663085938,0.16666666666666666,16,61,1187,"[61, 100, 132, 240, 273, 375, 427, 574, 643, 756, 777, 923, 979, 1027, 1149, 1187]"
57,CALCE_CX2_34.pkl,0.01370448898524046,0.017526928335428238,0.16666666666666666,16,86,1333,"[86, 100, 120, 224, 359, 413, 533, 558, 672, 764, 860, 990, 1039, 1119, 1267, 1333]"
57,CALCE_CX2_35.pkl,0.01647297665476799,0.023228442296385765,0.16666666666666666,16,24,1424,"[24, 100, 155, 265, 374, 419, 521, 608, 680, 787, 891, 982, 1099, 1229, 1332, 1424]"
57,CALCE_CX2_36.pkl,0.013223083689808846,0.018070615828037262,0.16666666666666666,16,29,1476,"[29, 100, 152, 278, 340, 493, 593, 652, 794, 894, 1018, 1051, 1175, 1315, 1383, 1476]"
57,CALCE_CX2_38.pkl,0.047033485025167465,0.05108477175235748,0.16666666666666666,16,70,1488,"[70, 100, 107, 304, 399, 486, 619, 685, 749, 943, 952, 1075, 1217, 1296, 1455, 1488]"
58,CALCE_CX2_16.pkl,0.010311792604625225,0.023186344653367996,0.16666666666666666,16,5,1199,"[5, 100, 162, 193, 297, 402, 493, 544, 674, 703, 850, 871, 946, 1043, 1119, 1199]"
58,CALCE_CX2_33.pkl,0.015082312747836113,0.020758025348186493,0.16666666666666666,16,18,1186,"[18, 100, 106, 240, 283, 364, 487, 562, 651, 758, 821, 924, 943, 1058, 1135, 1186]"
58,CALCE_CX2_34.pkl,0.013438246212899685,0.017851002514362335,0.16666666666666666,16,32,1336,"[32, 100, 151, 254, 305, 412, 486, 552, 669, 800, 841, 930, 1040, 1107, 1269, 1336]"
58,CALCE_CX2_35.pkl,0.01607682928442955,0.02440175600349903,0.16666666666666666,16,58,1414,"[58, 100, 114, 222, 340, 427, 525, 588, 762, 844, 901, 1026, 1094, 1180, 1262, 1414]"
58,CALCE_CX2_36.pkl,0.012515940703451633,0.017912039533257484,0.16666666666666666,16,35,1557,"[35, 100, 154, 234, 378, 420, 561, 725, 737, 923, 992, 1068, 1174, 1340, 1419, 1557]"
58,CALCE_CX2_38.pkl,0.04409654438495636,0.05011122673749924,0.16666666666666666,16,45,1514,"[45, 100, 145, 226, 402, 497, 620, 685, 826, 844, 1033, 1119, 1164, 1279, 1431, 1514]"
