schedule,cycle_step,beta,observed_through_cycle,num_cells,future_rmse_mean,future_rmse_std,future_rmse_median,current_soh_abs_error_mean,nll_mean,coverage_95_mean,interval_width_95_mean,num_context_points_mean,num_available_context_points_mean,num_target_points_mean
step1,1,0.75,119,3,0.09111580728446052,0.025851692537193004,0.07643849518699095,0.013306609337261058,1.2354784039466333,0.4383941926886246,0.12484311935462089,119.0,119.0,1051.0
step1,1,1.0,119,3,0.09061676970672754,0.02549743127130846,0.0759648841713995,0.012832031370068017,1.029336887106506,0.4497123186270235,0.1269389962318351,119.0,119.0,1051.0
step10,10,0.0,120,3,0.12442201572631255,0.04193578413105346,0.13973866737439541,0.013366753691859875,-1.1127801015002154,0.8159112332277704,0.34013384188922463,120.0,120.0,1050.0
step1,1,0.0,120,3,0.12442201572631255,0.04193578413105346,0.13973866737439541,0.013366753691859875,-1.1127801015002154,0.8159112332277704,0.34013384188922463,120.0,120.0,1050.0
step10,10,0.25,120,3,0.0893264104167999,0.027025647439524965,0.0760167449210608,0.014301408550640438,0.022280836048828467,0.48455994565489596,0.13549901102009324,120.0,120.0,1050.0
step1,1,0.25,120,3,0.0893264104167999,0.027025647439524965,0.0760167449210608,0.014301408550640438,0.022280836048828467,0.48455994565489596,0.13549901102009324,120.0,120.0,1050.0
step10,10,0.5,120,3,0.08892560477119969,0.02667432554964197,0.07593996241332572,0.01406600406067334,-0.04377671608728114,0.4846301792016468,0.1352062819235685,120.0,120.0,1050.0
step1,1,0.5,120,3,0.08892560477119969,0.02667432554964197,0.07593996241332572,0.01406600406067334,-0.04377671608728114,0.4846301792016468,0.1352062819235685,120.0,120.0,1050.0
step10,10,0.75,120,3,0.08880459326284589,0.026681482221262577,0.07594177035551085,0.013940512488572457,-0.08485051753918045,0.48810541812432273,0.13552442361962455,120.0,120.0,1050.0
step1,1,0.75,120,3,0.08880459326284589,0.026681482221262577,0.07594177035551085,0.013940512488572457,-0.08485051753918045,0.48810541812432273,0.13552442361962455,120.0,120.0,1050.0
step10,10,1.0,120,3,0.08844648934005177,0.02626874269684505,0.07593953598387582,0.013726439479541256,-0.13253938851973765,0.49157261692344073,0.13643920379973254,120.0,120.0,1050.0
step1,1,1.0,120,3,0.08844648934005177,0.02626874269684505,0.07593953598387582,0.013726439479541256,-0.13253938851973765,0.49157261692344073,0.13643920379973254,120.0,120.0,1050.0
step1,1,0.0,121,3,0.12424972662964083,0.04175713232848206,0.13954205752330878,0.013413868229529688,-1.1172092073665039,0.8158163248708452,0.3399994117183942,121.0,121.0,1049.0
step1,1,0.25,121,3,0.09128812858752589,0.029581612029334316,0.07575825617575192,0.015102986997791815,0.3873886891306542,0.4523611273860488,0.12825210609038604,121.0,121.0,1049.0
step1,1,0.5,121,3,0.091119274464198,0.029459730171520784,0.07573344028858187,0.014979237024657718,0.34106506764450817,0.45546336471878995,0.12790151392078458,121.0,121.0,1049.0
step1,1,0.75,121,3,0.09107376124089776,0.029329298336569595,0.07575099992132651,0.014963313766482744,0.33879769394850084,0.4559593311345478,0.12821508113836597,121.0,121.0,1049.0
step1,1,1.0,121,3,0.09087103659386624,0.029017291535657512,0.0757615437922424,0.014806542996470292,0.3055168756295037,0.460345781106459,0.12929644807993781,121.0,121.0,1049.0
