step,loss,nll,kl,kl_weight,gradient_norm,optimizer_step_skipped,amp_scale_before,amp_scale_after,batch_sampling_attempts,batch_sampling_seconds,batch_collation_seconds,batch_transfer_seconds,batch_cells,batch_current_cycles,batch_betas,context_points_min,context_points_max,target_points_min,target_points_max,target_soh_raw_min,target_soh_raw_max,target_normalized_min,target_normalized_max,prediction_mean_min,prediction_mean_max,prediction_std_min,prediction_std_max,prior_std_min,prior_std_max,posterior_std_min,posterior_std_max,iv_observed_fraction_mean,gpu_allocated_mb,gpu_reserved_mb,learning_rate,validation_rmse,elapsed_seconds,validation_cell_rmse,nonfinite_gradient_parameters
2901,-0.8066838979721069,-0.8082762956619263,0.0027445871382951736,0.5802,339.5472717285156,False,256.0,256.0,16,0.005469500087201595,0.0009103030897676945,0.0004770769737660885,HUST_4-8|HUST_4-5|HUST_7-1|HUST_8-8|HUST_8-7|HUST_8-1|HUST_4-4|HUST_3-5|HUST_8-4|HUST_2-8|HUST_6-5|HUST_6-1|HUST_6-2|HUST_8-4|HUST_10-6|HUST_10-5,721|341|1340|1082|631|749|1028|1213|1161|831|1016|1026|1000|857|1247|1577,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11,125,128,128,0.8125755631313137,1.0691720075757563,-2.3714962005615234,0.8497763276100159,-2.466796875,0.845703125,0.03616471588611603,0.21655923128128052,0.051378753036260605,0.3368537724018097,0.05128287896513939,0.336714506149292,0.0,80.77685546875,3394.0,0.0001,,1052.4020970449783,,
2902,-1.051299810409546,-1.0534145832061768,0.0036436468362808228,0.5804,183.63966369628906,False,256.0,256.0,16,0.005505528301000595,0.0008020787499845028,0.0004373830743134022,HUST_1-8|HUST_10-1|HUST_9-5|HUST_9-7|HUST_10-1|HUST_2-2|HUST_2-3|HUST_4-5|HUST_9-5|HUST_9-8|HUST_4-5|HUST_2-2|HUST_5-6|HUST_9-7|HUST_10-6|HUST_10-3,982|993|1080|1317|946|627|1023|1051|1065|557|638|1625|1542|799|1625|487,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,126,128,128,0.8142400934343433,1.0809546540404076,-2.350600004196167,0.9976938962936401,-2.4453125,0.927734375,0.03069322369992733,0.22230763733386993,0.05128287896513939,0.3356021046638489,0.0511871874332428,0.3353244662284851,0.0,80.81201171875,3394.0,0.0001,,1052.7723640282638,,
2903,-1.2334569692611694,-1.2363502979278564,0.004983408376574516,0.5806,63.91631317138672,False,256.0,256.0,16,0.005534952972084284,0.0005470900796353817,0.00034314487129449844,HUST_2-8|HUST_8-6|HUST_2-8|HUST_5-3|HUST_8-7|HUST_9-5|HUST_1-8|HUST_1-2|HUST_6-8|HUST_8-2|HUST_10-6|HUST_2-2|HUST_9-8|HUST_8-6|HUST_4-7|HUST_10-5,545|1250|632|916|595|861|521|1619|1673|531|524|2054|1405|876|853|714,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,106,128,128,0.8129530303030258,1.0935181868686865,-2.36675763130188,1.1554145812988281,-2.458984375,1.029296875,0.034775182604789734,0.2527116537094116,0.05128287896513939,0.3353244662284851,0.0511871874332428,0.335463285446167,0.0,80.10693359375,3394.0,0.0001,,1053.0865034540184,,
2904,0.16413995623588562,0.16224049031734467,0.003270437940955162,0.5808,670.1918334960938,False,256.0,256.0,16,0.005467396229505539,0.0007027918472886086,0.0003890921361744404,HUST_2-8|HUST_9-7|HUST_1-2|HUST_8-8|HUST_9-7|HUST_6-8|HUST_8-2|HUST_10-4|HUST_10-2|HUST_8-8|HUST_1-4|HUST_8-1|HUST_10-2|HUST_9-1|HUST_9-1|HUST_10-1,1047|1359|1247|1339|1163|852|1613|1102|526|976|977|776|582|927|626|464,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15,113,128,128,0.8125755631313137,1.0735033484848486,-2.3714962005615234,0.9041513204574585,-2.3359375,0.8955078125,0.0329446941614151,0.2516271471977234,0.0511871874332428,0.33449283242225647,0.0511871874332428,0.3347698450088501,0.0,80.35400390625,3394.0,0.0001,,1053.4208990572952,,
2905,1.5012717247009277,1.499635934829712,0.0028155334293842316,0.581,960.2277221679688,False,256.0,256.0,16,0.005325329024344683,0.0007046959362924099,0.00040777726098895073,HUST_10-4|HUST_6-4|HUST_10-8|HUST_4-1|HUST_1-2|HUST_8-1|HUST_4-4|HUST_7-1|HUST_8-5|HUST_10-3|HUST_5-3|HUST_5-7|HUST_10-3|HUST_9-1|HUST_10-2|HUST_5-3,1058|963|421|706|1191|629|535|546|301|833|677|974|1109|722|1168|1879,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11,124,128,128,0.8125755631313137,1.0654413005050518,-2.3714962005615234,0.802941620349884,-2.126953125,0.82421875,0.033689986914396286,0.22444948554039001,0.05128287896513939,0.3338010609149933,0.0511871874332428,0.33366286754608154,0.0,80.74169921875,3394.0,0.0001,,1053.7854413259774,,
2906,1.2306265830993652,1.2285606861114502,0.0035546328872442245,0.5812,858.871337890625,False,256.0,256.0,16,0.005248604342341423,0.0007180506363511086,0.00041416939347982407,HUST_1-6|HUST_9-4|HUST_8-6|HUST_9-7|HUST_4-5|HUST_10-2|HUST_2-8|HUST_10-2|HUST_6-5|HUST_7-1|HUST_10-2|HUST_2-5|HUST_7-4|HUST_9-1|HUST_4-1|HUST_3-5,457|1334|1670|717|981|666|653|1061|1219|640|1338|1102|1022|1527|753|1420,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12,125,128,128,0.8118593181818177,1.0564736136363608,-2.3804879188537598,0.6903626322746277,-2.302734375,0.70458984375,0.03331522271037102,0.19129914045333862,0.05128287896513939,0.332696795463562,0.0511871874332428,0.3335247039794922,0.0,80.77685546875,3394.0,0.0001,,1054.152576142922,,
2907,0.6352012157440186,0.6338950395584106,0.0022465772926807404,0.5814,769.0287475585938,False,256.0,256.0,16,0.005813947878777981,0.0007263273000717163,0.0003992007113993168,HUST_4-5|HUST_9-3|HUST_10-2|HUST_8-2|HUST_4-8|HUST_8-8|HUST_7-1|HUST_6-4|HUST_7-8|HUST_9-3|HUST_10-2|HUST_8-5|HUST_5-7|HUST_5-7|HUST_1-8|HUST_9-3,978|1114|842|1141|1065|730|625|708|669|1507|357|450|596|1098|636|534,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,23,126,128,128,0.8115353888888837,1.078935247474744,-2.384554386138916,0.9723425507545471,-2.078125,0.93115234375,0.032760996371507645,0.3067236840724945,0.05147480219602585,0.3318706154823303,0.051378753036260605,0.3318706154823303,0.0,80.81201171875,3394.0,0.0001,,1054.5239201663062,,
2908,-0.7395118474960327,-0.7412346601486206,0.002962196245789528,0.5816,233.6439208984375,False,256.0,256.0,16,0.006258504930883646,0.0007475558668375015,0.0004845620132982731,HUST_1-2|HUST_4-5|HUST_2-5|HUST_4-4|HUST_1-6|HUST_9-5|HUST_2-3|HUST_9-3|HUST_2-8|HUST_10-6|HUST_8-4|HUST_6-4|HUST_3-6|HUST_8-2|HUST_4-8|HUST_2-2,1822|595|750|458|703|1456|1033|1197|885|918|1416|438|1576|1244|358|960,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,124,128,128,0.8137709772727303,1.0808657752525237,-2.3564891815185547,0.9965780973434448,-2.212890625,0.88037109375,0.0363677553832531,0.2501157224178314,0.05147480219602585,0.3313208222389221,0.05147480219602585,0.3317331075668335,0.0,80.74169921875,3394.0,0.0001,,1054.8898096061312,,
2909,-0.9973292946815491,-0.9991260766983032,0.0030883047729730606,0.5818,206.966796875,False,256.0,256.0,16,0.005811273120343685,0.0008946130983531475,0.00039214780554175377,HUST_7-4|HUST_3-6|HUST_9-4|HUST_6-5|HUST_3-5|HUST_10-5|HUST_8-8|HUST_10-8|HUST_2-8|HUST_5-6|HUST_4-1|HUST_2-3|HUST_10-3|HUST_9-4|HUST_10-4|HUST_8-5,803|1162|613|1456|885|1312|1244|895|610|1612|1016|956|1246|467|1070|294,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13,111,128,128,0.8118593181818177,1.081711558080807,-2.3804879188537598,1.0071959495544434,-2.40234375,0.89794921875,0.03549616411328316,0.24797050654888153,0.051667433232069016,0.3303605020046234,0.05157103016972542,0.3300865590572357,0.0,80.28271484375,3394.0,0.0001,,1055.218631759286,,
2910,-0.3990325331687927,-0.40051978826522827,0.0025554001331329346,0.582,418.83551025390625,False,256.0,256.0,16,0.005554500035941601,0.0007088640704751015,0.00038676708936691284,HUST_2-3|HUST_8-2|HUST_10-1|HUST_8-5|HUST_10-8|HUST_4-5|HUST_8-5|HUST_9-8|HUST_5-6|HUST_10-4|HUST_6-1|HUST_5-7|HUST_9-7|HUST_8-6|HUST_4-6|HUST_4-8,1180|1575|1257|819|556|325|1017|637|493|1428|965|854|1156|1190|634|795,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,19,125,128,128,0.812708194444444,1.072029689393939,-2.369831085205078,0.8856512308120728,-2.373046875,0.81396484375,0.03677728772163391,0.2146730124950409,0.05186077952384949,0.3296760022640228,0.051667433232069016,0.3296760022640228,0.0,80.77685546875,3394.0,0.0001,,1055.5853806841187,,
